,Unnamed: 0,bbox,cessation,country_id,deprecated,file_hash,fullname,geom_hash,geom_latitude,geom_longitude,id,inception,iso,iso_country,lastmodified,lbl_latitude,lbl_longitude,locality_id,name,parent_id,path,placetype,region_id,source,superseded_by,supersedes,wof_country,wk:page,wordcount
20,130145,"43.0688323975,48.3494148254,43.0956382751,48.3852767944",uuuu,85632685.0,,68bcd15a666e5bb39a3ccdf98cb2ffaa,,e78fff6b24387d7b556f050f6a45fc84,48.365566,43.083741,102006971.0,uuuu,RU,RU,1457384786.0,48.366191,43.083538,102006971.0,Nizhniy Chir,85688101.0,102/006/971/102006971.geojson,locality,85688101.0,quattroshapes,,,RU,Battle of Kalach,2221
21,130147,"41.1842498779,48.3410263062,41.2526931763,48.3802223206",uuuu,85632685.0,,f51ed3f12662e2811608288347b4cdb1,,f13322083c69c29d5a692ec5f78353d4,48.35603,41.225079,102006975.0,uuuu,RU,RU,1452297734.0,48.356611,41.235953,102006975.0,Kryukov,85688033.0,102/006/975/102006975.geojson,locality,85688033.0,quattroshapes,,,RU,Kryukov,166
24,130153,"44.0460090637,48.3162193298,44.0773162842,48.3315582275",uuuu,85632685.0,,1c98f3b0ae9e85047e8b13e03f7bed64,,19338f0923e17063f20b0b5fa1029f92,48.324177,44.062629,102006989.0,uuuu,RU,RU,1452297734.0,48.323841,44.062629,102006989.0,Zety,85688101.0,102/006/989/102006989.geojson,locality,85688101.0,quattroshapes,,,RU,4th Mechanized Corps (Soviet Union),665
25,130154,"42.0713882446,48.295917511,42.0927772522,48.319694519",uuuu,85632685.0,,926321772210f0f8d6151bc25958c80e,,3ba745d98a4a21b2624f808bd694ca3d,48.308534,42.082205,102006991.0,uuuu,RU,RU,1452297732.0,48.308525,42.082002,102006991.0,Pokrovskiy,85688033.0,102/006/991/102006991.geojson,locality,85688033.0,quattroshapes,,,RU,Pokrovsky,253
26,130155,"40.9158325195,48.2924728394,40.9405288696,48.3109741211",uuuu,85632685.0,,0a435145b41431065832a98edf547659,,683b3c102760b8745ce695fb077a7fff,48.301312,40.927931,102006993.0,uuuu,RU,RU,1452297733.0,48.300833,40.928166,102006993.0,Rudakov,85688033.0,102/006/993/102006993.geojson,locality,85688033.0,quattroshapes,,,RU,Rudakov,51
31,130160,"40.6309432983,48.1893043518,40.6803627014,48.2189178467",uuuu,85632685.0,,630bbbd6cea340d98261798d8dd25a44,,6272d9b21cf63bf0dccd80c37e408034,48.201852,40.654119,102007005.0,uuuu,RU,RU,1452297744.0,48.201877,40.651686,102007005.0,Borodinov,85688033.0,102/007/005/102007005.geojson,locality,85688033.0,quattroshapes,,,RU,Russia in the Eurovision Dance Contest,150
32,130161,"41.138168335,48.2020263672,41.1556396484,48.2135848999",uuuu,85632685.0,,b28221c9b4b5af200549d55a059d99ac,,4688bf88b532a076611fb77a19a2839c,48.207441,41.146967,102007007.0,uuuu,RU,RU,1452297744.0,48.208551,41.148007,102007007.0,,85688033.0,102/007/007/102007007.geojson,locality,85688033.0,quattroshapes,,,RU,NaN,2354
33,130162,"44.6631393433,48.1859741211,44.6880264282,48.2128334045",uuuu,85632685.0,,4084ddb44f272fee621bec1a19e8900b,,93b3a7900181a72545bfa5ebec3a59cd,48.19986,44.676207,102007009.0,uuuu,RU,RU,1452297744.0,48.1999,44.676018,102007009.0,Tsatsa,85688101.0,102/007/009/102007009.geojson,locality,85688101.0,quattroshapes,,,RU,Tabitha Tsatsa,244
34,130163,"41.2622795105,48.1853904724,41.3068885803,48.2084159851",uuuu,85632685.0,,09b8a608dc1053d89b7bfda92423b751,,6396e5eeebde7d72eba21b747d2112f7,48.196332,41.284672,102007011.0,uuuu,RU,RU,1457384756.0,48.19615,41.284332,102007011.0,Tatsinskiy,85688033.0,102/007/011/102007011.geojson,locality,85688033.0,quattroshapes,,,RU,Tatsinsky,48
36,130165,"40.7717781067,48.1559448242,40.8126373291,48.2002220154",uuuu,85632685.0,,41fc7adf03003dd29ee3a6170a701343,,7edcd92e481e6daf69a3cf2913041ed9,48.178067,40.786999,102007015.0,uuuu,RU,RU,1457384902.0,48.175342,40.783285,102007015.0,Belaya Kalitva,85688033.0,102/007/015/102007015.geojson,locality,85688033.0,quattroshapes,,,RU,Belaya Kalitva,788
37,130166,"41.7692222595,48.1261100769,41.8198890686,48.1884727478",uuuu,85632685.0,,197054d0f4f7fa0e4b93f649724d87c2,,4adf45288df4fac17145393160dcdea6,48.157201,41.799083,102007019.0,uuuu,RU,RU,1452297743.0,48.145948,41.807911,102007019.0,Belyayev,85688033.0,102/007/019/102007019.geojson,locality,85688033.0,quattroshapes,,,RU,Belyayev,213
38,130167,"41.1221122742,48.1635818481,41.1443595886,48.1878051758",uuuu,85632685.0,,b9f30097e5f9aa1c80de9cd420e70eb4,,5a7f2bd71fec445823c618458983f7b1,48.175116,41.132506,102007021.0,uuuu,RU,RU,1457385824.0,48.175078,41.132337,102007021.0,Zhirnov,85688033.0,102/007/021/102007021.geojson,locality,85688033.0,quattroshapes,,,RU,Zhirnov,50
39,130168,"42.2526664734,48.1551094055,42.2948875427,48.1816940308",uuuu,85632685.0,,a1e2c94e29fb5bb07dd8f5bdbad35bec,,a9c22955760fbe492d842b673ce3c8a0,48.167223,42.276488,102007023.0,uuuu,RU,RU,1452297744.0,48.167137,42.276488,102007023.0,Basakin,85688101.0,102/007/023/102007023.geojson,locality,85688101.0,quattroshapes,,,RU,Erzincan (electoral district),185
41,130170,"44.1027488708,48.1300544739,44.1300849915,48.1626930237",uuuu,85632685.0,,103a89340450e5968078648f4260b4ce,,d6d34740a9440d6ca937b0150dbd7d60,48.144179,44.116615,102007027.0,uuuu,RU,RU,1452297742.0,48.139827,44.119612,102007027.0,Abganerovo,85688101.0,102/007/027/102007027.geojson,locality,85688101.0,quattroshapes,,,RU,422nd Rifle Division (Soviet Union),1421
42,130171,"41.4992485046,48.1303596497,41.5449714661,48.1516952515",uuuu,85632685.0,,120b5b4bc110c8dc7b79ef0f4a9eade2,,2d3cd7d962beab68e66de37d8e6090bb,48.140787,41.52148,102007029.0,uuuu,RU,RU,1452297742.0,48.138938,41.519629,102007029.0,Krylov,85688033.0,102/007/029/102007029.geojson,locality,85688033.0,quattroshapes,,,RU,Krylov,306
44,130173,"44.3980293274,48.1351928711,44.4342498779,48.1474456787",uuuu,85632685.0,,9c79909137b99f73f0d1b0916aa97675,,b145e2a4a2445b5ca152dda371b76236,48.142128,44.415039,102007033.0,uuuu,RU,RU,1452297742.0,48.141685,44.415384,102007033.0,Plodovitoye,85687953.0,102/007/033/102007033.geojson,locality,85687953.0,quattroshapes,,,RU,Romanian armies in the Battle of Stalingrad,3077
45,130174,"44.1691093445,48.0593605042,44.2090263367,48.100692749",uuuu,85632685.0,,e7e5e15ca877b3c9ef83819b2295b6f7,,b4f52b5022d35906af086c83194fedc6,48.081465,44.190085,102007037.0,uuuu,RU,RU,1452297744.0,48.080927,44.188469,102007037.0,Abganerovo,85688101.0,102/007/037/102007037.geojson,locality,85688101.0,quattroshapes,,,RU,422nd Rifle Division (Soviet Union),1421
47,130177,"41.2081680298,48.0311393738,41.3113594055,48.0560836792",uuuu,85632685.0,,0d366f844c634ba0eb24c204c3005b5a,,949fd0c2c6a66c00af54d84033404e58,48.041848,41.260666,102007043.0,uuuu,RU,RU,1452297743.0,48.042579,41.246985,102007043.0,Yermakovskaya,85688033.0,102/007/043/102007043.geojson,locality,85688033.0,quattroshapes,,,RU,Yermakovsky,66
49,130180,"40.8199996948,48.0024185181,40.8867492676,48.0255012512",uuuu,85632685.0,,ae1275977c1c123c28f5de46270a978d,,51181714adbe77f7ee96bf1f6cf82154,48.012968,40.852474,102007049.0,uuuu,RU,RU,1457385052.0,48.014141,40.853092,102007049.0,Sinegorskiy,85688033.0,102/007/049/102007049.geojson,locality,85688033.0,quattroshapes,,,RU,List of fossiliferous stratigraphic units in Russia,16
50,130181,"43.2140846252,48.0034446716,43.2364730835,48.0172233582",uuuu,85632685.0,,635e9111a41e1f6cd4f829b142a5efec,,e185f46e1a495fd2e6e4d71061a4c9a6,48.010223,43.226095,102007051.0,uuuu,RU,RU,1452297743.0,48.009231,43.228893,102007051.0,Pugachevskaya,85688101.0,102/007/051/102007051.geojson,locality,85688101.0,quattroshapes,,,RU,Pugachyovsky,34
51,130182,"43.6235847473,47.9598045349,43.6718330383,47.9780845642",uuuu,85632685.0,,0eee5161a9266bb78e925e87512c6110,,81a7121b87b0bea23d55d9726155ea5c,47.96739,43.64507,102007055.0,uuuu,RU,RU,1452297742.0,47.968549,43.638292,102007055.0,Oktyabr'Skiy,85688101.0,102/007/055/102007055.geojson,locality,85688101.0,quattroshapes,,,RU,Oktyabrsky,111
52,130183,"43.9474983215,47.940776825,43.9771118164,47.9594726562",uuuu,85632685.0,,44cf87f3c43a91f22fed7ca0d2f95696,,8f3249a1c05f1481d9e1c84de952e5bd,47.951877,43.959358,102007057.0,uuuu,RU,RU,1457385910.0,47.952707,43.956666,102007057.0,Aksay,85688101.0,102/007/057/102007057.geojson,locality,85688101.0,quattroshapes,,,RU,Aksay,36
53,130185,"39.7994995007,47.9240264893,39.8281402588,47.9533348213",uuuu,85633805.0,,d0ec012c98612a0b4c6402bf32af53c0,,976df2b83b4901eb1295cce77125f5c3,47.934473,39.815091,102007061.0,uuuu,UA,UA,1456449852.0,47.933809,39.815309,102007061.0,Pavlovka,102088711.0,102/007/061/102007061.geojson,locality,85688805.0,quattroshapes,,,UA,Pavlovka,61
54,130186,"44.6026649475,47.9316101074,44.6341934204,47.9448890686",uuuu,85632685.0,,1c677e6bfb370aab5a1656937342892c,,2107420374317d3c4784b80d394a4b4d,47.93812,44.61697,102007063.0,uuuu,RU,RU,1452297741.0,47.937998,44.61697,102007063.0,Tundutovo,85687953.0,102/007/063/102007063.geojson,locality,85687953.0,quattroshapes,,,RU,422nd Rifle Division (Soviet Union),1421
55,130187,"40.2820281982,47.9232215881,40.302696228,47.9398040771",uuuu,85632685.0,,528832045d04580cdb1f0e1399553853,,162cc492fabdb98121d8e188b501cb06,47.930422,40.290776,102007065.0,uuuu,RU,RU,1452297744.0,47.930221,40.290071,102007065.0,Vladimirovskaya,85688033.0,102/007/065/102007065.geojson,locality,85688033.0,quattroshapes,,,RU,Vladimirovsky,103
56,130188,"40.4496383667,47.891834259,40.4747238159,47.9044456482",uuuu,85632685.0,,f23c15ed0eb6c0ccc801919d2b14255d,,7b1e1ddbcded4eeb26d5cc42c46e4f93,47.898765,40.462237,102007067.0,uuuu,RU,RU,1452297741.0,47.899119,40.462237,102007067.0,Sadki,85688033.0,102/007/067/102007067.geojson,locality,85688033.0,quattroshapes,,,RU,Sadki,61
57,130190,"43.0449714661,47.8883056641,43.0606651306,47.9011383057",uuuu,85632685.0,,2e8372386e7a664e1b9bcd89b3e910aa,,4d63071efa1b9a97a750e9d0f60bf22a,47.89479,43.052426,102007073.0,uuuu,RU,RU,1452297742.0,47.894778,43.052426,102007073.0,Krasnoyarskiy,85688101.0,102/007/073/102007073.geojson,locality,85688101.0,quattroshapes,,,RU,Krasnoyarsky,42
61,130194,"39.9926376343,47.8179740906,40.0169181824,47.8268623352",uuuu,85632685.0,,677181a7b646d739782731f218df2fee,,91555bf512cad93e5c45e85000efea8e,47.82221,40.004773,102007081.0,uuuu,RU,RU,1452297742.0,47.822116,40.004773,102007081.0,,85688033.0,102/007/081/102007081.geojson,locality,85688033.0,quattroshapes,,,RU,NaN,2354
62,130195,"38.8924446106,47.7920265198,38.9269180298,47.8261947632",uuuu,85632685.0,,16319c60ee18e5c7f13f1e90929d7512,,efb84c79c14979772fd94eac4ee7264c,47.80738,38.908344,102007083.0,uuuu,RU,RU,1457385962.0,47.811244,38.90521,102007083.0,Kuybyshevo,85688033.0,102/007/083/102007083.geojson,locality,85688033.0,quattroshapes,,,RU,Kuybyshevo,184
65,130198,"44.4862518311,47.753692627,44.5249176025,47.7824440002",uuuu,85632685.0,,c1a81f5352b323f1a3dfa7f49aa8b29e,,7ce81aa50278d222563004c0b6013663,47.769067,44.506313,102007091.0,uuuu,RU,RU,1457386017.0,47.768411,44.504409,102007091.0,Sadovoye,85687953.0,102/007/091/102007091.geojson,locality,85687953.0,quattroshapes,,,RU,Sadovy,187
66,130199,"40.3792228699,47.7578887939,40.403137207,47.7776947021",uuuu,85632685.0,,550c7c0bd40e943987f8d1e3cc21516c,,51426c7e578aa1a2de3fb9e36231b3c6,47.768863,40.39023,102007093.0,uuuu,RU,RU,1452297741.0,47.771137,40.389053,102007093.0,Kireyevka,85688033.0,102/007/093/102007093.geojson,locality,85688033.0,quattroshapes,,,RU,Kireyevsk,1006
70,130205,"39.0556373596,47.6969184875,39.0843887329,47.7125816345",uuuu,85632685.0,,a5bb516be852b28c47cb4176406a8967,,682eeb31502864fffe2c76f957a0019e,47.703744,39.071342,102007105.0,uuuu,RU,RU,1452297742.0,47.704062,39.071616,102007105.0,Novospasovka,85688033.0,102/007/105/102007105.geojson,locality,85688033.0,quattroshapes,,,RU,Novospasovka,35
71,130206,"41.4199180603,47.6966667175,41.4406929016,47.7116394043",uuuu,85632685.0,,adfa2988893121803a89fbac4189a0ac,,a2ac0e86019b6f3e2107cd1daa4d7871,47.703365,41.430725,102007109.0,uuuu,RU,RU,1452297742.0,47.703651,41.431566,102007109.0,Savel'Yev,85688033.0,102/007/109/102007109.geojson,locality,85688033.0,quattroshapes,,,RU,Strategic Arms Limitation Talks,1585
74,130210,"38.6611405162,47.6730270386,38.6799163818,47.6923065186",uuuu,85632685.0,,82d33d5ea4a3299f09491a81fde09876,,bea1a930c61e71f1fc61433e41bf958b,47.681763,38.669423,102007117.0,uuuu,RU,RU,1452297743.0,47.681267,38.669281,102007117.0,Samarskiy,85688033.0,102/007/117/102007117.geojson,locality,85688033.0,quattroshapes,,,RU,Samarsky,81
75,130211,"40.9487762451,47.6607513428,40.9684448242,47.6811676025",uuuu,85632685.0,,af5376f7707ebd31eac2872f7de35851,,439da2192c91edd42b66250e52d85537,47.671136,40.956221,102007119.0,uuuu,RU,RU,1452297743.0,47.670401,40.956034,102007119.0,Mikhaylovskiy,85688033.0,102/007/119/102007119.geojson,locality,85688033.0,quattroshapes,,,RU,Mikhaylovsky,106
79,130216,"41.323387146,47.6372795105,41.3523330688,47.6564712524",uuuu,85632685.0,,9cd6bcc9edacb02ddf2dc093826f2fc7,,d142dfaebec2cbb7305c16dc5a9534ad,47.646003,41.338646,102007131.0,uuuu,RU,RU,1452297742.0,47.645067,41.338922,102007131.0,Bogoyavlenskaya,85688033.0,102/007/131/102007131.geojson,locality,85688033.0,quattroshapes,,,RU,Oleg Protopopov,902
80,130217,"43.1121406555,47.6018600464,43.1561126709,47.6561927795",uuuu,85632685.0,,131b857bc7dc92454d62cd7d43be5493,,a148c64fc7ca15212418c68933b5c6d0,47.630828,43.135891,102007133.0,uuuu,RU,RU,1452297744.0,47.633683,43.133726,102007133.0,Kotelnikovo,85688101.0,102/007/133/102007133.geojson,locality,85688101.0,quattroshapes,,,RU,Kotelnikovo,205
81,130218,"38.8069152832,47.6236953735,38.8469429016,47.6513900757",uuuu,85632685.0,,a5622b7a24c1a634e91890e1b63e467a,,46ac001e75b9c067edd87e05f57e7371,47.637816,38.826062,102007135.0,uuuu,RU,RU,1452297742.0,47.637931,38.826062,102007135.0,Alekseyevka,85688033.0,102/007/135/102007135.geojson,locality,85688033.0,quattroshapes,,,RU,Alexeyevka,98
82,130219,"38.7743339539,47.618888855,38.7965545654,47.6465263367",uuuu,85632685.0,,b12c6a2266b5658bec665f2cd4613a51,,ae313c3a87f4e5e24dc38bd584017a87,47.632775,38.785352,102007137.0,uuuu,RU,RU,1452297744.0,47.634103,38.78514,102007137.0,Aleksandrovka,85688033.0,102/007/137/102007137.geojson,locality,85688033.0,quattroshapes,,,RU,Alexandrovka,71
86,130223,"39.6930847168,47.6030006409,39.7089157104,47.619720459",uuuu,85632685.0,,d624b79c155278d724d62c6c99005097,,a097b523fec9b00e4dc80be8ac7c6235,47.609974,39.70011,102007147.0,uuuu,RU,RU,1457386017.0,47.609319,39.69999,102007147.0,Rodionovo-Nesvetayskoye,85688033.0,102/007/147/102007147.geojson,locality,85688033.0,quattroshapes,,,RU,Rodionovo-Nesvetaysky,33
87,130224,"38.6696395874,47.60313797,38.6836395264,47.619556427",uuuu,85632685.0,,44d83b13995371bfa4b2a845cee152dd,,6b4dd97fe016d836fdde611e97aeda47,47.610781,38.675987,102007149.0,uuuu,RU,RU,1452297741.0,47.610579,38.675988,102007149.0,Novonikolayevka,85688033.0,102/007/149/102007149.geojson,locality,85688033.0,quattroshapes,,,RU,Novonikolayevka,8
89,130226,"38.513999939,47.5857772827,38.5345001221,47.6039733887",uuuu,85632685.0,,43d9951d313577ad903bf190b6b411c7,,6834f27e2efa82a0123dc50a554d69cf,47.594284,38.524451,102007153.0,uuuu,RU,RU,1452297743.0,47.594181,38.524451,102007153.0,Marfinka,85688033.0,102/007/153/102007153.geojson,locality,85688033.0,quattroshapes,,,RU,Anel Sudakevich,104
92,130229,"38.835193634,47.5473594666,38.8762779236,47.5834999084",uuuu,85632685.0,,5281c724c7ea3d15f618e66f37476bfa,,191d7a7a46e7b820cbfe6d1cddb851fe,47.566464,38.85735,102007159.0,uuuu,RU,RU,1457385872.0,47.5653,38.861085,102007159.0,Matveyev-Kurgan,85688033.0,102/007/159/102007159.geojson,locality,85688033.0,quattroshapes,,,RU,Matveyevo-Kurgansky District,660
96,130234,"40.8603057861,47.5424461365,40.8812484741,47.5481376648",uuuu,85632685.0,,334b0657103485c516dedf41fd0544cc,,fbdc59478df348f75b693a7b7d9f7d61,47.545223,40.870938,102007171.0,uuuu,RU,RU,1452297744.0,47.545232,40.870938,102007171.0,Molchanovskiy,85688033.0,102/007/171/102007171.geojson,locality,85688033.0,quattroshapes,,,RU,Molchanovsky,33
97,130235,"42.0136375427,47.5285568237,42.0503349304,47.5468902588",uuuu,85632685.0,,9b2041b41c02e5ca7f4ad3fd21a7653b,,dd20f444e99631bc8f6f074edc4d5996,47.537512,42.029026,102007173.0,uuuu,RU,RU,1457385615.0,47.53898,42.025685,102007173.0,Romanovskaya,85688033.0,102/007/173/102007173.geojson,locality,85688033.0,quattroshapes,,,RU,Elena Romanovskaya,175
100,130238,"41.358833313,47.5120849609,41.3762207031,47.5303344727",uuuu,85632685.0,,d1a0317cbaae40b8cd322f7f4ddc76d3,,a4f02bb8e544556e601547236c7ee61a,47.520208,41.367111,102007181.0,uuuu,RU,RU,1452297743.0,47.519764,41.366979,102007181.0,Titov,85688033.0,102/007/181/102007181.geojson,locality,85688033.0,quattroshapes,,,RU,Titov,124
103,130242,"41.4136390686,47.5112762451,41.4377784729,47.5253334045",uuuu,85632685.0,,fd3cd725f6a134dc7d750b6246e24905,,cee043d852f2f06c44092a14785f25d8,47.518058,41.425194,102007189.0,uuuu,RU,RU,1452297743.0,47.517885,41.425192,102007189.0,Pirozhok,85688033.0,102/007/189/102007189.geojson,locality,85688033.0,quattroshapes,,,RU,Pirozhki,897
110,130250,"40.0639152527,47.4690818787,40.1011657715,47.4900283813",uuuu,85632685.0,,a002d7728d57249e6b006a7a64d762b3,,a40872e05b67ed5de65f86861d6e5285,47.481446,40.081663,102007207.0,uuuu,RU,RU,1452297743.0,47.483136,40.081308,102007207.0,Oktyabr'Skiy,85688033.0,102/007/207/102007207.geojson,locality,85688033.0,quattroshapes,,,RU,Oktyabrsky,111
113,130253,"38.5063323975,47.4560852051,38.5332489014,47.4749450684",uuuu,85632685.0,,cb69cdd7c7320ee90fac30449921e45a,,09fcd6669319a49cde962a668d0b8cb5,47.465198,38.518727,102007213.0,uuuu,RU,RU,1452297741.0,47.465076,38.517381,102007213.0,Malokirsanovka,85688033.0,102/007/213/102007213.geojson,locality,85688033.0,quattroshapes,,,RU,Pavel Kutakhov (marshal),166
115,130255,"38.370803833,47.4266929626,38.3950538635,47.4499435425",uuuu,85632685.0,,0be7f99208174caf774def84d2ae321c,,c494d9ebad726eb1b960bfb486271396,47.438822,38.381311,102007219.0,uuuu,RU,RU,1452297744.0,47.438153,38.379867,102007219.0,Blagoveshchenskiy,85688033.0,102/007/219/102007219.geojson,locality,85688033.0,quattroshapes,,,RU,Blagoveshchensky,37
117,130257,"40.8219451904,47.4109992981,40.8568344116,47.4387779236",uuuu,85632685.0,,2bbf9a62f1f56e24c98f9a5987a6e3fa,,29f5c10d6d604b2f76f7512dcb4693e4,47.424479,40.83592,102007223.0,uuuu,RU,RU,1452297741.0,47.428878,40.833277,102007223.0,Slobodskoy,85688033.0,102/007/223/102007223.geojson,locality,85688033.0,quattroshapes,,,RU,Slobodskoy,34
118,130260,"42.7407226562,47.4007759094,42.7701377869,47.4218330383",uuuu,85632685.0,,d000148385cecff2e085cb3ff3091048,,066322ff7d0366a393816a0b1e374567,47.411119,42.757183,102007229.0,uuuu,RU,RU,1457384847.0,47.412092,42.758931,102007229.0,Dubovskoye,85688033.0,102/007/229/102007229.geojson,locality,85688033.0,quattroshapes,,,RU,Dubovsky,57
119,130261,"40.9426651001,47.3950843811,40.9672775269,47.4170837402",uuuu,85632685.0,,119894e10c4982d75c8da1407fd70792,,d14329654c4021b253f29b3442789a28,47.40455,40.954626,102007231.0,uuuu,RU,RU,1452297743.0,47.403458,40.955622,102007231.0,Kuznetsovka,85688033.0,102/007/231/102007231.geojson,locality,85688033.0,quattroshapes,,,RU,170th Rifle Division (Soviet Union),1315
121,130263,"40.140335083,47.3812484741,40.1892776489,47.4034156799",uuuu,85632685.0,,6b922b81357941fb3b16b2cc67dda4a1,,39e38adb7aba1676f936c17309d41f19,47.391514,40.165187,102007237.0,uuuu,RU,RU,1457385862.0,47.391814,40.165186,102007237.0,Krivyanskaya,85688033.0,102/007/237/102007237.geojson,locality,85688033.0,quattroshapes,,,RU,"Mikhail Biryukov (footballer, born 1987)",40
124,130266,"38.8675270081,47.3405265808,38.9067230225,47.3799171448",uuuu,85632685.0,,00cec57e0d31cf745cb00c4ffbfd6721,,3bdda88ffffd2631c696eb55316c9b31,47.360096,38.885557,102007243.0,uuuu,RU,RU,1452297742.0,47.359594,38.884225,102007243.0,Troitskoye,85688033.0,102/007/243/102007243.geojson,locality,85688033.0,quattroshapes,,,RU,Troitsky,95
125,130267,"41.1281929016,47.3608322144,41.1457481384,47.375831604",uuuu,85632685.0,,b6fb304a9f0f921396ec72f9c9b915f4,,b2680934d3e3caf6faa6ea66d6c3b705,47.369224,41.138095,102007245.0,uuuu,RU,RU,1452297744.0,47.369665,41.138973,102007245.0,Topilin,85688033.0,102/007/245/102007245.geojson,locality,85688033.0,quattroshapes,,,RU,Topilin,34
126,130268,"43.0236930847,47.3586387634,43.0384712219,47.3746109009",uuuu,85632685.0,,fd85e970367795cd8daf16347844c455,,8287c7e42dbc4a233f2fc8cf939c8dd4,47.366184,43.029969,102007247.0,uuuu,RU,RU,1452297743.0,47.365661,43.029371,102007247.0,Andreyevskaya,85688033.0,102/007/247/102007247.geojson,locality,85688033.0,quattroshapes,,,RU,Andreyevsky,36
130,130272,"39.5624732971,47.3429985046,39.5849723816,47.3577766418",uuuu,85632685.0,,d86b290e022a36cbe052c6bd3f705a4b,,5bbc0955e97b33b56744ebe73c0313d2,47.350437,39.573766,102007257.0,uuuu,RU,RU,1452297742.0,47.350371,39.573766,102007257.0,Sultan-Saly,85688033.0,102/007/257/102007257.geojson,locality,85688033.0,quattroshapes,,,RU,51st Rifle Division (Soviet Union),1549
