,Unnamed: 0,bbox,cessation,country_id,deprecated,file_hash,fullname,geom_hash,geom_latitude,geom_longitude,id,inception,iso,iso_country,lastmodified,lbl_latitude,lbl_longitude,locality_id,name,parent_id,path,placetype,region_id,source,superseded_by,supersedes,wof_country,wk:page,wordcount
11,3093,"-81.761393,28.003968,-81.737919,28.032406",uuuu,85633793.0,,1fc40264a211fc86623b5903fd3b6d49,,9b912b798e55b775d3f67fc85b252bd2,28.015127,-81.753069,420516847.0,uuuu,US,US,1452291735.0,28.013025,-81.755504,85933301.0,Tranquility Heights,85933301.0,420/516/847/420516847.geojson,neighbourhood,85688651.0,zetashapes,,,US,Parkland County,1188
13,3095,"-81.817543,28.040383,-81.785378,28.070912",uuuu,0.0,,43d5af15e612e39bf1133a09c0f1807b,,28b9b043e73e234ca9d701a4ec2b747e,28.053215,-81.803884,420516851.0,uuuu,US,US,1452291737.0,28.047629,-81.802794,0.0,Lake Lena Oaks,-1.0,420/516/851/420516851.geojson,neighbourhood,0.0,zetashapes,,,US,List of towns and villages in Illinois,1409
14,3096,"-81.790502,27.982012,-81.789741,27.984228",uuuu,0.0,,a2dd867ae599cfc6191c8bf8705b11d3,,7508243226ee697ea813c066236e44b5,27.983065,-81.790137,420516853.0,uuuu,US,US,1452291735.0,27.983057,-81.790134,0.0,Varner Heights,-1.0,420/516/853/420516853.geojson,neighbourhood,0.0,zetashapes,,,US,Margaret Varner Bloss,663
15,3097,"-81.740675,28.026849,-81.701583,28.061261",uuuu,85633793.0,,b5ce6184a3a8e942b48066347ba78a38,,53e9f1c8b8f02df5a1460f674d5d18f9,28.042374,-81.720848,420516857.0,uuuu,US,US,1452291737.0,28.041995,-81.720543,85933301.0,Villa Heights,85933301.0,420/516/857/420516857.geojson,neighbourhood,85688651.0,zetashapes,,,US,"Villa Heights, Roanoke, Virginia",150
16,3098,"-81.811972,28.114688,-81.75482,28.157643",uuuu,0.0,,364a79f3f4a83cdaad1b8252e29d3c27,,32fc27145c0f1a6bbba546b1072e92f2,28.134637,-81.781321,420516859.0,uuuu,US,US,1452291737.0,28.128814,-81.776996,0.0,Mattie Lake,-1.0,420/516/859/420516859.geojson,neighbourhood,0.0,zetashapes,,,US,Mattie Blaylock,1165
17,3099,"-81.714449,28.002681,-81.70681,28.007201",uuuu,85633793.0,,c16b0fad48a7464b192e698aec5f3691,,04f4b89e3713d63153d766006deae31b,28.004951,-81.711302,420516861.0,uuuu,US,US,1452291739.0,28.004658,-81.711377,85933301.0,Wedgewood Terrace,85933301.0,420/516/861/420516861.geojson,neighbourhood,85688651.0,zetashapes,,,US,"Wedgewood Heights, Edmonton",392
18,3100,"-81.805056,28.051295,-81.77224,28.089233",uuuu,85633793.0,,746c1c73e73acf4f8d7e676a9d934082,,b286ea978b4639151fa68020d14139f4,28.073413,-81.787894,420516863.0,uuuu,US,US,1452291737.0,28.07581,-81.787661,85933369.0,Miralago,85933369.0,420/516/863/420516863.geojson,neighbourhood,85688651.0,zetashapes,,,US,Miralago,44
19,3101,"-81.846678,28.067441,-81.784965,28.131777",uuuu,85633793.0,,0e3413c7970a3edd049d7e981145f51c,,cbb5052c6bb0507b620a8991d7d122c2,28.096122,-81.815464,420516865.0,uuuu,US,US,1452291737.0,28.096824,-81.815855,85933369.0,Oak Crossing,85933369.0,420/516/865/420516865.geojson,neighbourhood,85688651.0,zetashapes,,,US,Battle of White Oak Swamp,1504
20,3102,"-81.778763,28.00371,-81.759507,28.015945",uuuu,0.0,,fc87e683357eac95be280e1e5e749e1d,,a8b9840aa81b3281d449a4f5f2ba7c34,28.008735,-81.767343,420516867.0,uuuu,US,US,1452291735.0,28.008911,-81.76464,0.0,Whisper Lake,-1.0,420/516/867/420516867.geojson,neighbourhood,0.0,zetashapes,,,US,Whisper Lake,186
21,3103,"-81.825535,28.117072,-81.807573,28.150796",uuuu,0.0,,70b65b0ebb17aeb5c7d1c48e4299730c,,f245243e50eddc3cec0daaff5d5bbe63,28.135667,-81.816276,420516869.0,uuuu,US,US,1452291738.0,28.135522,-81.816415,0.0,Paddock Place,-1.0,420/516/869/420516869.geojson,neighbourhood,0.0,zetashapes,,,US,"Mount Juliet, Tennessee",2694
22,3104,"-81.786984,28.005221,-81.776466,28.013995",uuuu,85633793.0,,e0777da43a3e0a10495ec73968acb332,,24121af0cbd3d593c9bee427327ee78c,28.009978,-81.781683,420516871.0,uuuu,US,US,1452291735.0,28.010862,-81.782043,85935721.0,Winter Lake Manor,85935721.0,420/516/871/420516871.geojson,neighbourhood,85688651.0,zetashapes,,,US,History of Edmonton,1692
23,3105,"-81.690905,27.96512,-81.656603,27.992112",uuuu,0.0,,61db2a0d198c2f88d740c3975f69dabd,,e1b92a3ac8e9d6faf42a1aae4158a9c7,27.97735,-81.674413,420516875.0,uuuu,US,US,1452291737.0,27.978776,-81.678445,0.0,Winterset North,-1.0,420/516/875/420516875.geojson,neighbourhood,0.0,zetashapes,,,US,"National Register of Historic Places listings in Madison County, Iowa",374
24,3106,"-81.864924,27.9675,-81.784137,28.044159",uuuu,0.0,,94c35d9446ef97f75d966a009687117f,,f99a8bb266373c62b414ef50701c32bd,28.00531,-81.824444,420516877.0,uuuu,US,US,1452291737.0,28.0111,-81.837303,0.0,Wolf Run,-1.0,420/516/877/420516877.geojson,neighbourhood,0.0,zetashapes,,,US,Wolf Run,45
25,3107,"-81.799002,28.120445,-81.789324,28.136252",uuuu,0.0,,7e112d7f3a7132df92e12857231f08b4,,938ec374a616ffbcc6f6ef40d7be2a43,28.124736,-81.793776,420516879.0,uuuu,US,US,1452291733.0,28.124527,-81.793777,0.0,Sutton Place,-1.0,420/516/879/420516879.geojson,neighbourhood,0.0,zetashapes,,,US,Sutton Place,51
26,3108,"-81.825579,28.101532,-81.756425,28.136186",uuuu,0.0,,06d605e7d71d9efbc31129bf520061f2,,ac7cc8c69f22a6ebe567569970374287,28.116562,-81.791682,420516881.0,uuuu,US,US,1452291736.0,28.113313,-81.792196,0.0,The Reflections of Juliana,-1.0,420/516/881/420516881.geojson,neighbourhood,0.0,zetashapes,,,US,Juliana Horatia Ewing,774
27,3109,"-81.849009,28.049029,-81.814585,28.082005",uuuu,85633793.0,,7b15225af46aab582f157d3152406cbc,,ddb026bf2795c983a732b9df3846c380,28.064059,-81.831641,420516883.0,uuuu,US,US,1452291737.0,28.06567,-81.829036,85933369.0,Tropical Acres,85933369.0,420/516/883/420516883.geojson,neighbourhood,85688651.0,zetashapes,,,US,"Charlotte County, Florida",1234
28,3110,"-81.589645,27.762992,-81.402249,27.878851",uuuu,0.0,,295c57307656a6966694af2c12ea0c0e,,70183603f17c71d79c401a802b4c1690,27.826271,-81.512577,420516885.0,uuuu,US,US,1452291736.0,27.828555,-81.534551,0.0,Crescent Beach,-1.0,420/516/885/420516885.geojson,neighbourhood,0.0,zetashapes,,,US,Crescent Beach,40
29,3111,"-81.502088,27.759431,-81.463092,27.818784",uuuu,0.0,,9e083f31df067b2d887384957f18809f,,9ff750c1605ac74b603f8d4036449bfd,27.783007,-81.483452,420516887.0,uuuu,US,US,1452291737.0,27.776899,-81.481471,0.0,Tiger Creek Groves,-1.0,420/516/887/420516887.geojson,neighbourhood,0.0,zetashapes,,,US,Marsh Creek State Park,811
30,3112,"-81.845245,27.871376,-81.840719,27.876893",uuuu,85633793.0,,a8f2407896ef2d024b697448c706e6e7,,11e3c031aced3c4dd8e7feeed894f7d9,27.873921,-81.844018,420516889.0,uuuu,US,US,1452291733.0,27.873936,-81.844207,85933367.0,Bellaire Heights,85933367.0,420/516/889/420516889.geojson,neighbourhood,85688651.0,zetashapes,,,US,Bellaire High School (Texas),3714
31,3113,"-81.855536,27.871324,-81.845216,27.878696",uuuu,85633793.0,,8343d2ef6b731361e1ac688bfd2eab93,,d9ffd2e07c4138c3d77e25efaa053b91,27.874375,-81.851614,420516893.0,uuuu,US,US,1452291738.0,27.873559,-81.853065,85933367.0,Floral Lakes,85933367.0,420/516/893/420516893.geojson,neighbourhood,85688651.0,zetashapes,,,US,List of communities in Saskatchewan,2065
32,3114,"-81.823684,27.90086,-81.742846,27.971349",uuuu,0.0,,73b0bd54a3c2a94460b0d8fcf39c2626,,878deebcc98bdb9008b9fb2410c2f98b,27.93415,-81.77812,420516895.0,uuuu,US,US,1452291735.0,27.936818,-81.780882,0.0,Gandy Grove,-1.0,420/516/895/420516895.geojson,neighbourhood,0.0,zetashapes,,,US,George Gandy,890
33,3115,"-81.831496,27.86387,-81.794499,27.924572",uuuu,0.0,,54a1080be12538a11659f02caec5aa26,,f5d1d32d7ad1eba508cbe11be873d178,27.905136,-81.813274,420516897.0,uuuu,US,US,1452291738.0,27.910906,-81.807383,0.0,Highlawn,-1.0,420/516/897/420516897.geojson,neighbourhood,0.0,zetashapes,,,US,"Highlawn, West Virginia",21
34,3116,"-81.900876,27.646183,-81.640934,27.909169",uuuu,0.0,,b606947f35976c74959c72953be6130b,,9d713bd0ea4f58c7256596a7071b799c,27.78253,-81.782426,420516899.0,uuuu,US,US,1452291739.0,27.788566,-81.791232,0.0,Homeland,-1.0,420/516/899/420516899.geojson,neighbourhood,0.0,zetashapes,,,US,Homeland,1053
35,3117,"-81.833959,27.846015,-81.824339,27.864195",uuuu,0.0,,b4d18b265842eb149cc69c56e33665f0,,dc1aff298b357e35fabcfc26dc55f31b,27.858899,-81.828538,420516901.0,uuuu,US,US,1452291735.0,27.859913,-81.828611,0.0,Kissengen,-1.0,420/516/901/420516901.geojson,neighbourhood,0.0,zetashapes,,,US,Kissingen Springs,1101
36,3118,"-81.858081,27.841412,-81.83053,27.878726",uuuu,85633793.0,,50e5a53f305bf78c66731ef8685c47b5,,db664fef411f208848f0541e38fd3219,27.856443,-81.839935,420516903.0,uuuu,US,US,1452291734.0,27.853686,-81.838998,85933367.0,Mission Oaks,85933367.0,420/516/903/420516903.geojson,neighbourhood,85688651.0,zetashapes,,,US,"Camarillo, California",6277
37,3119,"-81.837741,27.889595,-81.824599,27.898654",uuuu,85633793.0,,050139107af22180b5aa6f43df0967b7,,5276736c3d1d7cedc82031524fbaa48e,27.894031,-81.831008,420516905.0,uuuu,US,US,1452291735.0,27.894577,-81.83255,85933367.0,Oaks,85933367.0,420/516/905/420516905.geojson,neighbourhood,85688651.0,zetashapes,,,US,Oaks,295
38,3120,"-81.782056,27.815196,-81.654403,27.961451",uuuu,85633793.0,,cfbfd08fb49490b2ce58ff7a8d924ffd,,8e23ab5b9ef32fbd894fd217e333f1a1,27.89383,-81.720705,420516907.0,uuuu,US,US,1452291738.0,27.894648,-81.721707,85935773.0,Peace River,85935773.0,420/516/907/420516907.geojson,neighbourhood,85688651.0,zetashapes,,,US,Peace River,1114
39,3121,"-81.837888,27.862174,-81.79996,27.889311",uuuu,85633793.0,,e06d6d3a0cf6715b8a154a9cfcd2b325,,1f9af61539658cb67405c7286f27f5f5,27.873886,-81.815986,420516911.0,uuuu,US,US,1452291738.0,27.871553,-81.816271,85933367.0,Pinehurst,85933367.0,420/516/911/420516911.geojson,neighbourhood,85688651.0,zetashapes,,,US,Pinehurst,99
40,3122,"-81.839629,27.897219,-81.813864,27.935378",uuuu,0.0,,8f3613654362e00526a5c09b4cb55d96,,a07bc13d2b3e2e02b1fd8ea61b683dfb,27.916391,-81.828116,420516913.0,uuuu,US,US,1452291735.0,27.914713,-81.83005,0.0,Summerlin Oaks,-1.0,420/516/913/420516913.geojson,neighbourhood,0.0,zetashapes,,,US,The Oaks Mall,283
41,3123,"-81.85364,27.946716,-81.816052,27.988155",uuuu,0.0,,f60b3c510a5f658df8d365d98f8f1cef,,7e166d461880fa6b2fc6749dd2ff15c5,27.964457,-81.831213,420516915.0,uuuu,US,US,1452291739.0,27.963152,-81.829932,0.0,Summertimes Plantation,-1.0,420/516/915/420516915.geojson,neighbourhood,0.0,zetashapes,,,US,Trongisvágur,363
42,3124,"-81.752014,28.008739,-81.733356,28.0326",uuuu,85633793.0,,e7a1c23e704bcd2569f086135a0e410e,,4bb4ce3fb1acc80e57eb133ae5f5002a,28.022521,-81.74286,420516917.0,uuuu,US,US,1452291738.0,28.024539,-81.744552,85933301.0,Lakeside,85933301.0,420/516/917/420516917.geojson,neighbourhood,85688651.0,zetashapes,,,US,Lakeside,225
43,3125,"-81.551167,27.75578,-81.502012,27.792275",uuuu,0.0,,98fe5ce90e7b42ef040345191400b466,,4db21a1f147e647d5020c41f6ad007a4,27.76851,-81.528529,420516919.0,uuuu,US,US,1452291737.0,27.767641,-81.53504,0.0,Beauty Highland on Lake Moody,-1.0,420/516/919/420516919.geojson,neighbourhood,0.0,zetashapes,,,US,Japan,12511
44,3126,"-81.49384,27.707317,-81.355303,27.806594",uuuu,0.0,,77482ee6152f6df6c54088eb936d1e2a,,c4a49fa94fe7ad02e9de66bd4f87ed2d,27.755923,-81.425735,420516921.0,uuuu,US,US,1452291737.0,27.746619,-81.413108,0.0,Blue Jordan Forest,-1.0,420/516/921/420516921.geojson,neighbourhood,0.0,zetashapes,,,US,Sawtooth National Forest,10446
45,3127,"-81.543907,27.685159,-81.44649,27.753939",uuuu,0.0,,cc9e32db8b30ccecf00261930f64f031,,289b94bb123395950271eadc7896165b,27.719577,-81.505903,420516923.0,uuuu,US,US,1452291739.0,27.731329,-81.513975,0.0,Bonita Heights,-1.0,420/516/923/420516923.geojson,neighbourhood,0.0,zetashapes,,,US,"Del Bonita, Alberta",275
46,3128,"-81.893897,27.862227,-81.849004,27.936539",uuuu,0.0,,4fcb4b13cc712efd43272fbb2bb818a0,,be0458d62604d03e6a0fa5931eff2838,27.89825,-81.870625,420516925.0,uuuu,US,US,1452291733.0,27.92117,-81.872148,0.0,West Bartow,-1.0,420/516/925/420516925.geojson,neighbourhood,0.0,zetashapes,,,US,"Agricola, Florida",40
47,3129,"-81.727951,27.646411,-81.530796,27.86459",uuuu,0.0,,771fa079d8f3cf4cc66f05c237dd9e13,,b4673218a1c48150d158fafdf4c39846,27.744138,-81.634675,420516929.0,uuuu,US,US,1452291735.0,27.726633,-81.627957,0.0,Lake Caloosa Landing,-1.0,420/516/929/420516929.geojson,neighbourhood,0.0,zetashapes,,,US,Calusa,3602
48,3130,"-81.58902,27.646422,-81.46016,27.726353",uuuu,0.0,,5bd94807945738c0c3dbfdfd3357aab4,,d43393481e9ba8972b172c0de095bd98,27.678755,-81.531107,420516931.0,uuuu,US,US,1452291738.0,27.672457,-81.515993,0.0,Sun Ray,-1.0,420/516/931/420516931.geojson,neighbourhood,0.0,zetashapes,,,US,Sun Ray,1609
49,3131,"-81.641771,28.105561,-81.628182,28.113983",uuuu,85633793.0,,69560cc2097d4a2e6569f57af399c729,,d8dac2bd6131b5db1ae20703aefad728,28.107967,-81.635246,420516933.0,uuuu,US,US,1452291734.0,28.108054,-81.638181,85933343.0,Aqua Del Casa,85933343.0,420/516/933/420516933.geojson,neighbourhood,85688651.0,zetashapes,,,US,Agua Fria National Monument,467
50,3132,"-81.630563,28.123603,-81.627396,28.125885",uuuu,85633793.0,,653ad3adbd1107c0b30da616797ca695,,b43d2f80c4f49ce1f933ef11a3112a95,28.124688,-81.628637,420516935.0,uuuu,US,US,1452291738.0,28.124778,-81.628519,85933343.0,Bermuda Pointe,85933343.0,420/516/935/420516935.geojson,neighbourhood,85688651.0,zetashapes,,,US,"Hilton Head Island, South Carolina",7189
51,3133,"-81.657374,28.070126,-81.635915,28.101367",uuuu,0.0,,87b09cdf63102d56b7143100fe818fa3,,4c3c0780afc36132996a1d08b2daaeb2,28.0863,-81.646741,420516937.0,uuuu,US,US,1452291734.0,28.08417,-81.646736,0.0,Brenton Manor,-1.0,420/516/937/420516937.geojson,neighbourhood,0.0,zetashapes,,,US,Ridge Career Center,542
53,3135,"-81.71787,28.252159,-81.658582,28.31745",uuuu,0.0,,4aba349515314df17e09ccc17b53ed05,,590e6c623d163d5c46369ac16d1d8416,28.285116,-81.688177,420516941.0,uuuu,US,US,1452291736.0,28.281825,-81.689753,0.0,Tierra Del Sol,-1.0,420/516/941/420516941.geojson,neighbourhood,0.0,zetashapes,,,US,Perdomo (cigar brand),1595
54,3136,"-81.626593,28.102287,-81.623309,28.105217",uuuu,85633793.0,,dfb2526147e4ab93309a9053f25d17ae,,ca9204da38a93ec681216f6f219c8498,28.103646,-81.62478,420516943.0,uuuu,US,US,1452291735.0,28.103621,-81.624562,85933343.0,Holiday Heights,85933343.0,420/516/943/420516943.geojson,neighbourhood,85688651.0,zetashapes,,,US,"Holiday Heights, New Jersey",844
55,3137,"-81.715766,28.092521,-81.637014,28.167639",uuuu,0.0,,8c987762bcaefea2f046ac44e88bfbb3,,26b52f03985616f14723748cfd371e60,28.130024,-81.678281,420516947.0,uuuu,US,US,1452291737.0,28.143098,-81.694701,0.0,Home Acres,-1.0,420/516/947/420516947.geojson,neighbourhood,0.0,zetashapes,,,US,Lac Ste. Anne County,493
56,3138,"-81.562516,28.02673,-81.5006,28.102428",uuuu,0.0,,4abca45f5a4d3b106ddb7c9907de658e,,8d834dd6dfe24c15a012278ecc74805c,28.05627,-81.529863,420516949.0,uuuu,US,US,1452291736.0,28.056629,-81.52939,0.0,Lake Marion Terrace,-1.0,420/516/949/420516949.geojson,neighbourhood,0.0,zetashapes,,,US,"High Point Terrace, Memphis",273
57,3139,"-81.636544,28.105356,-81.629118,28.106867",uuuu,85633793.0,,6969a3f86a9e65af2568765e5c100201,,b2c847e733dadaf04f278743f1ff9484,28.105812,-81.63284,420516951.0,uuuu,US,US,1452291733.0,28.105672,-81.631542,85933343.0,Live Oak,85933343.0,420/516/951/420516951.geojson,neighbourhood,85688651.0,zetashapes,,,US,Live oak,965
58,3140,"-81.644387,28.034622,-81.633885,28.059574",uuuu,85633793.0,,b0b60ded8f7e32114d3e84479ac43ecf,,ac86b5b7a18e036d0dff53e502086da3,28.045909,-81.639994,420516953.0,uuuu,US,US,1452291737.0,28.047188,-81.639636,85933325.0,Marie Villa,85933325.0,420/516/953/420516953.geojson,neighbourhood,85688651.0,zetashapes,,,US,Cardinal Courier Media,995
59,3141,"-81.723537,28.190292,-81.702759,28.199437",uuuu,0.0,,6a78922ea880813a1f1ec217c15b0b18,,ebd446071cde0edd775fcfceb490c6fa,28.195422,-81.712562,420516955.0,uuuu,US,US,1452291737.0,28.197452,-81.708072,0.0,Meadowood Lakes,-1.0,420/516/955/420516955.geojson,neighbourhood,0.0,zetashapes,,,US,"Island Lakes, Winnipeg",122
60,3142,"-81.68187,28.029004,-81.552687,28.103054",uuuu,85633793.0,,68561f32b9f950a673843d315df04cc8,,98722b1895bb3249f4f5afb075862fb7,28.063526,-81.616459,420516957.0,uuuu,US,US,1452291738.0,28.055316,-81.60024,85933325.0,Na-Del Hills,85933325.0,420/516/957/420516957.geojson,neighbourhood,85688651.0,zetashapes,,,US,Fairy Tail,4820
61,3143,"-81.625793,28.102869,-81.618527,28.108175",uuuu,85633793.0,,0704cab15acc861a5546452d59195907,,9443b610167e162b6e2aacf6976b21cf,28.10603,-81.622764,420516959.0,uuuu,US,US,1452291738.0,28.105887,-81.622766,85933343.0,Palace Hill,85933343.0,420/516/959/420516959.geojson,neighbourhood,85688651.0,zetashapes,,,US,Karl Johans gate,396
62,3144,"-81.633524,28.088294,-81.623218,28.103756",uuuu,85633793.0,,58079054cdd810ce5662f86a2c69dc7b,,80789ceb2e8c8234e70bbc4d53e8a759,28.095234,-81.6269,420516961.0,uuuu,US,US,1452291739.0,28.095801,-81.624822,85933343.0,Peninsular Pointe,85933343.0,420/516/961/420516961.geojson,neighbourhood,85688651.0,zetashapes,,,US,Peninsula,2611
63,3145,"-81.669528,28.112509,-81.652541,28.136137",uuuu,85633793.0,,1fc2f52aeba4455e11333bc85bf7428c,,d85c0757ddf674aad361485c67e6d4b5,28.123448,-81.661886,420516965.0,uuuu,US,US,1452291737.0,28.12376,-81.662042,85933343.0,Randa Ridge,85933343.0,420/516/965/420516965.geojson,neighbourhood,85688651.0,zetashapes,,,US,"Haines City, Florida",1831
64,3146,"-81.647785,28.11423,-81.646232,28.116854",uuuu,85633793.0,,704af37187b82ef090997f0b68dfdd4f,,ee84b67ff67dded77e00456e868213b0,28.115543,-81.647007,420516967.0,uuuu,US,US,1452291739.0,28.115543,-81.647011,85933343.0,Ridge Manor,85933343.0,420/516/967/420516967.geojson,neighbourhood,85688651.0,zetashapes,,,US,"Ridge Manor, Florida",476
65,3147,"-81.623345,28.12138,-81.590345,28.143044",uuuu,0.0,,9adb688cf07b0838ae0678ab92d52f9d,,8495d299f4e9987ff280b949c49e3047,28.132485,-81.602373,420516969.0,uuuu,US,US,1452291735.0,28.132183,-81.602054,0.0,Stonewood Crossings,-1.0,420/516/969/420516969.geojson,neighbourhood,0.0,zetashapes,,,US,"Stonewood-Pentwood-Winston, Baltimore",133
66,3148,"-81.652237,28.070466,-81.550753,28.128657",uuuu,85633793.0,,74a0818c643cb4fb0d6dbc3268c7e4f0,,64bf7aa27775483a2ece6d2134b4eb85,28.099898,-81.593289,420516971.0,uuuu,US,US,1452291736.0,28.100728,-81.593266,85933343.0,Tracy Cove,85933343.0,420/516/971/420516971.geojson,neighbourhood,85688651.0,zetashapes,,,US,Dante's Cove,2003
67,3149,"-81.648099,28.146816,-81.62862,28.164943",uuuu,85633793.0,,346b7f6e3fb5b976851502d5e81de180,,c234687472ae772e76db04b9afcd03b5,28.158443,-81.639992,420516973.0,uuuu,US,US,1452291736.0,28.161332,-81.639977,85933343.0,Webb Square,85933343.0,420/516/973/420516973.geojson,neighbourhood,85688651.0,zetashapes,,,US,"Webb Lake, Wisconsin",516
68,3150,"-81.793925,28.062337,-81.788161,28.069063",uuuu,85633793.0,,5cbd43e73873a44c2c70a8feef21a4c5,,74b92d6ef940df1615a718b6eb8e47d6,28.065187,-81.791326,420516975.0,uuuu,US,US,1452291738.0,28.064301,-81.791615,85933369.0,Nicholas Heights,85933369.0,420/516/975/420516975.geojson,neighbourhood,85688651.0,zetashapes,,,US,Yorktown Heights (Grant Nicholas album),314
69,3151,"-82.006411,28.00276,-81.989864,28.024862",uuuu,85633793.0,,d9e4d8494e940ca8748c24c3c3fbcf72,,a3a85b3a2b89d98b35085d2e121b1147,28.014919,-81.995966,420516977.0,uuuu,US,US,1452291739.0,28.014688,-81.994473,85933319.0,Fairway Lakes,85933319.0,420/516/977/420516977.geojson,neighbourhood,85688651.0,zetashapes,,,US,"Carrollwood Village, Florida",365
70,3152,"-81.736069,28.027513,-81.73504,28.030338",uuuu,85633793.0,,6813cbaaee655f68a3e9eef4f6e9cafa,,09d1198852ecdacc65da5a78ba068566,28.029253,-81.735491,420516979.0,uuuu,US,US,1452291737.0,28.029268,-81.735555,85933301.0,Oak Leaf Manor,85933301.0,420/516/979/420516979.geojson,neighbourhood,85688651.0,zetashapes,,,US,Virginia House,2423
71,3153,"-81.776133,27.996558,-81.763937,28.004812",uuuu,0.0,,0247d36bd17b3c7b1f9dd34d80249849,,730825313203f7d5bfd09837cf9f3ba5,28.001172,-81.769924,420516983.0,uuuu,US,US,1452291738.0,28.000959,-81.769508,0.0,Shores at Lake Sears,-1.0,420/516/983/420516983.geojson,neighbourhood,0.0,zetashapes,,,US,North Shore (Chicago),2327
72,3154,"-81.973754,27.89621,-81.953067,27.934474",uuuu,0.0,,f5d6e4388c49b143aec1103055a70593,,975c929fac4b4602810680490f0879bf,27.911345,-81.965848,420516985.0,uuuu,US,US,1452291736.0,27.91088,-81.966011,0.0,Canterwood,-1.0,420/516/985/420516985.geojson,neighbourhood,0.0,zetashapes,,,US,List of Intel codenames,1373
