,Unnamed: 0,Unnamed: 0.1,bbox,cessation,country_id,deprecated,file_hash,fullname,geom_hash,geom_latitude,geom_longitude,id,inception,iso,iso_country,lastmodified,lbl_latitude,lbl_longitude,locality_id,name,parent_id,path,placetype,region_id,source,superseded_by,supersedes,wof_country,wk:page,wordcount,wd:id,wof:id,wk_page_id
10,11,9608,"5.23940249466,46.2108690621,5.51186360215,46.3522363047",uuuu,85633147.0,,71e11686943140b14558e6febfa1b354,,54f4ecafb90d57ebcff62546596dfbc1,46.279428,5.375462,102070257.0,uuuu,FR,FR,1452297253.0,46.280713,5.373402,0.0,Treffort-Cuisiat,404227797.0,102/070/257/102070257.geojson,county,85683153.0,quattroshapes,,,FR,Treffort-Cuisiat,71,Q733076,102070257.0,2771888
11,12,9609,"3.20442642479,46.5277001881,3.46386731863,46.7159244759",uuuu,85633147.0,,00cebb684816b682983b98b1c5010d14,,ff3940213a8d64fabadb2cec12c904c0,46.638788,3.351981,102070259.0,uuuu,FR,FR,1452297253.0,46.646774,3.38638,0.0,Yzeure,404227801.0,102/070/259/102070259.geojson,county,85683293.0,quattroshapes,,,FR,Yzeure,63,Q321518,102070259.0,15007471
12,13,9610,"2.68277140813,44.7116173734,2.9340300121,44.8744645794",uuuu,85633147.0,,4fe1ef872bdbe3da96b910c7e78b797f,,bd16b6de027305a4277e7858f03a7179,44.789778,2.817369,102070261.0,uuuu,FR,FR,1452297252.0,44.798284,2.819272,0.0,Sainte-Genevieve-Sur-Argence,404227821.0,102/070/261/102070261.geojson,county,85683301.0,quattroshapes,,,FR,Sainte-Geneviève-sur-Argence,41,,102070261.0,
13,14,9611,"4.62811826636,43.7286123762,4.77285624774,43.8980192868",uuuu,85633147.0,,b214573ba6577c7283c5ae97c0cdf8cc,,8b686e04e69e25b9dece65a06701a94a,43.8052,4.69918,102070263.0,uuuu,FR,FR,1452297255.0,43.786433,4.69918,0.0,Tarascon,404227823.0,102/070/263/102070263.geojson,county,85683441.0,quattroshapes,,,FR,Tarascon,1715,Q234924,102070263.0,79493
14,16,9613,"0.685766046452,45.442157895,0.992381750223,45.6235266855",uuuu,85633147.0,,d0d9f7f78aeb1ffb506c3c0f725efdd7,,5a669c359a2f43a51dd9a92849ec5696,45.528467,0.826361,102070267.0,uuuu,FR,FR,1452297255.0,45.523954,0.811269,0.0,Saint-Pardoux-La-Riviere,404227847.0,102/070/267/102070267.geojson,county,85683331.0,quattroshapes,,,FR,Saint-Pardoux-la-Rivière,932,,102070267.0,
15,18,9615,"0.457800182563,49.1895188739,0.656496672054,49.3059970352",uuuu,85633147.0,,75ebcefd89256bc6bf24444a9be19ae9,,e236f30ec389c3b3fe4f74c5112784f7,49.247743,0.557828,102070273.0,uuuu,FR,FR,1452297254.0,49.242043,0.542775,0.0,Saint-Georges-Du-Vievre,404227853.0,102/070/273/102070273.geojson,county,85683283.0,quattroshapes,,,FR,Saint-Georges-du-Vièvre,23,,102070273.0,
16,19,9616,"5.33880992079,45.4995022929,5.54117689808,45.6487539498",uuuu,85633147.0,,470d2d3b86de7e3cbb3ea28300a688df,,a434bfbd5f203df88d3f4c366871c7a6,45.571988,5.440618,102070275.0,uuuu,FR,FR,1452297253.0,45.568359,5.447519,0.0,La Tour-Du-Pin,404227879.0,102/070/275/102070275.geojson,county,85683427.0,quattroshapes,,,FR,La Tour-du-Pin,42,,102070275.0,
17,21,9618,"-2.81852869617,47.921286092,-2.63003385704,48.1324529933",uuuu,85633147.0,,24d0c85bab1f5a2f46128dff817627f3,,c9a4158e12c1566dbbe8d0658086da10,48.024269,-2.720384,102070279.0,uuuu,FR,FR,1452297253.0,48.02965,-2.728014,0.0,Rohan,404227921.0,102/070/279/102070279.geojson,county,85683507.0,quattroshapes,,,FR,Rohan,188,Q250865,102070279.0,999041
18,22,9619,"2.24075565051,49.4282383657,2.66228059676,49.5923860034",uuuu,85633147.0,,b16434a39cb3f106a880b8881b54f9ae,,3d489bbe05c376cdb93a0f2e87711458,49.493975,2.461685,102070281.0,uuuu,FR,FR,1452297254.0,49.505647,2.429923,0.0,Saint-Just-En-Chaussee,404227929.0,102/070/281/102070281.geojson,county,85683289.0,quattroshapes,,,FR,Saint-Just-en-Chaussée,54,,102070281.0,
19,23,9620,"-0.851774840824,48.6629419893,-0.625136009004,48.846231899",uuuu,85633147.0,,559506947a024adfddd3c3206a792340,,8cc07e9f2f60b1876e7ac83f601f987c,48.750809,-0.721774,102070283.0,uuuu,FR,FR,1452297253.0,48.74103,-0.748386,0.0,Tinchebray,404227931.0,102/070/283/102070283.geojson,county,85683527.0,quattroshapes,,,FR,Tinchebray,54,Q1115228,102070283.0,15828105
20,24,9621,"2.43573797207,50.533909642,2.63696853295,50.6416632336",uuuu,85633147.0,,27154176a83e73457dac1b5fa5bb3279,,a42f0f5754e7b7a6b0d7777ac173e034,50.588258,2.537961,102070285.0,uuuu,FR,FR,1452297252.0,50.589565,2.537965,0.0,Lillers,404227933.0,102/070/285/102070285.geojson,county,85683255.0,quattroshapes,,,FR,Lillers,434,Q383388,102070285.0,415866
21,25,9622,"4.40861736335,46.7018341671,4.57236055701,46.7852883693",uuuu,85633147.0,,7bcac0a7fb7e88f0fce17079bbecb86d,,13483021bbfb9417a36c8e8677d450a1,46.738943,4.492485,102070289.0,uuuu,FR,FR,1452297254.0,46.733555,4.480081,0.0,Montchanin,404227955.0,102/070/289/102070289.geojson,county,85683543.0,quattroshapes,,,FR,Montchanin,47,Q1465484,102070289.0,12500262
22,26,9623,"0.532469451458,47.9693638883,0.840563198622,48.0926550796",uuuu,85633147.0,,98e3da17bcd0b66b9d6729aa21ee018e,,020a4354f175fc218c1c37adc680fc6a,48.032038,0.70888,102070291.0,uuuu,FR,FR,1452297253.0,48.028015,0.749725,0.0,Vibraye,404227957.0,102/070/291/102070291.geojson,county,85683279.0,quattroshapes,,,FR,Vibraye,71,Q749693,102070291.0,16021525
23,27,9624,"5.92534526243,45.5151337748,6.01566492879,45.5742213766",uuuu,85633147.0,,450f03ca3dde37139ff95f5128568074,,00e1ae81d09680fd2efa8dad271e4762,45.544009,5.96404,102070293.0,uuuu,FR,FR,1452297253.0,45.550345,5.953434,0.0,La Ravoire,404227959.0,102/070/293/102070293.geojson,county,85683265.0,quattroshapes,,,FR,La Ravoire,35,,102070293.0,
24,28,9625,"0.417406637342,49.4289132617,0.66737889085,49.5644723414",uuuu,85633147.0,,bb53070a2665bb3476bbdcdccbb70566,,857a2cfc5e28c74b7a4acf55888290b4,49.498676,0.55849,102070295.0,uuuu,FR,FR,1452297253.0,49.502244,0.556594,0.0,Lillebonne,404227963.0,102/070/295/102070295.geojson,county,85683251.0,quattroshapes,,,FR,Lillebonne,500,Q837563,102070295.0,2960736
25,30,9627,"2.22361153206,48.8690694809,2.25375695026,48.8956761653",uuuu,85633147.0,,88eb19db04c132aa442f4af8758773aa,,3bfee37fee7c305c74cc944d767be9d2,48.883709,2.238342,102070299.0,uuuu,FR,FR,1452297253.0,48.884499,2.23857,0.0,Puteaux,404227997.0,102/070/299/102070299.geojson,county,85683157.0,quattroshapes,,,FR,Puteaux,1230,Q234743,102070299.0,1130386
26,31,9628,"2.50051983984,48.9374623981,2.595934503,49.0123996095",uuuu,85633147.0,,b200cd1702a630fb11a7ee04481b37af,,48ce8f68bffe55566ff47cc5217a5ab2,48.978431,2.554686,102070301.0,uuuu,FR,FR,1452297253.0,48.986888,2.547457,0.0,Tremblay-En-France,404227999.0,102/070/301/102070301.geojson,county,85683475.0,quattroshapes,,,FR,Tremblay-en-France,694,Q242497,102070301.0,3156766
27,32,9629,"3.05706847694,49.7816890912,3.28200269592,49.9549235371",uuuu,85633147.0,,40e4ea6d4035ed5cdd65a0010d497f84,,2bd2f807c538c4e952e7601655ff6f04,49.8651,3.167565,102070303.0,uuuu,FR,FR,1452297252.0,49.874618,3.175232,0.0,Vermand,404228009.0,102/070/303/102070303.geojson,county,85683247.0,quattroshapes,,,FR,Vermand,19,Q994711,102070303.0,15414717
28,35,9632,"4.11240389845,47.4211410426,4.47995090209,47.5731303206",uuuu,85633147.0,,6e80ffd734ecc479c0614cc1693bb48e,,eebf0632a1c2fd9e2a7f6d537bfa2292,47.490399,4.281179,102070311.0,uuuu,FR,FR,1452297253.0,47.489692,4.296057,0.0,Semur-En-Auxois,404228045.0,102/070/311/102070311.geojson,county,85683563.0,quattroshapes,,,FR,Semur-en-Auxois,272,Q236579,102070311.0,3175304
29,36,9633,"-3.6635355673,48.5751786021,-3.46103983154,48.7306511279",uuuu,85633147.0,,b143801fe8a2e28f66e18d801fd3d1b4,,5783e39a3ea62f86e0da2b48807a9aef,48.649084,-3.564257,102070313.0,uuuu,FR,FR,1452297252.0,48.631296,-3.57116,0.0,Plestin-Les-Greves,404228047.0,102/070/313/102070313.geojson,county,85683515.0,quattroshapes,,,FR,Plestin-les-Grèves,123,,102070313.0,
30,37,9634,"3.61891266406,43.8988683156,3.80959619053,44.066678984",uuuu,85633147.0,,e95132612424d61e52018e791d34d4c2,,d6d324c9b72041e62a29c4a1e8027098,43.987016,3.714282,102070315.0,uuuu,FR,FR,1452297255.0,43.992156,3.714282,0.0,Sumene,404228065.0,102/070/315/102070315.geojson,county,85683431.0,quattroshapes,,,FR,Sumène,17,,102070315.0,
31,38,9635,"4.48745261112,45.3843752105,4.63898738152,45.5587137185",uuuu,85633147.0,,02c5da0dba4defb16a26238bc4290942,,85bd274843ef627cb8a5391d29aeaa9d,45.472884,4.568426,102070317.0,uuuu,FR,FR,1452297253.0,45.476143,4.579906,0.0,La Grand-Croix,404228089.0,102/070/317/102070317.geojson,county,85683377.0,quattroshapes,,,FR,La Grand-Croix,238,,102070317.0,
32,39,9636,"0.899068530301,44.3443989675,1.06408383186,44.4977250119",uuuu,85633147.0,,7607a78b67c72d455ab88151bc9815c1,,f912f70129fe1e03ccb3c9c56042e991,44.420536,0.97927,102070319.0,uuuu,FR,FR,1452297253.0,44.422282,0.969481,0.0,Tournon-D'Agenais,404228101.0,102/070/319/102070319.geojson,county,85683341.0,quattroshapes,,,FR,Tournon-d'Agenais,250,Q1103952,102070319.0,16043400
33,40,9637,"5.99165982057,48.5613314208,6.17387190908,48.6917269816",uuuu,85633147.0,,8376f464eaead2cd56bcd2d6bf3edc73,,03ab1ebe142b9305922abe81d22f1d72,48.619671,6.086779,102070321.0,uuuu,FR,FR,1452297252.0,48.61617,6.100583,0.0,Neuves-Maisons,404228113.0,102/070/321/102070321.geojson,county,85683343.0,quattroshapes,,,FR,Neuves-Maisons,22,Q627247,102070321.0,15886540
34,41,9638,"-0.0467540194982,43.2112921953,0.125041787177,43.3318031058",uuuu,85633147.0,,2271340872fbcaaf84dd53acda95cb85,,e6b2c7a83eebbf05d087ef1993eab5e2,43.275574,0.021302,102070325.0,uuuu,FR,FR,1452297253.0,43.276837,0.02,0.0,Borderes-Sur-L'Echez,404228139.0,102/070/325/102070325.geojson,county,85683203.0,quattroshapes,,,FR,Bordères-sur-l'Échez,21,,102070325.0,
35,42,9639,"7.25665403575,48.5541048497,7.54677054988,48.6611262682",uuuu,85633147.0,,44cb41604cc37ef7f6227449248d7be8,,f3487c9fb59421c4adfdacb607b55e3f,48.612703,7.409906,102070327.0,uuuu,FR,FR,1452297252.0,48.610065,7.412662,0.0,Wasselonne,404228143.0,102/070/327/102070327.geojson,county,85683221.0,quattroshapes,,,FR,Wasselonne,77,Q22413,102070327.0,15440232
36,44,9641,"2.29271432604,48.6195102029,2.33049937724,48.6444518011",uuuu,85633147.0,,94216d04eab4dd7ce673579b9d89241a,,ccab2b756bed930dad8c2e602b114e0c,48.632049,2.311705,102070331.0,uuuu,FR,FR,1452297254.0,48.633732,2.309816,0.0,Saint-Michel-Sur-Orge,404228183.0,102/070/331/102070331.geojson,county,85683371.0,quattroshapes,,,FR,Saint-Michel-sur-Orge,99,Q275562,102070331.0,3108345
37,46,9643,"-4.87039109472,47.9855383411,-4.35913924291,48.097222835",uuuu,85633147.0,,af288097ac520f45a6fc7f3c54680e4b,,75fd6a9f3432d315a226d38e0ca099bc,48.042952,-4.53274,102070335.0,uuuu,FR,FR,1452297254.0,48.041017,-4.451882,0.0,Pont-Croix,404228217.0,102/070/335/102070335.geojson,county,85683553.0,quattroshapes,,,FR,Pont-Croix,230,Q225200,102070335.0,4936080
38,47,9644,"-0.891980103572,45.1363797837,-0.693257319866,45.3096485473",uuuu,85633147.0,,6688e3a178cc561c85ea67b92e37b7b9,,ab3368ec698bc4801eabd5dfd9430ba1,45.218298,-0.795041,102070337.0,uuuu,FR,FR,1452297254.0,45.226515,-0.804826,0.0,Pauillac,404228221.0,102/070/337/102070337.geojson,county,85683243.0,quattroshapes,,,FR,Pauillac,282,Q272528,102070337.0,905393
39,48,9645,"-1.50762777731,47.4385186223,-1.15583277076,47.5589456769",uuuu,85633147.0,,765d476171a0edb090fec46d979ff415,,f34646b32d6549c297c75ad36f78abb2,47.498212,-1.333747,102070339.0,uuuu,FR,FR,1452297253.0,47.50836,-1.331082,0.0,Riaille,404228229.0,102/070/339/102070339.geojson,county,85683233.0,quattroshapes,,,FR,Riaillé,18,,102070339.0,
40,50,9647,"6.06476509692,48.9048734747,6.35819020775,49.0894631675",uuuu,85633147.0,,a415f7ebf54127555bf21727c9ee01a6,,a3fa28753709ec71320521d49025a4b1,48.998846,6.212415,102070345.0,uuuu,FR,FR,1452297255.0,49.001907,6.210208,0.0,Verny,404228321.0,102/070/345/102070345.geojson,county,85683271.0,quattroshapes,,,FR,Verny,39,Q440024,102070345.0,26576031
41,52,9649,"2.82851604101,49.858832545,3.05740473023,50.0202225576",uuuu,85633147.0,,8606adbc76c0222c1af6e8baf61daac2,,a8eaba75754689a92125d8ba3b696a51,49.934355,2.947042,102070349.0,uuuu,FR,FR,1452297253.0,49.928936,2.935597,0.0,Peronne,404228267.0,102/070/349/102070349.geojson,county,85683363.0,quattroshapes,,,FR,Péronne,56,,102070349.0,
42,53,9650,"-0.826213936897,45.8198245091,-0.561119216469,45.9575487259",uuuu,85633147.0,,c41b27f09ad4fb87c05ae0b9efdc0076,,2cc69554990b9386e2d7156c0fef0080,45.894233,-0.680263,102070351.0,uuuu,FR,FR,1452297255.0,45.902197,-0.671235,0.0,Saint-Savinien,404228271.0,102/070/351/102070351.geojson,county,85683275.0,quattroshapes,,,FR,Saint-Savinien,66,Q549150,102070351.0,15503220
43,54,9651,"3.16203603379,50.5830394271,3.27096912284,50.6911382964",uuuu,85633147.0,,637526299595ba281839c6af7b88bc81,,4aca00ad66f3db1dfe961002555ca9f0,50.637013,3.218555,102070353.0,uuuu,FR,FR,1452297253.0,50.620292,3.228457,0.0,Lannoy,404228283.0,102/070/353/102070353.geojson,county,85683445.0,quattroshapes,,,FR,Lannoy,197,Q1215608,102070353.0,8036403
44,55,9652,"2.62611188241,48.7437839248,2.73492091799,48.8156167925",uuuu,85633147.0,,1c6f2985957b87afc28c0f67c86fdb9e,,79861e2638ddd4aeee972af0dd967d5f,48.780987,2.680384,102070355.0,uuuu,FR,FR,1452297253.0,48.77387,2.681421,0.0,Roissy-En-Brie,404228297.0,102/070/355/102070355.geojson,county,85683385.0,quattroshapes,,,FR,Roissy-en-Brie,159,Q1058168,102070355.0,4366895
45,56,9653,"2.50515721263,46.3331063599,2.58803399875,46.4089554224",uuuu,85633147.0,,2f6944c99c86c1d412cf861400ec3149,,23cc6a9ee065fbda77f68699fcf6d6a4,46.368151,2.543462,102070357.0,uuuu,FR,FR,1452297255.0,46.36552,2.540107,0.0,Domerat,404227589.0,102/070/357/102070357.geojson,county,85683293.0,quattroshapes,,,FR,Domérat,58,,102070357.0,
46,57,9654,"4.70334402371,49.7822379406,4.87364133536,49.849818857",uuuu,85633147.0,,3cdcc573aaff3049f5aca88c1ed85921,,38faeb89007651b8ea9cbeb69535b514,49.820507,4.808306,102070361.0,uuuu,FR,FR,1452297254.0,49.82186,4.837726,0.0,Nouzonville,404227601.0,102/070/361/102070361.geojson,county,85683309.0,quattroshapes,,,FR,Nouzonville,17,Q379127,102070361.0,15430364
47,58,9655,"5.49614195827,43.3991658605,5.78834903327,43.5562343573",uuuu,85633147.0,,50bd70605b862d6cc3d8afae6713ebd7,,aebea61db8a83740eb070514900d095a,43.472456,5.638852,102070363.0,uuuu,FR,FR,1452297255.0,43.476851,5.641052,0.0,Trets,404227613.0,102/070/363/102070363.geojson,county,85683441.0,quattroshapes,,,FR,Trets,1182,Q640716,102070363.0,11698237
48,59,9656,"1.40706544723,45.132358565,1.67994650939,45.2205844367",uuuu,85633147.0,,7323a1d7d92818027c9250dd24008606,,4aba1e31e3bef7afa27c957d717a2d18,45.179789,1.540623,102070365.0,uuuu,FR,FR,1452297253.0,45.1748,1.574733,0.0,Malemort-Sur-Correze,404227625.0,102/070/365/102070365.geojson,county,85683209.0,quattroshapes,,,FR,Malemort-sur-Corrèze,51,,102070365.0,
49,60,9657,"4.97280538886,46.9448824723,5.31823999804,47.1129387911",uuuu,85633147.0,,4edc7d530c4d040af2acf72735dd6b54,,a8e94ce02681bd9105a166a66ec9b693,47.023798,5.131517,102070367.0,uuuu,FR,FR,1452297254.0,47.022099,5.128888,0.0,Seurre,404227627.0,102/070/367/102070367.geojson,county,85683563.0,quattroshapes,,,FR,Seurre,41,Q16896,102070367.0,15571696
0,61,9658,"2.6159792148,43.5134581866,2.87118079653,43.6606721885",uuuu,85633147.0,,0e601942e61e5437b169a38d20328fb2,,339b9b8753f3a1c15e14d3570c11f0d8,43.586563,2.721673,102070369.0,uuuu,FR,FR,1452297255.0,43.582677,2.698473,0.0,La Salvetat-Sur-Agout,404227659.0,102/070/369/102070369.geojson,county,85683419.0,quattroshapes,,,FR,La Salvetat-sur-Agout,39,,102070369.0,
1,62,9659,"5.83337217968,45.2574606457,6.011361021,45.4913965815",uuuu,85633147.0,,2fb241138d33f73406cbfe203e4466f4,,257876a8ee5fac5e347e413b718cf81d,45.377296,5.930914,102070371.0,uuuu,FR,FR,1452297254.0,45.354198,5.922145,0.0,Le Touvet,404227669.0,102/070/371/102070371.geojson,county,85683427.0,quattroshapes,,,FR,Le Touvet,19,,102070371.0,
2,64,9661,"-1.51218995156,47.7266720847,-1.23652529331,47.8348596708",uuuu,85633147.0,,eacf0cc18bc3e134d92ec0b73bd37f15,,2d12b74818214616afb6f8fcf3846d3a,47.780551,-1.395027,102070375.0,uuuu,FR,FR,1452297252.0,47.784027,-1.406513,0.0,Rouge,404227681.0,102/070/375/102070375.geojson,county,85683233.0,quattroshapes,,,FR,Rouge,240,Q437052,102070375.0,1138910
3,65,9662,"-1.67126550097,43.308815756,-1.54304333348,43.4638078719",uuuu,85633147.0,,ca9832ac1758c5fc77e14a120e7e6928,,8f591a46dea0f98f37977d7a65665b06,43.386307,-1.617904,102070379.0,uuuu,FR,FR,1452297254.0,43.404295,-1.618875,0.0,Saint-Jean-De-Luz,404227727.0,102/070/379/102070379.geojson,county,85683539.0,quattroshapes,,,FR,Saint-Jean-de-Luz,2753,Q232135,102070379.0,992965
4,66,9663,"2.37701264712,48.8466283654,2.41633971728,48.8784751266",uuuu,85633147.0,,0dcfa4367cbf3eba08d37403a61444b7,,9ecbfbc817495a2839d7f452fbfa2316,48.86318,2.400816,102070381.0,uuuu,FR,FR,1452297252.0,48.863391,2.401191,0.0,Paris-20E-Arrondissement,404227749.0,102/070/381/102070381.geojson,county,85683497.0,quattroshapes,,,FR,20th arrondissement of Paris,304,,102070381.0,
5,67,9664,"1.25896851132,49.7607804003,1.53096063607,49.9456321423",uuuu,85633147.0,,d413f6d17d567fa0bd60d8258944ebdd,,b7d3e5c5988f8415a88f455810d10e3a,49.842939,1.415706,102070383.0,uuuu,FR,FR,1452297253.0,49.831345,1.417807,0.0,Londinieres,404227751.0,102/070/383/102070383.geojson,county,85683251.0,quattroshapes,,,FR,Londinières,97,,102070383.0,
6,68,9665,"1.65283554241,44.0312314918,1.93268209541,44.1635624374",uuuu,85633147.0,,3aa85fe1d11acdcbf5726b9151355903,,135b5d57afaa52ac2c2840b8786ee7b7,44.090205,1.788316,102070385.0,uuuu,FR,FR,1452297254.0,44.083726,1.741927,0.0,Vaour,404227763.0,102/070/385/102070385.geojson,county,85683603.0,quattroshapes,,,FR,Vaour,164,Q1619168,102070385.0,16044133
7,69,9666,"3.59818664041,47.5380973662,3.86766151031,47.7126881555",uuuu,85633147.0,,7f3735cde40458019042c681eaa5d703,,bbd2c6ead867c810d0b32e704b1bcf77,47.641362,3.731936,102070387.0,uuuu,FR,FR,1452297255.0,47.643417,3.733978,0.0,Vermenton,404227781.0,102/070/387/102070387.geojson,county,85683503.0,quattroshapes,,,FR,Vermenton,51,Q1422869,102070387.0,15902298
8,70,9667,"2.4868019563,48.8742899217,2.52984658273,48.8985180982",uuuu,85633147.0,,05f4984995f83efd27a7ff1f46b170c2,,0259e79a72d7084146b2a8f5bd3b0320,48.884836,2.508936,102070389.0,uuuu,FR,FR,1452297254.0,48.886585,2.503882,0.0,Villemomble,404227789.0,102/070/389/102070389.geojson,county,85683475.0,quattroshapes,,,FR,Villemomble,67,Q244716,102070389.0,3368237
9,71,9668,"4.73058154441,45.9235534962,4.80170484926,46.0078318564",uuuu,85633147.0,,666077748985437fff02179c6b625f91,,b68f289c9489b4a4432ad4dca413be1d,45.968174,4.769608,102070391.0,uuuu,FR,FR,1452297254.0,45.989843,4.769069,0.0,Trevoux,404227797.0,102/070/391/102070391.geojson,county,85683153.0,quattroshapes,,,FR,Trévoux,352,,102070391.0,
10,72,9669,"2.8847099017,44.4116374334,3.09955963954,44.6007411369",uuuu,85633147.0,,d7c396b4797ae26aad1df6bda8ed3b59,,22608e4997748b82e271fe5125331360,44.505166,2.991521,102070393.0,uuuu,FR,FR,1452297253.0,44.512743,2.991521,0.0,Saint-Geniez-D'Olt,404227821.0,102/070/393/102070393.geojson,county,85683301.0,quattroshapes,,,FR,Saint-Geniez-d'Olt,59,Q1087231,102070393.0,5650132
11,73,9670,"-0.304263200551,49.1178423963,-0.0653363816502,49.2169318699",uuuu,85633147.0,,10ffbf70a48c88a48cdddd4fd9043cef,,2cdc41e60e7c31b40f4da936edaae67a,49.163404,-0.188397,102070397.0,uuuu,FR,FR,1452297253.0,49.173566,-0.196542,0.0,Troarn,404227825.0,102/070/397/102070397.geojson,county,85683579.0,quattroshapes,,,FR,Troarn,29,Q274873,102070397.0,1031935
12,74,9671,"6.81966444752,47.4849187838,6.94912544985,47.5553311581",uuuu,85633147.0,,ffadc0aebc0a622979ff2f5beb4a903a,,f0822e2c3b79080f0cefe1e13d646578,47.516075,6.886472,102070399.0,uuuu,FR,FR,1452297253.0,47.517761,6.885533,0.0,Etupes,404227849.0,102/070/399/102070399.geojson,county,85683239.0,quattroshapes,,,FR,Étupes,22,,102070399.0,
