,Unnamed: 0,Unnamed: 0.1,bbox,cessation,country_id,deprecated,file_hash,fullname,geom_hash,geom_latitude,geom_longitude,id,inception,iso,iso_country,lastmodified,lbl_latitude,lbl_longitude,locality_id,name,parent_id,path,placetype,region_id,source,superseded_by,supersedes,wof_country,wk:page,wordcount,wd:id,wof:id,wk_page_id
10,10,19968,"-89.513854,13.938065,-89.513854,13.938065",uuuu,85632545.0,,d89c37e62ec317ae27713dfdb18838bd,,b8082f5651cf10a4bb7a8cf90c095e41,13.938065,-89.513854,421190155.0,uuuu,SV,SV,1459272960.0,0.0,0.0,0.0,Coatepeque,85677195.0,421/190/155/421190155.geojson,county,85677195.0,quattroshapes,,,SV,Coatepeque,20,Q1104438,421190155.0,2533970
11,11,19969,"-85.972137,12.0373055,-85.972137,12.0373055",uuuu,85632599.0,,558c3cce0690e5eec58aef34cfc40ffd,,828446f2b66932f0434b8e7268fa7c4b,12.037306,-85.972137,421190161.0,uuuu,NI,NI,1459272960.0,0.0,0.0,0.0,Tisma,85675477.0,421/190/161/421190161.geojson,county,85675477.0,quattroshapes,,,NI,Tisma,35,Q2216452,421190161.0,2392733
12,12,19970,"45.95,-24.33333,45.95,-24.33333",uuuu,85632223.0,,7a9c636cedc68e1fd01b038f67ebde9c,,b4e75c80460c49db49aa34bac65f3d97,-24.33333,45.95,421190175.0,uuuu,MG,MG,1459272926.0,0.0,0.0,0.0,Amboasary,85673977.0,421/190/175/421190175.geojson,county,85673977.0,quattroshapes,,,MG,Amboasary,46,Q988775,421190175.0,10411457
13,13,19974,"-75.0,5.75,-75.0,5.75",uuuu,85632519.0,,43474ef79d80623f0fb943d3077b6a3a,,249eb398263687e072e2789def2d7b28,5.75,-75.0,421190193.0,uuuu,CO,CO,1459272926.0,0.0,0.0,0.0,Sonson,85670129.0,421/190/193/421190193.geojson,county,85670129.0,quattroshapes,,,CO,SonSon,517,Q3047948,421190193.0,2691589
14,14,19975,"-76.58333,8.0,-76.58333,8.0",uuuu,85632519.0,,3109f7c7aa1328fbe5805b4d77fa9b75,,00a992a47b9482758ffe9ca579864f2c,8.0,-76.58333,421190195.0,uuuu,CO,CO,1459272926.0,0.0,0.0,0.0,Turbo,85670129.0,421/190/195/421190195.geojson,county,85670129.0,quattroshapes,,,CO,Turbocharger,6978,Q185525,421190195.0,30886
15,15,19976,"-72.41667,6.5,-72.41667,6.5",uuuu,85632519.0,,2f484e47d9256911b14b5d2eefa91a4f,,38416a818767fcd829d389c7455255cb,6.5,-72.41667,421190197.0,uuuu,CO,CO,1459272926.0,0.0,0.0,0.0,Panqueba,85670133.0,421/190/197/421190197.geojson,county,85670133.0,quattroshapes,,,CO,Panqueba,37,Q1656207,421190197.0,10687897
16,16,19978,"-72.91667,5.66667,-72.91667,5.66667",uuuu,85632519.0,,1db4fc9ea0579c33d9d5da51ff0a612e,,8742f2f4b290b331f90e6139bbfb56c2,5.66667,-72.91667,421190203.0,uuuu,CO,CO,1459272926.0,0.0,0.0,0.0,Iza,85670133.0,421/190/203/421190203.geojson,county,85670133.0,quattroshapes,,,CO,Iza,43,Q564660,421190203.0,40884639
17,17,19979,"-75.25,4.66667,-75.25,4.66667",uuuu,85632519.0,,2766196ba2e3e278b42d04f2839a5b38,,bbd6e555dfd77f8795915e27d46098b0,4.66667,-75.25,421190205.0,uuuu,CO,CO,1459272926.0,0.0,0.0,0.0,Anzoategui,85670175.0,421/190/205/421190205.geojson,county,85670175.0,quattroshapes,,,CO,Anzoátegui,406,,421190205.0,
18,18,19980,"-75.25,4.5,-75.25,4.5",uuuu,85632519.0,,5016d7d84e95f8bd88a5486a0514cdc8,,b266360ef15f70242e587789d6225db2,4.5,-75.25,421190207.0,uuuu,CO,CO,1459272926.0,0.0,0.0,0.0,Ibague,85670175.0,421/190/207/421190207.geojson,county,85670175.0,quattroshapes,,,CO,Ibagué,1414,,421190207.0,
19,19,19981,"-76.53694,3.26083,-76.53694,3.26083",uuuu,85632519.0,,b1a65ce40bb72dd592acc5e67999febd,,71d3a8e95430d15d9ae58b36a72da556,3.26083,-76.53694,421190209.0,uuuu,CO,CO,1459272926.0,0.0,0.0,0.0,Jamundi,85670203.0,421/190/209/421190209.geojson,county,85670203.0,quattroshapes,,,CO,Jamundí,406,,421190209.0,
20,20,19982,"-72.26444,5.25806,-72.26444,5.25806",uuuu,85632519.0,,2c02ff319e88567765e949fa24f9a5bd,,c551eadab54c49ec806b0b7ae632d9c1,5.25806,-72.26444,421190211.0,uuuu,CO,CO,1459272926.0,0.0,0.0,0.0,Yopal,85670241.0,421/190/211/421190211.geojson,county,85670241.0,quattroshapes,,,CO,Yopal,43,Q13591,421190211.0,2227963
21,21,19983,"-71.70364,10.55363,-71.70364,10.55363",uuuu,85632317.0,,57bc7560093df9e56ffdc8658d2e01de,,25755c79d7c4b4a510c3c676eff84916,10.55363,-71.70364,421190213.0,uuuu,VE,VE,1459272926.0,0.0,0.0,0.0,San Francisco,85680487.0,421/190/213/421190213.geojson,county,85680487.0,quattroshapes,,,VE,San Francisco,17799,,421190213.0,
22,22,19984,"-72.31907,7.82853,-72.31907,7.82853",uuuu,85632317.0,,f1b31b9787e7369db7b01af29a539a64,,591a78c234061b47895494f0200d350a,7.82853,-72.31907,421190215.0,uuuu,VE,VE,1459272926.0,0.0,0.0,0.0,Libertad,85680481.0,421/190/215/421190215.geojson,county,85680481.0,quattroshapes,,,VE,Libertad,414,Q231961,421190215.0,1916891
23,23,19985,"-77.289505,3.918374,-77.289505,3.918374",uuuu,85632519.0,,21f51c90a2f8f00c2843e5a714531620,,6fcec379433b7497f8a2d7482a4164af,3.918374,-77.289505,421190219.0,uuuu,CO,CO,1459272960.0,0.0,0.0,0.0,Buenaventura,85670203.0,421/190/219/421190219.geojson,county,85670203.0,quattroshapes,,,CO,Buenaventura,212,Q355272,421190219.0,873697
24,24,19986,"-62.590055,8.300678,-62.590055,8.300678",uuuu,85632317.0,,80f55874e3a5a03edfef01a18f2afff8,,d0c895c35e2aa9ea6c83cbe0d35f9c8f,8.300678,-62.590055,421190237.0,uuuu,VE,VE,1459272960.0,0.0,0.0,0.0,Caroni,85680517.0,421/190/237/421190237.geojson,county,85680517.0,quattroshapes,,,VE,Caroni,73,Q1044669,421190237.0,342978
25,25,19987,"-70.793151,8.754794,-70.793151,8.754794",uuuu,85632317.0,,426e96bc487ee1a59191007b4bf07eb7,,e5d738ebed9126b6f20d043824e1f575,8.754794,-70.793151,421190239.0,uuuu,VE,VE,1459272960.0,0.0,0.0,0.0,Rangel,85680469.0,421/190/239/421190239.geojson,county,85680469.0,quattroshapes,,,VE,Rangel,284,Q23296725,421190239.0,17017147
26,26,19988,"-65.16667,-18.66667,-65.16667,-18.66667",uuuu,85632623.0,,d74add0a5e7fa76f407e5b0826d71d61,,44bb97d03da7848fcf6e422136f27142,-18.66667,-65.16667,421190241.0,uuuu,BO,BO,1459272926.0,0.0,0.0,0.0,Oropeza,85669399.0,421/190/241/421190241.geojson,county,85669399.0,quattroshapes,,,BO,Oropeza,79,Q2031416,421190241.0,3056751
27,27,19991,"-90.401687,15.493385,-90.401687,15.493385",uuuu,85632385.0,,f21a3dc8ff1bc7de7f987a345ba018b1,,50ba65454d54225f5471a41083288d26,15.493385,-90.401687,421190247.0,uuuu,GT,GT,1459272960.0,0.0,0.0,0.0,Coban,85671665.0,421/190/247/421190247.geojson,county,85671665.0,quattroshapes,,,GT,Coban,27,Q346422,421190247.0,154555
28,28,19992,"-91.2,14.705821,-91.2,14.705821",uuuu,85632385.0,,a1dfe81fc9079c925ea331c37d16b0ac,,e5e9930edb73f8bd6d0e73a5acf6518f,14.705821,-91.2,421190249.0,uuuu,GT,GT,1459272960.0,0.0,0.0,0.0,Santa Cruz la Laguna,85671695.0,421/190/249/421190249.geojson,county,85671695.0,quattroshapes,,,GT,Santa Cruz La Laguna,459,,421190249.0,
29,30,19999,"-60.236474,-33.330456,-60.236474,-33.330456",uuuu,85632505.0,,470b5764e2cd662a790816b0c7163882,,942b652c3601ad45c854e6d10b04ada9,-33.330456,-60.236474,421190423.0,uuuu,AR,AR,1459272961.0,0.0,0.0,0.0,San Nicolás,85668015.0,421/190/423/421190423.geojson,county,85668015.0,quattroshapes,,,AR,San Nicolas,277,,421190423.0,
30,31,20000,"-90.590858,14.378192,-90.590858,14.378192",uuuu,85632385.0,,a0b9a07dfde7fe162941cb0f67fbef87,,3cf2f0eacced066d645e29084ebebacb,14.378192,-90.590858,421190485.0,uuuu,GT,GT,1459272961.0,0.0,0.0,0.0,Villa Canales,85671677.0,421/190/485/421190485.geojson,county,85671677.0,quattroshapes,,,GT,Villa Canales,1171,,421190485.0,
31,32,20001,"-90.601501,14.382972,-90.601501,14.382972",uuuu,85632385.0,,9d089d76a8b60e7ae7da976ff02b5521,,202dbbb12c9e7268269bc27b492314c4,14.382972,-90.601501,421190489.0,uuuu,GT,GT,1459272961.0,0.0,0.0,0.0,Amatitlan,85671677.0,421/190/489/421190489.geojson,county,85671677.0,quattroshapes,,,GT,Amatitlán,1607,,421190489.0,
32,33,20002,"-91.551818,15.587324,-91.551818,15.587324",uuuu,85632385.0,,caf86ba64123f9698283a3a0cec93150,,4f15a3d67014995183940c4e46aee06c,15.587324,-91.551818,421190493.0,uuuu,GT,GT,1459272961.0,0.0,0.0,0.0,Todos Santos Cuchumatan,85671641.0,421/190/493/421190493.geojson,county,85671641.0,quattroshapes,,,GT,Todos Santos Cuchumatán,433,,421190493.0,
33,34,20003,"-91.2464225,15.4795095,-91.2464225,15.4795095",uuuu,85632385.0,,f55f42c2aba72fbde2eac66450d44777,,2ab7ef7e6d5789deac7d46b5c2557d8a,15.47951,-91.246422,421190495.0,uuuu,GT,GT,1459272961.0,0.0,0.0,0.0,Aguacatan,85671733.0,421/190/495/421190495.geojson,county,85671733.0,quattroshapes,,,GT,Aguacatán,495,,421190495.0,
34,35,20004,"-90.876331,14.491558,-90.876331,14.491558",uuuu,85632385.0,,1413a4a5d6cd3017910014289036dcef,,4f42200c428ace379f3bdcf1ff3a37d9,14.491558,-90.876331,421190497.0,uuuu,GT,GT,1459272961.0,0.0,0.0,0.0,Alotenango,85671687.0,421/190/497/421190497.geojson,county,85671687.0,quattroshapes,,,GT,Alotenango,1189,Q2608214,421190497.0,2350525
35,36,20005,"-91.8676755,15.019985,-91.8676755,15.019985",uuuu,85632385.0,,04d78b08c01bf965d05f1fd1a12f83a0,,8916bc9f8da10e8ea19e341cc372b461,15.019985,-91.867676,421190499.0,uuuu,GT,GT,1459272961.0,0.0,0.0,0.0,San Marcos,85671661.0,421/190/499/421190499.geojson,county,85671661.0,quattroshapes,,,GT,San Marcos,228,,421190499.0,
36,37,20006,"-90.50159,13.898493,-90.50159,13.898493",uuuu,85632385.0,,72735ab3bdb00c12409545f2726d1bb1,,60c0e4fafad4b3ad7bf412a42afa8318,13.898493,-90.50159,421190501.0,uuuu,GT,GT,1459272961.0,0.0,0.0,0.0,Taxisco,85671705.0,421/190/501/421190501.geojson,county,85671705.0,quattroshapes,,,GT,Taxisco,152,Q2402116,421190501.0,2394707
37,38,20007,"-91.167297,14.748323,-91.167297,14.748323",uuuu,85632385.0,,effc91561b20e3933be52b798e72ca40,,68d713263cc66ae818ed5f182a685eed,14.748323,-91.167297,421190503.0,uuuu,GT,GT,1459272961.0,0.0,0.0,0.0,Solola,85671695.0,421/190/503/421190503.geojson,county,85671695.0,quattroshapes,,,GT,Sololá,231,,421190503.0,
38,39,20008,"-91.213989,14.665968,-91.213989,14.665968",uuuu,85632385.0,,9471886f36756d13e945c770a471c5a7,,ccfc80a4ba9869c7ef77d70040721970,14.665968,-91.213989,421190507.0,uuuu,GT,GT,1459272961.0,0.0,0.0,0.0,Santiago Atitlan,85671695.0,421/190/507/421190507.geojson,county,85671695.0,quattroshapes,,,GT,Santiago Atitlán,317,,421190507.0,
39,40,20009,"-91.176567,14.57727,-91.176567,14.57727",uuuu,85632385.0,,a307178cc2d3e96086303450ac43c5be,,3a5df2cfa28d1f1c8006897098a034d5,14.57727,-91.176567,421190509.0,uuuu,GT,GT,1459272961.0,0.0,0.0,0.0,San Lucas Toliman,85671695.0,421/190/509/421190509.geojson,county,85671695.0,quattroshapes,,,GT,San Lucas Tolimán,1078,,421190509.0,
40,41,20010,"-89.634704,14.111389,-89.634704,14.111389",uuuu,85632545.0,,5e82746e12bbb9296c81a4c3422d12aa,,60e3d52a8c6d5a6b400d45b5f88dd2a2,14.111389,-89.634704,421190511.0,uuuu,SV,SV,1459272961.0,0.0,0.0,0.0,Candelaria de la Frontera,85677195.0,421/190/511/421190511.geojson,county,85677195.0,quattroshapes,,,SV,Candelaria de la Frontera,52,,421190511.0,
41,42,20011,"-84.97101,10.256816,-84.97101,10.256816",uuuu,85632487.0,,89c18e173d1171b3f741aa2ececa7a6d,,45cbe7343c3f355531ca792f75ab8e31,10.256816,-84.97101,421190515.0,uuuu,CR,CR,1459272961.0,0.0,0.0,0.0,Abangares,85670399.0,421/190/515/421190515.geojson,county,85670399.0,quattroshapes,,,CR,Abangares,22,Q4663401,421190515.0,34460270
42,43,20012,"-84.081115,9.841685,-84.081115,9.841685",uuuu,85632487.0,,9c68ed369c259897389f38f4af372e4e,,7d37e100156359b56edcf693fac61d8e,9.841685,-84.081115,421190519.0,uuuu,CR,CR,1459272961.0,0.0,0.0,0.0,Desamparados,85670391.0,421/190/519/421190519.geojson,county,85670391.0,quattroshapes,,,CR,Desamparados,94,Q14108797,421190519.0,12485119
43,44,20013,"-88.912353,13.806075,-88.912353,13.806075",uuuu,85632545.0,,4fd7af539a03a2a4662ffe25c5a5299a,,a8e1c7e133f3ea4df6a2d4f7f3771c0b,13.806075,-88.912353,421190525.0,uuuu,SV,SV,1459272961.0,0.0,0.0,0.0,Tejutepeque,85677141.0,421/190/525/421190525.geojson,county,85677141.0,quattroshapes,,,SV,Tejutepeque,20,Q1154062,421190525.0,18584237
44,45,20014,"-78.868745,0.009613,-78.868745,0.009613",uuuu,85632261.0,,fa0ed7d19b7b1ef62f5ea7d082856658,,4ae09bf9e2bf9cc4cdff067030b93491,0.009613,-78.868745,421190531.0,uuuu,EC,EC,1459272961.0,0.0,0.0,0.0,San Miguel de los Bancos,85670945.0,421/190/531/421190531.geojson,county,85670945.0,quattroshapes,,,EC,Los Bancos Canton,212,,421190531.0,
45,46,20015,"-78.491821,-1.388261,-78.491821,-1.388261",uuuu,85632261.0,,b1d0a0d336e5bf93bb9e647c1890ce83,,08d5648a5fbb40e6b67436f6603efb46,-1.388261,-78.491821,421190533.0,uuuu,EC,EC,1459272961.0,0.0,0.0,0.0,Pelileo,85670953.0,421/190/533/421190533.geojson,county,85670953.0,quattroshapes,,,EC,Pelileo,356,Q3773723,421190533.0,3776864
46,47,20016,"-79.142761,-0.259551,-79.142761,-0.259551",uuuu,85632261.0,,02e2f9f64eafadbc329b992f811f5801,,c1d92500d3485277ca005d80e9e4bb14,-0.259551,-79.142761,421190535.0,uuuu,EC,EC,1459272961.0,0.0,0.0,0.0,Santo Domingo de los Tsáchilas,85670983.0,421/190/535/421190535.geojson,county,85670983.0,quattroshapes,,,EC,Santo Domingo de los Tsáchilas Province,438,,421190535.0,
47,48,20017,"-76.280723,-0.45464,-76.280723,-0.45464",uuuu,85632261.0,,d4464ce185307f3fb4524e5dfcb6df9c,,5e5e5260e46241592fc97f2b7c96a3c1,-0.45464,-76.280723,421190539.0,uuuu,EC,EC,1459272961.0,0.0,0.0,0.0,Shushufindi,85670941.0,421/190/539/421190539.geojson,county,85670941.0,quattroshapes,,,EC,Shushufindi Canton,33,,421190539.0,
48,49,20018,"-84.338264,10.923325,-84.338264,10.923325",uuuu,85632487.0,,f596dc4dc3a889b8bb52f5f080b39beb,,3b1809f1ac0bc226d965a55f69e21f2c,10.923325,-84.338264,421190543.0,uuuu,CR,CR,1459272961.0,0.0,0.0,0.0,El Castillo,85670393.0,421/190/543/421190543.geojson,county,85670393.0,quattroshapes,,,CR,El Castillo,191,,421190543.0,
49,50,20019,"-85.929565,11.334639,-85.929565,11.334639",uuuu,85632599.0,,2050d620c619f9f83857b6430bfedc96,,6487ac3cf2e2e5654437f79f97d931f8,11.334639,-85.929565,421190545.0,uuuu,NI,NI,1459272961.0,0.0,0.0,0.0,Tola,85675461.0,421/190/545/421190545.geojson,county,85675461.0,quattroshapes,,,NI,Tola,215,Q446648,421190545.0,8868160
0,51,20020,"-58.685359,-34.567574,-58.685359,-34.567574",uuuu,85632505.0,,2b136e725d529f2c02335ed18131c0c4,,ad4da404ce05f8ef7fde6d98703978ec,-34.567574,-58.685359,421190547.0,uuuu,AR,AR,1459272961.0,0.0,0.0,0.0,San Miguel,85668015.0,421/190/547/421190547.geojson,county,85668015.0,quattroshapes,,,AR,San Miguel,969,,421190547.0,
1,52,20021,"17.086486,-28.004101,17.086486,-28.004101",uuuu,85632535.0,,771777e0b7775ef5a77ac13f09c150b3,,1d135cd7093e4cc9f5e8879640629f99,-28.004101,17.086486,421190657.0,uuuu,,,1459272961.0,0.0,0.0,0.0,Oranjemund,85675195.0,421/190/657/421190657.geojson,county,85675195.0,quattroshapes,,,,Oranjemund,385,Q1404518,421190657.0,780289
2,53,20022,"14.5355,-22.966665,14.5355,-22.966665",uuuu,85632535.0,,74626ba986529b163183cf9587e6bcaa,,7dab4ec0d96cc9f8c17e9368427fe7c8,-22.966665,14.5355,421190659.0,uuuu,,,1459272961.0,0.0,0.0,0.0,Walvis Bay Rural,85675213.0,421/190/659/421190659.geojson,county,85675213.0,quattroshapes,,,,Walvis Bay Rural,215,,421190659.0,
3,54,20023,"28.51363,-20.540592,28.51363,-20.540592",uuuu,85632243.0,,bc039077f56ff4f085af59f2dbdf62b5,,17b2f87d79d10df1bd28a3969f153f5f,-20.540592,28.51363,421190665.0,uuuu,ZW,ZW,1459272961.0,0.0,0.0,0.0,Matobo,85681117.0,421/190/665/421190665.geojson,county,85681117.0,quattroshapes,,,ZW,Matobo,63,Q6787724,421190665.0,1842928
4,55,20024,"29.1329995,-22.119417,29.1329995,-22.119417",uuuu,85632235.0,,7c3be49376c961f8244bc5ff9debc546,,5416a8ff0457e2bc1167cffb712d72cc,-22.119417,29.133,421190669.0,uuuu,BW,BW,1459272961.0,0.0,0.0,0.0,Beitbridge,85669601.0,421/190/669/421190669.geojson,county,85669601.0,quattroshapes,,,BW,Beitbridge,716,Q814922,421190669.0,2373453
5,56,20025,"114.91969,4.992252,114.91969,4.992252",uuuu,85632749.0,,07f57980f5796652812b73b5baa54380,,8582d065caca86d6b4f8380816ba8353,4.992252,114.91969,421190671.0,uuuu,BN,BN,1459272961.0,0.0,0.0,0.0,Berakas A,85669487.0,421/190/671/421190671.geojson,county,85669487.0,quattroshapes,,,BN,"Berakas A, Brunei-Muara",282,,421190671.0,
6,57,20026,"115.014852,4.907623,115.014852,4.907623",uuuu,85632739.0,,0e450a602c40c790b472738bf40e1164,,83fcf5b75ced368f74de93ecaa5d314e,4.907623,115.014852,421190673.0,uuuu,BN,BN,1459272961.0,0.0,0.0,0.0,Kota Batu,85675177.0,421/190/673/421190673.geojson,county,85675177.0,quattroshapes,,,BN,Kota Batu,18,,421190673.0,
7,58,20027,"115.15996,4.551897,115.15996,4.551897",uuuu,85632749.0,,3975f55b05d74522c4aaf2eeac1e4a0e,,b6faf241522cbacd34eb9bab88c12fb0,4.551897,115.15996,421190675.0,uuuu,BN,BN,1459272961.0,0.0,0.0,0.0,Amo,85669491.0,421/190/675/421190675.geojson,county,85669491.0,quattroshapes,,,BN,AMO,184,Q231444,421190675.0,642154
8,59,20028,"20.75592,40.653555,20.75592,40.653555",uuuu,85632405.0,,4b45da53b296a716dece4b61165245ae,,2e920e19f19038533623f2ed0e1fb8c7,40.653555,20.75592,421190783.0,uuuu,AL,AL,1459272961.0,0.0,0.0,0.0,Korcë,85667807.0,421/190/783/421190783.geojson,county,85667807.0,quattroshapes,,,AL,Korçë,4143,,421190783.0,
9,60,20029,"-71.166687,7.310709,-71.166687,7.310709",uuuu,85632317.0,,ec7ea3080ae4ff015c578895ba2331f3,,5fc8c6bdfa82d3a4677a4e1afe394d8f,7.310709,-71.166687,421190785.0,uuuu,VE,VE,1459272961.0,0.0,0.0,0.0,Paez,85680465.0,421/190/785/421190785.geojson,county,85680465.0,quattroshapes,,,VE,Páez,359,,421190785.0,
10,61,20030,"47.697143,-18.955648,47.697143,-18.955648",uuuu,85632223.0,,36b610e0830c961f826a47c399f22ece,,9ceb6f0303e0fd2e6007f91b9f6043eb,-18.955648,47.697143,421190795.0,uuuu,MG,MG,1459272961.0,0.0,0.0,0.0,Manjakandriana,85673965.0,421/190/795/421190795.geojson,county,85673965.0,quattroshapes,,,MG,Manjakandriana,58,Q1523009,421190795.0,10412307
11,62,20031,"44.418697,-20.249636,44.418697,-20.249636",uuuu,85632223.0,,a28ff826f7d8a8c1b1a9647cd00c57e5,,d5ba1c355b381553c0bd3983c8b6b24b,-20.249636,44.418697,421190797.0,uuuu,MG,MG,1459272961.0,0.0,0.0,0.0,Morondava,85674035.0,421/190/797/421190797.geojson,county,85674035.0,quattroshapes,,,MG,Morondava,386,Q864109,421190797.0,3547653
12,63,20032,"88.634948,25.751816,88.634948,25.751816",uuuu,85632475.0,,3ac79750b4d3e89da169dceec53d4435,,60d60f5eabde8e6c9642febfdc8a93da,25.751816,88.634948,421190799.0,uuuu,BD,BD,1459272961.0,0.0,0.0,0.0,Dinajpur,85669035.0,421/190/799/421190799.geojson,county,85669035.0,quattroshapes,,,BD,Dinajpur,356,Q4161769,421190799.0,2548695
13,64,20033,"-88.65,15.01667,-88.65,15.01667",uuuu,85632323.0,,89cb7369f615ac9de0d84f3a372ae4dc,,4aea5a878688afa7f70d58f4dc4da0fc,15.01667,-88.65,421190809.0,uuuu,HN,HN,1459272927.0,0.0,0.0,0.0,Protección,85671905.0,421/190/809/421190809.geojson,county,85671905.0,quattroshapes,,,HN,Protección,2032,,421190809.0,
14,65,20035,"-74.95,10.91667,-74.95,10.91667",uuuu,85632519.0,,69ed1126b0be647f0bf5e23cd0cf1917,,3f27097fc9e42a5788692b7f898a723b,10.91667,-74.95,421190817.0,uuuu,CO,CO,1459272927.0,0.0,0.0,0.0,Tubara,85670207.0,421/190/817/421190817.geojson,county,85670207.0,quattroshapes,,,CO,Tubará,37,,421190817.0,
15,66,20036,"-74.41667,5.2,-74.41667,5.2",uuuu,85632519.0,,b7d6b485ff0e5297c57aca76a709bad7,,9ddf11f217fd10c2c8e341f7e5142e38,5.2,-74.41667,421190819.0,uuuu,CO,CO,1459272927.0,0.0,0.0,0.0,Nimaima,85670159.0,421/190/819/421190819.geojson,county,85670159.0,quattroshapes,,,CO,Nimaima,14,Q1654819,421190819.0,10733204
16,67,20037,"-73.61667,5.08333,-73.61667,5.08333",uuuu,85632519.0,,be9434618bfce9ded11d848fedad3d4b,,785807b374e3be2e4692e029c4e615e6,5.08333,-73.61667,421190821.0,uuuu,CO,CO,1459272927.0,0.0,0.0,0.0,Macheta,85670159.0,421/190/821/421190821.geojson,county,85670159.0,quattroshapes,,,CO,Machetá,180,,421190821.0,
