,Unnamed: 0,Unnamed: 0.1,bbox,cessation,country_id,deprecated,file_hash,fullname,geom_hash,geom_latitude,geom_longitude,id,inception,iso,iso_country,lastmodified,lbl_latitude,lbl_longitude,locality_id,name,parent_id,path,placetype,region_id,source,superseded_by,supersedes,wof_country,wk:page,wordcount,wd:id,wof:id,wk_page_id
16,20,30518,"7.04538345041,51.177620996,7.06195997233,51.1958829168",uuuu,85633111.0,,a0598074a87c9cd6f65a4278fa278d06,,f91e331c1cfcbec43025aee66f06aec5,51.186115,7.053231,85795059.0,uuuu,DE,DE,1458857122.0,51.186444,7.053368,101748649.0,Demmeltrath,101748649.0,857/950/59/85795059.geojson,neighbourhood,85682513.0,quattroshapes,,,DE,Solingen,2683,Q2942,85795059.0,181249
17,21,30519,"8.41376708984,52.0103882755,8.46070592174,52.0911938998",uuuu,85633111.0,,fb1787008dbf5fa7a765ce1e7a9f418a,,810f6f279a98b93c79dea2ccc9fcdd9f,52.062205,8.435101,85795063.0,uuuu,DE,DE,1458857116.0,52.071541,8.431995,0.0,Deppendorf,-1.0,857/950/63/85795063.geojson,neighbourhood,85682513.0,quattroshapes,,,DE,Ulrich Deppendorf,58,,85795063.0,
18,22,30520,"7.48655726959,51.5517048571,7.53787667841,51.5886561242",uuuu,85633111.0,,de151b45fc180d492dd3b85f4d116c87,,fe9f9fd7b87c3832b6cf30b9211f928a,51.568435,7.514095,85795067.0,uuuu,DE,DE,1458857123.0,51.566677,7.517491,101748719.0,Derne,101748719.0,857/950/67/85795067.geojson,neighbourhood,85682513.0,quattroshapes,,,DE,Derna,60,Q411688,85795067.0,31147540
19,23,30521,"7.40688609305,51.5138703884,7.45422363281,51.5548743295",uuuu,85633111.0,,8cc633bf1c4b3d5370563ea4f61db06d,,8f493ba2a73b529565fcbe6bdc38c791,51.53452,7.433232,85795071.0,uuuu,DE,DE,1458857123.0,51.534963,7.434122,101748719.0,Deusen,101748719.0,857/950/71/85795071.geojson,neighbourhood,85682513.0,quattroshapes,,,DE,Van Deusen,70,,85795071.0,
20,25,30523,"6.54609130859,51.305278565,6.58266942346,51.334525541",uuuu,85633111.0,,7915085066cca39ecdf9a3c176a618d8,,b327126ab2414d52989ffe3fdceb6771,51.321085,6.563977,85795079.0,uuuu,DE,DE,1458857123.0,51.327454,6.566991,101748683.0,Dießem,101748683.0,857/950/79/85795079.geojson,neighbourhood,85682513.0,quattroshapes,,,DE,Krefeld Hauptbahnhof,418,,85795079.0,
21,27,30525,"6.41974853516,51.2306173668,6.49468017578,51.2770706458",uuuu,85633111.0,,9df8640797c74e18c0b445f1f4df0b69,,227e7225214889a5e629349c3d853cfc,51.255322,6.459207,85795089.0,uuuu,DE,DE,1458857116.0,51.248881,6.475562,0.0,Donk,-1.0,857/950/89/85795089.geojson,neighbourhood,85682513.0,quattroshapes,,,DE,Donk,142,Q406010,85795089.0,3302323
22,28,30526,"6.88117431641,51.2192478312,6.97758769518,51.3079934503",uuuu,85633111.0,,ec4ec731167682a58fa8c1c398406439,,744f302f3242554fff44c21226ec4c63,51.260959,6.925627,85795099.0,uuuu,DE,DE,1458857116.0,51.256067,6.922388,0.0,Dorp,-1.0,857/950/99/85795099.geojson,neighbourhood,85682513.0,quattroshapes,,,DE,Dorp,31,Q1159163,85795099.0,14566996
23,29,30527,"7.119140625,51.1586768001,7.12463378906,51.1655662768",uuuu,85633111.0,,43bb9b036d05877971db83fe9b411a7a,,47914f37832911eba09ad33d089718dc,51.161871,7.121666,85795105.0,uuuu,DE,DE,1458857122.0,51.1604,7.121887,101748649.0,Dorperhof,101748649.0,857/951/05/85795105.geojson,neighbourhood,85682513.0,quattroshapes,,,DE,Solingen,2683,Q2942,85795105.0,181249
24,30,30528,"7.39929199219,51.4916446476,7.43774414062,51.5228580363",uuuu,85633111.0,,bd3127056430de740f9d05d8c39a1790,,4239eacf063a10a823a775d3d29d300a,51.505822,7.418141,85795109.0,uuuu,DE,DE,1458857123.0,51.500227,7.418716,101748719.0,Dorstfeld,101748719.0,857/951/09/85795109.geojson,neighbourhood,85682513.0,quattroshapes,,,DE,Dortmund-Dorstfeld Süd station,165,,85795109.0,
25,32,30530,"7.21625732422,51.3497766162,7.33287496456,51.4180508382",uuuu,85633111.0,,6cce68034ace7be81dd867555dffe32b,,43b3304e69046f3a7c044c107ecddf06,51.383943,7.275901,85795117.0,uuuu,DE,DE,1458857116.0,51.3903,7.279516,0.0,Durchholz,-1.0,857/951/17/85795117.geojson,neighbourhood,85682513.0,quattroshapes,,,DE,Eric Durchholz,493,,85795117.0,
26,33,30531,"7.3337049234,51.4603760481,7.36809326172,51.5001938142",uuuu,85633111.0,,a587392a4b7a155642288cf763034c3d,,212307759ca153011b95f54c35c27c43,51.48092,7.351347,85795121.0,uuuu,DE,DE,1458857116.0,51.479181,7.350246,0.0,Düren,-1.0,857/951/21/85795121.geojson,neighbourhood,85682513.0,quattroshapes,,,DE,Düren,1197,,85795121.0,
27,34,30532,"8.58405517578,49.755300001,8.73589111328,49.8663167295",uuuu,85633111.0,,08f5f67f53982c1e56c67bb4f45fb99d,,889fa461dee877bb715cda35e0719d92,49.817271,8.654755,85795123.0,uuuu,DE,DE,1458857122.0,49.827466,8.65151,101748563.0,Eberstadt,101748563.0,857/951/23/85795123.geojson,neighbourhood,85682531.0,quattroshapes,,,DE,Eberstadt,79,Q507455,85795123.0,3529431
28,36,30534,"7.27093211491,51.484308519,7.30217529297,51.507629609",uuuu,85633111.0,,1dce21d653da7406ec29134958d24307,,80a0378476d0cc42d45ed38e1aebbcfd,51.497402,7.286746,85795127.0,uuuu,DE,DE,1458857123.0,51.495204,7.281662,101748707.0,Ecksee,101748707.0,857/951/27/85795127.geojson,neighbourhood,85682513.0,quattroshapes,,,DE,Egelsee (Kärnten),298,,85795127.0,
29,37,30535,"8.34235595703,49.5127262935,8.41686695812,49.5512512661",uuuu,85633111.0,,5bc039296fcf4aa6ec468de5fc3aca2a,,5d502379ce0d15efa3b0e622901edb68,49.529464,8.374939,85795131.0,uuuu,DE,DE,1458857116.0,49.52992,8.374868,0.0,Edigheim,-1.0,857/951/31/85795131.geojson,neighbourhood,85682491.0,quattroshapes,,,DE,Ludwigshafen,4586,Q2910,85795131.0,145612
30,38,30536,"6.09834449571,50.6586131184,6.13213134766,50.72583958",uuuu,85632997.0,,a38514faac48d1e434e2b21df2a693bf,,88fb021212792890d9cbe484a30f9dce,50.696701,6.114105,85795135.0,uuuu,DE,DE,1458857116.0,50.719086,6.118063,0.0,Eich,-1.0,857/951/35/85795135.geojson,neighbourhood,85681691.0,quattroshapes,,,DE,Eich,21,Q414304,85795135.0,4192822
31,39,30537,"7.39412876593,51.4628296328,7.4172672972,51.4832956176",uuuu,85633111.0,,951fd842ea0488e5b9b27d01c25c6185,,9677a20c94257a9edc0860a4447af9bf,51.471599,7.405137,85795143.0,uuuu,DE,DE,1458857123.0,51.47973,7.408138,0.0,Eichlinghofen,-1.0,857/951/43/85795143.geojson,neighbourhood,85682513.0,quattroshapes,,,DE,Dortmund University of Applied Sciences and Arts,193,,85795143.0,
32,40,30538,"7.14711317382,51.4882234924,7.20120654457,51.5283969621",uuuu,85633111.0,,43cd5641a3df2b1fa954878e322eda1a,,29bcfa4665c28c004a85aaa75dd86b20,51.505957,7.17505,85795147.0,uuuu,DE,DE,1458857123.0,51.517496,7.177204,101748711.0,Eickel,101748711.0,857/951/47/85795147.geojson,neighbourhood,85682513.0,quattroshapes,,,DE,DSC Wanne-Eickel,235,,85795147.0,
33,41,30539,"6.85912017832,51.5093515928,6.95445609009,51.5681699094",uuuu,85633111.0,,8dff91efd459b04bcd8ad2a3541c1d12,,017f07e4d787e5c41b5171e24be57631,51.544298,6.921799,85795151.0,uuuu,DE,DE,1458857124.0,51.545522,6.920432,101748725.0,Eigen,101748725.0,857/951/51/85795151.geojson,neighbourhood,85682513.0,quattroshapes,,,DE,Eigen,64,Q1177784,85795151.0,4848476
34,42,30540,"8.20799621562,50.0594807443,8.28545166016,50.1569863352",uuuu,85633111.0,,8d80427e0c3f57a6efa16eec1e918e38,,758eb38fb90988e21a6c45acde3c5d7d,50.104721,8.248756,85795157.0,uuuu,DE,DE,1458857122.0,50.085286,8.239297,0.0,Eigenheim,-1.0,857/951/57/85795157.geojson,neighbourhood,85682531.0,quattroshapes,,,DE,Eigenheim Mennonite Church,379,,85795157.0,
35,43,30541,"6.91413330078,51.6094888055,7.03850341797,51.6842583906",uuuu,85633111.0,,b637948211dc0159037c7b554bda85dd,,61318a13af41fc8ac58029fd933d1190,51.651637,6.9643,85795159.0,uuuu,DE,DE,1458857124.0,51.653131,6.97127,101748741.0,Ekel,101748741.0,857/951/59/85795159.geojson,neighbourhood,85682513.0,quattroshapes,,,DE,Okoličná na Ostrove,158,,85795159.0,
36,44,30542,"6.943359375,51.5501985073,6.97978910422,51.574458895",uuuu,85633111.0,,8394beb4ca70a900980f5e92e9d1bbb0,,f4e4cc4093afaf5009fb05ed7fbca01e,51.562939,6.958325,85795163.0,uuuu,DE,DE,1458857124.0,51.560759,6.967559,101748747.0,Ellinghorst,101748747.0,857/951/63/85795163.geojson,neighbourhood,85682513.0,quattroshapes,,,DE,Miguel Francisco Pereira,63,,85795163.0,
37,45,30543,"6.74433124204,51.1331711683,6.76867927853,51.1566173217",uuuu,85633111.0,,958fb1d4be1aefbd1e102f5a4ab05c9a,,0c2ae317713fd4c30b895ded3a8ce26d,51.145156,6.757772,85795167.0,uuuu,DE,DE,1458857116.0,51.143745,6.755676,0.0,Elvekum,-1.0,857/951/67/85795167.geojson,neighbourhood,85682513.0,quattroshapes,,,DE,Grevenbroich station,380,,85795167.0,
38,50,30548,"8.73736800301,50.1204101167,8.85674072266,50.1992092544",uuuu,85633111.0,,0f5aa200a058ed9143badefa3ab7342b,,a3924ff3b6a94c1e5fedf9c6b2be19dd,50.156136,8.791615,85795187.0,uuuu,DE,DE,1458857133.0,50.139552,8.757499,0.0,Enkheim,-1.0,857/951/87/85795187.geojson,neighbourhood,85682531.0,quattroshapes,,,DE,Bergen-Enkheim,412,Q314066,85795187.0,30863167
39,51,30549,"6.82624267578,50.9937185985,6.87920166016,51.0310302772",uuuu,85633111.0,,df4e1eaf202eed2048c8ef0f45d83dcf,,497d9041418d3fe2a37127fc22579a26,51.015007,6.856042,85795193.0,uuuu,DE,DE,1458857116.0,51.008305,6.863568,101752771.0,Esch,101752771.0,857/951/93/85795193.geojson,neighbourhood,85682513.0,quattroshapes,,,DE,Esch,65,Q356503,85795193.0,245348
40,52,30550,"7.30156124662,51.4351762305,7.32788085938,51.4488719236",uuuu,85633111.0,,17ff4cc2a8dfdeeeaec4dd8f5d498ae9,,dc96cf9261ef4942f22fc2617f7d4c74,51.442627,7.315007,85795197.0,uuuu,DE,DE,1458857123.0,51.438239,7.305809,101748697.0,Espen,101748697.0,857/951/97/85795197.geojson,neighbourhood,85682513.0,quattroshapes,,,DE,European Society for Clinical Nutrition and Metabolism,254,,85795197.0,
41,53,30551,"6.67792724609,51.4251763589,6.72539306641,51.4526229156",uuuu,85633111.0,,e7d319388f05e7171ddbed6bf4ffe2d0,,3810f243beadcfac0dc242261a0b624e,51.438028,6.700986,85795203.0,uuuu,DE,DE,1458857123.0,51.440635,6.704101,101748713.0,Essenberg,101748713.0,857/952/03/85795203.geojson,neighbourhood,85682513.0,quattroshapes,,,DE,Hyperium Records,315,,85795203.0,
42,56,30555,"6.76694079632,51.1982786225,6.83898925782,51.2426875543",uuuu,85633111.0,,006e7953781f57463a317d539238cc7f,,5298219e247cd9f8919c30e192f20e92,51.221163,6.800429,85795219.0,uuuu,DE,DE,1458857123.0,51.220398,6.791345,101748671.0,Flingern,101748671.0,857/952/19/85795219.geojson,neighbourhood,85682513.0,quattroshapes,,,DE,Düsseldorf-Flingern,223,,85795219.0,
43,57,30556,"7.45472813373,51.4595257861,7.48066484656,51.4756879822",uuuu,85633111.0,,dd7d9fc04e8f6b68c6e170ade1a7e852,,e25122771efbb2906069830a89753222,51.466947,7.46768,85795223.0,uuuu,DE,DE,1458857123.0,51.472358,7.470325,101748719.0,Flinsbach,101748719.0,857/952/23/85795223.geojson,neighbourhood,85682513.0,quattroshapes,,,DE,Sankt Pölten-Land District,792,,85795223.0,
44,58,30558,"6.95833892473,51.3700652046,7.01731458476,51.4057895761",uuuu,85633111.0,,4af5f4b0ecf25c11af0b4e039d58a158,,d368d35d0819256b7ff7cb40edd603d6,51.38784,6.987456,85795233.0,uuuu,DE,DE,1458857123.0,51.39234,7.000826,0.0,Franzenshöhe,-1.0,857/952/33/85795233.geojson,neighbourhood,85682513.0,quattroshapes,,,DE,Thera cognata,234,,85795233.0,
45,59,30560,"7.26569580078,51.1961330464,7.32414794922,51.2323676134",uuuu,85633111.0,,c741b2edbbe477fa363f054c5a32c953,,6c553b63a20a77dd7efa568d11755bea,51.213513,7.299159,85795241.0,uuuu,DE,DE,1458857116.0,51.211131,7.306234,0.0,Frielinghausen,-1.0,857/952/41/85795241.geojson,neighbourhood,85682513.0,quattroshapes,,,DE,Bremke (Eslohe),143,,85795241.0,
46,60,30561,"8.38099277382,49.4684455826,8.45709112264,49.519102345",uuuu,85633111.0,,3440054315d65ff940bc0ecc7d846cdf,,c44198adcef1c33a5775b4ee85c72a85,49.497277,8.421134,85795247.0,uuuu,DE,DE,1458857122.0,49.492005,8.431203,101748547.0,Friesenheim,101748547.0,857/952/47/85795247.geojson,neighbourhood,85682491.0,quattroshapes,,,DE,Friesenheim,27,Q360712,85795247.0,12775347
47,61,30563,"6.87568115234,51.5121609289,6.93085481775,51.5613391208",uuuu,85633111.0,,a296bc61c1b56e06c70e073f504b0394,,6a2f587aa3ca5fe0048b4657b37a1926,51.535795,6.90047,85795255.0,uuuu,DE,DE,1458857124.0,51.532876,6.90246,101748725.0,Fuhlenbrock,101748725.0,857/952/55/85795255.geojson,neighbourhood,85682513.0,quattroshapes,,,DE,Bottrop,932,Q3069,85795255.0,254884
48,62,30564,"7.0561641312,51.127327243,7.08618164063,51.1522513269",uuuu,85633111.0,,ea0f0b417b047091dbd416c2197a9b0c,,a8378f68d50c3ca4d75741ed74c2c3e2,51.140436,7.072047,85795259.0,uuuu,DE,DE,1458857116.0,51.143872,7.067328,101748649.0,Fürkelt,101748649.0,857/952/59/85795259.geojson,neighbourhood,85682513.0,quattroshapes,,,DE,Solingen,2683,Q2942,85795259.0,181249
49,63,30565,"7.02955132245,51.1938631087,7.05871582031,51.2186040922",uuuu,85633111.0,,a71e5fcdc57bf7e8f54ae3dc8db58a29,,fdc0ea0911fd90bd9574d3c3865aed9c,51.207424,7.045561,85795265.0,uuuu,DE,DE,1458857116.0,51.207169,7.048187,0.0,Fürkeltrath,-1.0,857/952/65/85795265.geojson,neighbourhood,85682513.0,quattroshapes,,,DE,Solingen,2683,Q2942,85795265.0,181249
0,64,30566,"9.1601694902,48.7408670455,9.24123123347,48.7902321617",uuuu,85633111.0,,28789cd2e7e8052ec29a2fb06804bbab,,8dc1495205157ebeb69ddde3dba43101,48.765667,9.197975,85795269.0,uuuu,DE,DE,1458857122.0,48.776584,9.180652,101748509.0,Gablenberg,101748509.0,857/952/69/85795269.geojson,neighbourhood,85682567.0,quattroshapes,,,DE,Uhlandshöhe,120,,85795269.0,
1,65,30567,"9.1845703125,48.7706721425,9.24048671499,48.7938848131",uuuu,85633111.0,,4a6c33911aa2f32838e16d34d012a21f,,4010af50dfe9a38238b306e4632a6bed,48.782846,9.214771,85795273.0,uuuu,DE,DE,1458857122.0,48.788083,9.229651,101748509.0,Gaisburg,101748509.0,857/952/73/85795273.geojson,neighbourhood,85682567.0,quattroshapes,,,DE,Gaisburger Marsch,207,,85795273.0,
2,67,30569,"8.46891607355,49.4982683889,8.52715087891,49.5583797789",uuuu,85633111.0,,b22c87ad205882efe564fe7bbe76f93c,,84136ff2f6f8ce9e7b3e3d9bca0e2b98,49.529567,8.498517,85795279.0,uuuu,DE,DE,1458857122.0,49.517131,8.499997,101748549.0,Gartenstadt,101748549.0,857/952/79/85795279.geojson,neighbourhood,85682567.0,quattroshapes,,,DE,Wandsbek-Gartenstadt (Hamburg U-Bahn station),265,,85795279.0,
3,68,30570,"6.25495361328,51.1262780898,6.32988525391,51.162121024",uuuu,85633111.0,,93f988d820a0a57a89c35c5941eab075,,1b4f716c4f9af201a91fa22cf31aba4f,51.14327,6.292719,85795285.0,uuuu,DE,DE,1458857116.0,51.141685,6.29214,0.0,Gatzweiler,-1.0,857/952/85/85795285.geojson,neighbourhood,85682513.0,quattroshapes,,,DE,Ferdinand Gatzweiler,262,,85795285.0,
4,70,30572,"7.59429931641,51.9086961705,7.64373779297,51.9611920576",uuuu,85633111.0,,cb1a02cbdfaf864e2f7560dc7eee5f1a,,abac798e59bc57750c4e6850ea0b94b5,51.932434,7.621035,85795293.0,uuuu,DE,DE,1458857133.0,51.936454,7.626151,101913895.0,Geist,101913895.0,857/952/93/85795293.geojson,neighbourhood,85682513.0,quattroshapes,,,DE,Geist,762,Q16000098,85795293.0,1865924
5,71,30573,"8.47419189453,52.0283293872,8.52813720703,52.0675571004",uuuu,85633111.0,,4cb42eacca7f6aca816aecc742cfe1fc,,b0051070826c012b0793bf71d51a7e1e,52.049093,8.501366,85795297.0,uuuu,DE,DE,1458857124.0,52.037844,8.495863,101748767.0,Gellershagen,101748767.0,857/952/97/85795297.geojson,neighbourhood,85682513.0,quattroshapes,,,DE,Wilhelm Busch (pastor),1737,,85795297.0,
6,72,30574,"7.65252274534,51.9950273746,7.70866943359,52.060801431",uuuu,85633111.0,,bf6fff9b1586e1632d4491ce01e496f3,,50a8a09ba3460fc3dbe7321440604561,52.030475,7.684234,85795303.0,uuuu,DE,DE,1458857116.0,52.030497,7.68183,0.0,Gelmer,-1.0,857/953/03/85795303.geojson,neighbourhood,85682513.0,quattroshapes,,,DE,Gelmersee,80,Q677862,85795303.0,10960407
7,75,30577,"6.94262978171,50.8219629383,6.98357177734,50.8798249461",uuuu,85633111.0,,38b121fb7ecf0c16fd798af6ac0bfc91,,ca3bdbabdc37438100ecc25888f9932b,50.852213,6.965063,85795313.0,uuuu,DE,DE,1458857131.0,50.858301,6.969051,0.0,Giesdorf,-1.0,857/953/13/85795313.geojson,neighbourhood,85682513.0,quattroshapes,,,DE,Giesdorf,29,Q646863,85795313.0,11896539
8,77,30579,"6.82626497196,51.1931149232,6.89953498664,51.2426875543",uuuu,85633111.0,,56959d7bf1ecb0fcb1188bbdddea9942,,ccdabbfcbc010ecefc6544650ee8180b,51.217266,6.857823,85795323.0,uuuu,DE,DE,1458857123.0,51.227718,6.84996,101748671.0,Glashütte,101748671.0,857/953/23/85795323.geojson,neighbourhood,85682513.0,quattroshapes,,,DE,Glashütte,128,,85795323.0,
9,79,30581,"6.69950086358,51.1548150503,6.74736572266,51.1808030974",uuuu,85633111.0,,65205b96870d7f76329e360fa455f5c1,,4f9abe3a0fcf521e34687b27e21f8a42,51.168698,6.723501,85795329.0,uuuu,DE,DE,1458857117.0,51.172421,6.719238,101748665.0,Gnadental,101748665.0,857/953/29/85795329.geojson,neighbourhood,85682513.0,quattroshapes,,,DE,Michelfeld,31,Q81048,85795329.0,10042558
10,80,30582,"7.12836669922,50.6792783868,7.19231201172,50.7082978778",uuuu,85633111.0,,4758d83fffe415d7935ac242b30e5e79,,d3cd68dd0cea51bf5b8caa6065a29882,50.695113,7.157127,85795333.0,uuuu,DE,DE,1458857122.0,50.686517,7.154408,101748595.0,Godesberg,101748595.0,857/953/33/85795333.geojson,neighbourhood,85682513.0,quattroshapes,,,DE,Bad Godesberg,460,,85795333.0,
11,81,30583,"8.64809989601,50.1029644224,8.67443277266,50.1249804884",uuuu,85633111.0,,bd177ed275b27b6b7a227e74cb92021e,,77ae941c78d9b482c74a713ed64fa5f9,50.114973,8.660128,85795339.0,uuuu,DE,DE,1458857133.0,50.113254,8.660788,101913837.0,Goethehaus,101913837.0,857/953/39/85795339.geojson,neighbourhood,85682531.0,quattroshapes,,,DE,Juno Ludovisi,149,,85795339.0,
12,82,30584,"8.51813720703,50.0571379335,8.66271972656,50.1112027374",uuuu,85633111.0,,f846b3ba5bb3cb2693f1d2d3d6a363df,,4cba4f53a119fa0a337dea6eef99b77d,50.083658,8.586628,85795343.0,uuuu,DE,DE,1458857133.0,50.07777,8.624703,101913837.0,Goldstein,101913837.0,857/953/43/85795343.geojson,neighbourhood,85682531.0,quattroshapes,,,DE,Goldstein,95,Q358445,85795343.0,683773
