,Unnamed: 0,Unnamed: 0.1,bbox,cessation,country_id,deprecated,file_hash,fullname,geom_hash,geom_latitude,geom_longitude,id,inception,iso,iso_country,lastmodified,lbl_latitude,lbl_longitude,locality_id,name,parent_id,path,placetype,region_id,source,superseded_by,supersedes,wof_country,wk:page,wordcount,wd:id,wof:id,wk_page_id
10,23,94041,"28.0261802673,-25.2107009888,28.0534973145,-25.1903343201",uuuu,85633813.0,,13e75f0d8b995777d982a12796f9fc3f,,62c55bd0adc4ce8623bc03f640cffe41,-25.202099,28.04178,101925059.0,uuuu,ZA,ZA,1452292191.0,-25.201847,28.044988,101925059.0,Tladistad,102089067.0,101/925/059/101925059.geojson,locality,85688931.0,quattroshapes,,,ZA,Tladistad,47,Q23903067,101925059.0,50250374
11,25,94043,"27.1523342133,-25.215341568,27.2548866272,-25.0814247131",uuuu,85633813.0,,0340ca759b486bed7ec23bca791aaa2b,,076aa8a57fcf48b9fbdfb65c7ca8f943,-25.159813,27.200227,101925065.0,uuuu,ZA,ZA,1457385067.0,-25.197585,27.222361,101925065.0,Saulspoort,102089125.0,101/925/065/101925065.geojson,locality,85688931.0,quattroshapes,,,ZA,Saulspoort,170,Q6915074,101925065.0,41539456
12,26,94044,"26.3848514557,-25.2153873444,26.3997516632,-25.1955223083",uuuu,85633813.0,,12c34cc11e3e2dd29f93b8d8d3b2a1d1,,4db4e7c12127d85ba2e187c50331033e,-25.206199,26.392644,101925067.0,uuuu,ZA,ZA,1452292191.0,-25.2062,26.392531,101925067.0,Pachsdraai,102089721.0,101/925/067/101925067.geojson,locality,85688931.0,quattroshapes,,,ZA,Pachsdraai,23,Q15264994,101925067.0,40091686
13,27,94045,"26.4149036407,-25.2169876099,26.4377975464,-25.1945953369",uuuu,85633813.0,,80d5fceed1ba38f5d49673137885a904,,d3e9e025f9da0b48c6d201998d366003,-25.206525,26.426308,101925069.0,uuuu,ZA,ZA,1452292192.0,-25.206373,26.426526,101925069.0,Uitkyk,102089721.0,101/925/069/101925069.geojson,locality,85688931.0,quattroshapes,,,ZA,Kareedouw,469,Q827309,101925069.0,22494162
14,29,94047,"26.7702007294,-25.2244110107,26.8290863037,-25.1626014709",uuuu,85633813.0,,5fbe65b7d41a274c7e56a0cfa40eb518,,9f8662d98ddbf6decf4c814dac6bf6a1,-25.190701,26.805019,101925073.0,uuuu,ZA,ZA,1452292191.0,-25.191055,26.805465,101925073.0,Mabeskraal,102089125.0,101/925/073/101925073.geojson,locality,85688931.0,quattroshapes,,,ZA,Mabeskraal,103,Q15243339,101925073.0,40092488
15,30,94048,"29.0163078308,-25.2244853973,29.0427341461,-25.2003631592",uuuu,85633813.0,,56aed32b6c6a33963758db549b247885,,90dcb24bd84a5d7ed478064ef3120f3a,-25.21519,29.028359,101925075.0,uuuu,ZA,ZA,1452292192.0,-25.216794,29.028559,101925075.0,Moteti A,102089531.0,101/925/075/101925075.geojson,locality,85688895.0,quattroshapes,,,ZA,Maiana (constituency),115,,101925075.0,
16,32,94050,"29.0836105347,-25.231048584,29.097858429,-25.2181720734",uuuu,85633813.0,,8c5b5e3477ff5a626a3331dfd3657e62,,be26a3a610e0ed57e7580ce88d9bf93f,-25.224752,29.090594,101925079.0,uuuu,ZA,ZA,1452292193.0,-25.225162,29.090702,101925079.0,Moteti B,102089299.0,101/925/079/101925079.geojson,locality,85688935.0,quattroshapes,,,ZA,Julián Felipe,1116,,101925079.0,
17,36,94054,"26.6530742645,-25.2484169006,26.6753559113,-25.2302055359",uuuu,85633813.0,,c95fadad3c891553ca39c40a75b0a23c,,63a11232340f651c7eca5a6983772d30,-25.239511,26.664736,101925089.0,uuuu,ZA,ZA,1452292191.0,-25.239023,26.665638,101925089.0,Mmatau,102089721.0,101/925/089/101925089.geojson,locality,85688931.0,quattroshapes,,,ZA,Tswana people,796,,101925089.0,
18,37,94055,"29.2061386108,-25.2485332489,29.2341327667,-25.2342987061",uuuu,85633813.0,,1ea80f950ee4304479ddc8756b573d65,,434ef6ff1c5530e9016bdf3b01db17a0,-25.241096,29.219635,101925091.0,uuuu,ZA,ZA,1452292191.0,-25.239309,29.217514,101925091.0,Uitspanning B,102089299.0,101/925/091/101925091.geojson,locality,85688935.0,quattroshapes,,,ZA,VV UNA,65,,101925091.0,
19,38,94056,"29.0389957428,-25.2509231567,29.0618419647,-25.2276096344",uuuu,85633813.0,,c9d95b4c8fdf3c186698ad11a481d477,,fc04ca88d2bf69e175644a2a597b9566,-25.241765,29.051055,101925093.0,uuuu,ZA,ZA,1452292190.0,-25.241936,29.050837,101925093.0,Moteti A,102089299.0,101/925/093/101925093.geojson,locality,85688935.0,quattroshapes,,,ZA,Maiana (constituency),115,,101925093.0,
20,39,94057,"27.2392234802,-25.2592945099,27.2474136353,-25.2489280701",uuuu,85633813.0,,2948313453de569dc4fc10d462908398,,66fee95e71a9c2b13d9374806a32786a,-25.254439,27.243391,101925095.0,uuuu,ZA,ZA,1452292192.0,-25.254389,27.243313,101925095.0,Lerome,102089125.0,101/925/095/101925095.geojson,locality,85688931.0,quattroshapes,,,ZA,Dewell Brewer,66,,101925095.0,
21,41,94059,"28.1037158966,-25.2683830261,28.1452789307,-25.2172622681",uuuu,85633813.0,,b09c33c31fca59910dab65483efd6bff,,f1ba7057bd65f1ecca7cd7f491fecf41,-25.247012,28.124926,101925101.0,uuuu,ZA,ZA,1457385238.0,-25.250233,28.129082,101925101.0,Makapanstad,102089067.0,101/925/101/101925101.geojson,locality,85688931.0,quattroshapes,,,ZA,Makapanstad,75,Q6738717,101925101.0,35056633
22,42,94060,"27.2642936707,-25.2692337036,27.2753696442,-25.2490062714",uuuu,85633813.0,,1cc7c0e277c857f21064c3d3350dac48,,54ad8b573b1665501e4a0e5d94848e97,-25.258296,27.269552,101925103.0,uuuu,ZA,ZA,1452292192.0,-25.252934,27.269468,101925103.0,Mogwase,102089125.0,101/925/103/101925103.geojson,locality,85688931.0,quattroshapes,,,ZA,Mogwase,74,Q6890774,101925103.0,34824395
23,43,94061,"28.2410469055,-25.270570755,28.2562904358,-25.2580394745",uuuu,85633813.0,,10bea0962ddbf9d4752a447158fb857d,,ac03e759ac3896663668a22a1ba545d7,-25.264122,28.248595,101925105.0,uuuu,ZA,ZA,1452292191.0,-25.264205,28.24871,101925105.0,Maubane,102089067.0,101/925/105/101925105.geojson,locality,85688931.0,quattroshapes,,,ZA,Hammanskraal,154,Q4936332,101925105.0,1414239
24,46,94064,"28.275718689,-25.2814292908,28.2874069214,-25.2652301788",uuuu,85633813.0,,56c40b5a55d9f9b1584593c6de9a40b9,,a5c403b84e05b3ddc0fc131e0cde8df6,-25.27394,28.281541,101925111.0,uuuu,ZA,ZA,1452292193.0,-25.273958,28.28143,101925111.0,Maubane,102089067.0,101/925/111/101925111.geojson,locality,85688931.0,quattroshapes,,,ZA,Hammanskraal,154,Q4936332,101925111.0,1414239
25,47,94065,"26.8354682922,-25.2822418213,26.8608169556,-25.2572593689",uuuu,85633813.0,,e763711ecb884b4c4cd6a8c813b3160e,,954c23267bd22caaac1e9342fc5d2345,-25.270641,26.849212,101925113.0,uuuu,ZA,ZA,1452292193.0,-25.273755,26.852573,101925113.0,Batlhalerwa,102089125.0,101/925/113/101925113.geojson,locality,85688931.0,quattroshapes,,,ZA,Moses Kotane Local Municipality,213,,101925113.0,
26,48,94066,"28.8211097717,-25.2831707001,28.8310890198,-25.2748851776",uuuu,85633813.0,,600b65c62a74ec1cbf92b92b6eda3411,,043ec87802d8ace75ddb0fe0325bb2df,-25.278719,28.826947,101925115.0,uuuu,ZA,ZA,1452292190.0,-25.278584,28.827042,101925115.0,Kameelpoort,102089531.0,101/925/115/101925115.geojson,locality,85688895.0,quattroshapes,,,ZA,Dr JS Moroka Local Municipality,209,,101925115.0,
27,55,94073,"29.1873130798,-25.2977905273,29.207157135,-25.2748260498",uuuu,85633813.0,,c44f9ada9549fafecdda9fd9b60fc4f2,,5221488dd2ef062dff49326ce0a43093,-25.287103,29.197753,101925131.0,uuuu,ZA,ZA,1452292191.0,-25.286842,29.197942,101925131.0,Middelburg,102089299.0,101/925/131/101925131.geojson,locality,85688935.0,quattroshapes,,,ZA,Middelburg,2582,Q52101,101925131.0,101626
28,58,94076,"28.1472187042,-25.310213089,28.2557582855,-25.2531604767",uuuu,85633813.0,,f93ba3363a095f5c48a5d58c80bc614b,,a640c1d85da3d2247aa5269ff4d429c0,-25.279962,28.199099,101925139.0,uuuu,ZA,ZA,1452292191.0,-25.279196,28.199099,101925139.0,Mathibestad,102089067.0,101/925/139/101925139.geojson,locality,85688931.0,quattroshapes,,,ZA,Mathibestad,21,Q15251287,101925139.0,40331377
29,59,94077,"29.0610179901,-25.311882019,29.0755748749,-25.2966556549",uuuu,85633813.0,,c1a021710d2d25c4683d11c89565604d,,fbf7351c43e2c55a250ef2f520bfc980,-25.304168,29.068311,101925141.0,uuuu,ZA,ZA,1452292191.0,-25.303744,29.067209,101925141.0,Bundu,102089035.0,101/925/141/101925141.geojson,locality,85688895.0,quattroshapes,,,ZA,Bundu,30,Q1009386,101925141.0,38539444
30,60,94078,"29.2101917267,-25.3161125183,29.2177658081,-25.2997131348",uuuu,85633813.0,,4bd6d9c5b7d15133b137db4d39c631bb,,d8d94a3da8b7fe4abe4825e97c8b86e6,-25.30769,29.21398,101925143.0,uuuu,ZA,ZA,1452292193.0,-25.30791,29.213674,101925143.0,Marapong,102089299.0,101/925/143/101925143.geojson,locality,85688935.0,quattroshapes,,,ZA,Marapong,79,Q171172,101925143.0,14985344
31,61,94079,"25.8332977295,-25.3186645508,25.8505344391,-25.2955474854",uuuu,85632235.0,,a0ad30a200896ca060f7d90a40bcc5ce,,afdbd8d76fb73e2f8e0bd170e5b0fbeb,-25.305008,25.842932,101925145.0,uuuu,ZA,ZA,1452292191.0,-25.303368,25.842083,101925145.0,Motlhabeng,102089759.0,101/925/145/101925145.geojson,locality,85669619.0,quattroshapes,,,ZA,List of cities and towns in the North West (South Africa),84,,101925145.0,
32,63,94081,"25.7864303589,-25.3205471039,25.8166770935,-25.2965583801",uuuu,85632235.0,,75d16f582d47c41c82bc7d73acd4b4b3,,f6e354ba87f49c10a7cca1a5f06561b3,-25.309843,25.800343,101925149.0,uuuu,ZA,ZA,1452292190.0,-25.31101,25.800343,101925149.0,Gopane,102089759.0,101/925/149/101925149.geojson,locality,85669619.0,quattroshapes,,,ZA,Simon Gopane,285,,101925149.0,
33,64,94082,"29.0001907349,-25.3211193085,29.0385761261,-25.286026001",uuuu,85633813.0,,4070a32830b6848b6b2a849f9e51dd55,,292965bd30157617a9ce21dd1401d2dc,-25.303547,29.020318,101925151.0,uuuu,ZA,ZA,1452292190.0,-25.308275,29.021627,101925151.0,Boekenhouthoek,102089035.0,101/925/151/101925151.geojson,locality,85688895.0,quattroshapes,,,ZA,Boekenhouthoek,25,Q15202093,101925151.0,36221952
34,65,94083,"29.2269878387,-25.3222541809,29.2702159882,-25.292596817",uuuu,85633813.0,,48dcaca9556989f3f54d2b1f98dcdcd1,,e87246fdf4540def0f942ffd43189738,-25.309683,29.248364,101925155.0,uuuu,ZA,ZA,1452292193.0,-25.31225,29.248364,101925155.0,Ntwane,102089299.0,101/925/155/101925155.geojson,locality,85688935.0,quattroshapes,,,ZA,Pedi people,3257,,101925155.0,
35,66,94084,"26.1102085114,-25.3389968872,26.1461906433,-25.3096561432",uuuu,85632235.0,,24aa4e627e6fc627a326d57909671fdf,,68340a92b782eb8840a437c9525c4d47,-25.323126,26.127007,101925157.0,uuuu,ZA,ZA,1452292193.0,-25.323638,26.127349,101925157.0,Mokgola,102089759.0,101/925/157/101925157.geojson,locality,85669619.0,quattroshapes,,,ZA,Zeerust,500,Q184412,101925157.0,1521414
36,69,94087,"28.9344444275,-25.3497600555,28.972026825,-25.2805118561",uuuu,85633813.0,,7b98945f9f80f8638fa39fe583aec4a0,,132fc754b451d1b996a46bf5c9aa116a,-25.306526,28.951561,101925163.0,uuuu,ZA,ZA,1452292193.0,-25.296158,28.945587,101925163.0,Kwaggafontein,102089035.0,101/925/163/101925163.geojson,locality,85688895.0,quattroshapes,,,ZA,Kwaggafontein,20,Q15240957,101925163.0,40283282
37,72,94090,"27.7857151031,-25.355594635,27.8152046204,-25.3155651093",uuuu,85633813.0,,18e8abbdfd28abcd6c71e252011ca975,,d1826fb36e0650dd849ca35ade83ab81,-25.335377,27.801946,101925169.0,uuuu,ZA,ZA,1452292192.0,-25.343089,27.804895,101925169.0,Jericho,102089713.0,101/925/169/101925169.geojson,locality,85688931.0,quattroshapes,,,ZA,Jericho,6437,Q5687,101925169.0,16082
38,77,94095,"27.0918292999,-25.3617229462,27.1048660278,-25.3530673981",uuuu,85633813.0,,04fa4caac220628d796a85fd42725cd9,,36ce733397ce205a4e4cc908d64fc6fb,-25.356596,27.097766,101925181.0,uuuu,ZA,ZA,1452292192.0,-25.356593,27.097766,101925181.0,Sun City,102089125.0,101/925/181/101925181.geojson,locality,85688931.0,quattroshapes,,,ZA,Sun City,146,,101925181.0,
39,81,94099,"28.7989349365,-25.3721008301,28.84765625,-25.3343906403",uuuu,85633813.0,,399358ffa8b80e0e83587c6621923156,,f7ac64f75cad2ab9732def0461d7df81,-25.348638,28.82488,101925191.0,uuuu,ZA,ZA,1452292192.0,-25.347753,28.82525,101925191.0,Mgibe,102089103.0,101/925/191/101925191.geojson,locality,85688895.0,quattroshapes,,,ZA,Gideon Nxumalo,400,,101925191.0,
40,83,94101,"27.0277500153,-25.381313324,27.0843162537,-25.346288681",uuuu,85633813.0,,8340e5bca6bf5cb3f38f2436584aabfb,,37ff480fa082bb44b3aae9b8aeb1fb21,-25.359184,27.059026,101925195.0,uuuu,ZA,ZA,1457385751.0,-25.359458,27.058598,101925195.0,Leidig,102089125.0,101/925/195/101925195.geojson,locality,85688931.0,quattroshapes,,,ZA,Charles J. Leidig,442,,101925195.0,
41,84,94102,"28.7835254669,-25.3824043274,28.7967205048,-25.3727054596",uuuu,85633813.0,,3b707c674f1b0fe67ee7a4271e46905c,,ad2f20604cec1b64188ee9614925921d,-25.376992,28.789761,101925197.0,uuuu,ZA,ZA,1452292193.0,-25.376922,28.789761,101925197.0,Thokoza,102089103.0,101/925/197/101925197.geojson,locality,85688895.0,quattroshapes,,,ZA,Thokoza,979,Q7786667,101925197.0,3135466
42,86,94104,"27.9152870178,-25.3930606842,27.9555892944,-25.3713436127",uuuu,85633813.0,,08ee744ec360585249234ce607cac53a,,24e604503d7e0229c9307b66dc3d86f5,-25.382619,27.935464,101925201.0,uuuu,ZA,ZA,1452292193.0,-25.383364,27.930122,101925201.0,Dipompong,102089713.0,101/925/201/101925201.geojson,locality,85688931.0,quattroshapes,,,ZA,Sotho nouns,5644,,101925201.0,
43,87,94105,"26.0718383789,-25.3951015472,26.102722168,-25.3799533844",uuuu,85632235.0,,e058ad1e4e8d2384f743ba10c467763d,,f2b6edb2af7a19c2a67069dfe935de28,-25.385979,26.088166,101925203.0,uuuu,ZA,ZA,1452292192.0,-25.384997,26.089686,101925203.0,Lekubu,102089759.0,101/925/203/101925203.geojson,locality,85669619.0,quattroshapes,,,ZA,Otse,174,Q170659,101925203.0,15591164
44,88,94106,"28.7665557861,-25.3969020844,28.7932243347,-25.3798446655",uuuu,85633813.0,,8e74aefacd8e45b45a23b93c18915b7f,,e6efe362049c86fdb48a66e1d53ed300,-25.389564,28.777966,101925205.0,uuuu,ZA,ZA,1452292192.0,-25.388506,28.775045,101925205.0,Vezubuhle,102089103.0,101/925/205/101925205.geojson,locality,85688895.0,quattroshapes,,,ZA,Thembisile Hani Local Municipality,219,,101925205.0,
45,89,94107,"28.7698040009,-25.4318218231,28.790687561,-25.3959274292",uuuu,85633813.0,,caf302701e071c8bc02fbcc02a29806d,,ccd1bd6cbda8ddda095d7344f7e9ff41,-25.414972,28.780461,101925209.0,uuuu,ZA,ZA,1452292193.0,-25.415256,28.780262,101925209.0,Thembalethu,102089103.0,101/925/209/101925209.geojson,locality,85688895.0,quattroshapes,,,ZA,"George, Western Cape",4654,,101925209.0,
46,90,94108,"28.2732925415,-25.396697998,28.2978477478,-25.3428554535",uuuu,85633813.0,,97f4a1be01fcdf3eee04c30c59813885,,95ce34be41441b252ef0371b83864286,-25.364315,28.287331,101925211.0,uuuu,ZA,ZA,1452292191.0,-25.363892,28.287565,101925211.0,Marokolong,102089067.0,101/925/211/101925211.geojson,locality,85688931.0,quattroshapes,,,ZA,Hammanskraal,154,Q4936332,101925211.0,1414239
47,92,94110,"28.2842998505,-25.4017066956,28.3001937866,-25.3881607056",uuuu,85633813.0,,af9651e17c1f3a62d5ba19ab2763d2c0,,3f235c882b17eca4deb1403be3a98d44,-25.396703,28.294727,101925215.0,uuuu,ZA,ZA,1452292193.0,-25.39718,28.29551,101925215.0,Ramotse,102089473.0,101/925/215/101925215.geojson,locality,85688923.0,quattroshapes,,,ZA,Hammanskraal,154,Q4936332,101925215.0,1414239
48,93,94111,"28.1875267029,-25.4034423828,28.277677536,-25.3463344574",uuuu,85633813.0,,9819c6529cccdbbf25aadbe528f70382,,134fff873fff95b23a5204e30562f82c,-25.374081,28.238358,101925217.0,uuuu,ZA,ZA,1452292193.0,-25.370777,28.2375,101925217.0,Mashemong,102089067.0,101/925/217/101925217.geojson,locality,85688931.0,quattroshapes,,,ZA,City of Tshwane Metropolitan Municipality,2142,,101925217.0,
49,94,94113,"28.8661956787,-25.4103832245,28.9046039581,-25.3934383392",uuuu,85633813.0,,afad0477740b95f31fd073a8ef1f14ef,,522e9717f6fbc549a2b601d7426ae92e,-25.402412,28.884949,101925221.0,uuuu,ZA,ZA,1452292192.0,-25.402069,28.884949,101925221.0,Maza,102089035.0,101/925/221/101925221.geojson,locality,85688895.0,quattroshapes,,,ZA,Maza,94,Q398538,101925221.0,1620930
0,95,94115,"28.1013870239,-25.4164447784,28.1044044495,-25.4090042114",uuuu,85633813.0,,ed4391dbad3a6662ee3f64cea20887a6,,33362b240e42733a93457f90696cd3a7,-25.412152,28.102901,101925227.0,uuuu,ZA,ZA,1452292191.0,-25.411145,28.102901,101925227.0,Tswaing,102089713.0,101/925/227/101925227.geojson,locality,85688931.0,quattroshapes,,,ZA,Tswaing crater,368,,101925227.0,
1,98,94118,"28.7902393341,-25.4248409271,28.874130249,-25.3705043793",uuuu,85633813.0,,c5b9aeadeb5d3675275e612a8c2302ca,,69d968e948390861238ebe1283105286,-25.397286,28.827139,101925233.0,uuuu,ZA,ZA,1452292193.0,-25.39763,28.827774,101925233.0,Tweefontein,102089103.0,101/925/233/101925233.geojson,locality,85688895.0,quattroshapes,,,ZA,Battle of Groenkop,655,,101925233.0,
2,99,94119,"25.9494609833,-25.4312973022,25.9675788879,-25.4165973663",uuuu,85632235.0,,7d590f91a48e806d7f832c200985bc49,,0d6f3f1e6112bee5cc03efc138b14b18,-25.424631,25.959303,101925235.0,uuuu,ZA,ZA,1452292191.0,-25.424202,25.961705,101925235.0,Ntsweletsoku,102089759.0,101/925/235/101925235.geojson,locality,85669619.0,quattroshapes,,,ZA,Welbedacht,68,Q7980512,101925235.0,36181330
3,101,94122,"25.8341903687,-25.4465312958,25.8501300812,-25.4343528748",uuuu,85632235.0,,d9ea6ee818f58f4af7d58e5877cc512a,,e4940068a5d45d884bc6bfd71716ecb8,-25.44037,25.842184,101925241.0,uuuu,ZA,ZA,1452292193.0,-25.440215,25.842305,101925241.0,Dinokana,102089759.0,101/925/241/101925241.geojson,locality,85669619.0,quattroshapes,,,ZA,Dinokana,136,Q15214077,101925241.0,40316527
4,102,94123,"27.8346538544,-25.4470806122,27.865524292,-25.4088687897",uuuu,85633813.0,,721195ae856556677b57157fba589aaa,,6cd72e3ce797efbf03387485579494fa,-25.430064,27.851671,101925245.0,uuuu,ZA,ZA,1452292193.0,-25.430406,27.851377,101925245.0,Maboloko,102089713.0,101/925/245/101925245.geojson,locality,85688931.0,quattroshapes,,,ZA,Members of the National Assembly of the Democratic Republic of the Congo 2006–11,2282,,101925245.0,
5,103,94124,"27.4698982239,-25.4500617981,27.5164871216,-25.4262657166",uuuu,85633813.0,,e9ff0e557b74ef7c25a2dfefb06c52f7,,0c9f487fa63f455a282b4ace7c141481,-25.436938,27.491487,101925247.0,uuuu,ZA,ZA,1452292192.0,-25.438896,27.491043,101925247.0,Ukn,102089137.0,101/925/247/101925247.geojson,locality,85688931.0,quattroshapes,,,ZA,UKN,40,Q4001955,101925247.0,31568903
6,104,94125,"27.1055641174,-25.4649677277,27.1123905182,-25.4546985626",uuuu,85633813.0,,717e1b6930f5e2ae0e81a81ce01280f6,,e0707767c620c70715fa8356862672cf,-25.460048,27.109366,101925249.0,uuuu,ZA,ZA,1452292191.0,-25.460003,27.109418,101925249.0,Bala,102089265.0,101/925/249/101925249.geojson,locality,85688931.0,quattroshapes,,,ZA,Bala,371,Q295877,101925249.0,58200
7,105,94126,"27.1095218658,-25.4564113617,27.1263656616,-25.3989276886",uuuu,85633813.0,,48d3ec5aefb93e372358a1d630a62a69,,bdcfca8722907c1c692548ed3362d49b,-25.4282,27.119693,101925251.0,uuuu,ZA,ZA,1452292190.0,-25.428747,27.121097,101925251.0,Chaneng,102089265.0,101/925/251/101925251.geojson,locality,85688931.0,quattroshapes,,,ZA,2016 Lamar Cardinals baseball team,1027,,101925251.0,
8,106,94127,"27.9258422852,-25.458486557,28.0145397186,-25.4208641052",uuuu,85633813.0,,cf2292ce60cd4e5877733bb8c3e92b1d,,aecbd3e6294efbda6e5b7bc28cef5440,-25.441672,27.96673,101925253.0,uuuu,ZA,ZA,1452292193.0,-25.441938,27.954971,101925253.0,Mapoch,102089713.0,101/925/253/101925253.geojson,locality,85688931.0,quattroshapes,,,ZA,Mapoch,55,Q20896013,101925253.0,45022196
9,109,94130,"28.6324672699,-25.4742584229,28.6617107391,-25.4447746277",uuuu,85633813.0,,6ca90ce4ff736dc432e4011c7bc20d8a,,182778ac3d561bd2d8f4138a2a8074b7,-25.458406,28.646719,101925259.0,uuuu,ZA,ZA,1452292191.0,-25.458272,28.646497,101925259.0,Moloto,102089103.0,101/925/259/101925259.geojson,locality,85688895.0,quattroshapes,,,ZA,Trott Moloto,68,,101925259.0,
10,111,94132,"26.455286026,-25.4778728485,26.4964847565,-25.4549655914",uuuu,85633813.0,,aac44e78ce8c618dc3545c90c6ef6be1,,d829c5d9065d333951a45fa54fc7de20,-25.466579,26.476937,101925265.0,uuuu,ZA,ZA,1452292191.0,-25.467769,26.477329,101925265.0,Pella,102089721.0,101/925/265/101925265.geojson,locality,85688931.0,quattroshapes,,,ZA,Pella,2391,Q213679,101925265.0,5245701
11,112,94133,"25.9537811279,-25.4870033264,25.9794235229,-25.4654769897",uuuu,85632235.0,,103385f1c4c3b2d386bab4b335ef7549,,5c309969fd1b7813a71e2fcfd51639c0,-25.475704,25.96616,101925267.0,uuuu,ZA,ZA,1452292193.0,-25.474225,25.965092,101925267.0,Lehurutshe,102089759.0,101/925/267/101925267.geojson,locality,85669619.0,quattroshapes,,,ZA,Welbedacht,68,Q7980512,101925267.0,36181330
