,wk_page_id,wk_name,wiki_id
30,1856183,Kayangel,Q871222
31,1127442,Mohammed Burhanuddin,Q6893044
32,20597079,Hispania,Q186513
33,8869152,Petite-Île,Q1326390
34,57893,Ficus,Q59798
35,23372,Palau,Q695
36,29406438,Pacucha,Q7123151
37,21991025,List of islands of Palau,Q3256218
38,23104550,Sixaola,Q1759580
39,6607808,Vicente Casares,Q7925132
40,10261104,San Juan Bautista Tuxtepec,Q1963359
41,8567966,Upazilas of Bangladesh,Q620471
42,16058513,Sapucaí,Q785504
43,3973451,Ampara District,Q474395
44,4534119,Bentota,Q4890663
45,18779472,Șura Mare,Q5059532
46,21990803,Tobi (island),Q1632180
47,8474366,Pococí (canton),Q1852750
0,2069064,"Bayambang, Pangasinan",Q41762
1,1675393,Zamboanguita,Q145673
2,30778,Universe of The Legend of Zelda,Q1399781
3,2207078,Tigbao,Q7801331
4,1174439,Wawa,Q452529
5,2123557,"Mobo, Masbate",Q191533
6,3733822,CATA,Q302761
7,2043637,"Dumanjug, Cebu",Q316019
8,4216807,1987 Palanca Awards,Q4583843
9,64203,Zaragoza,Q10305
10,18145552,Claxton Bay,Q5129797
11,37649740,University of Saint Louis Tuguegarao,Q7896224
12,2117887,"Santa Cruz, Zambales",Q56656
13,4345003,Mne s Toboy Horosho,Q6885866
14,105929,Lindu,Q16865228
15,2069089,"Labrador, Pangasinan",Q41942
16,106179,Toledo,Q374202
17,556299,Vargas (state),Q205843
18,21191247,Tubli,Q7850898
19,63861,Valencia,Q8818
20,2069790,"Echague, Isabela",Q49369
21,2069877,"Solano, Nueva Vizcaya",Q51494
22,2155144,"Zarraga, Iloilo",Q148064
23,901223,"Tigbauan, Iloilo",Q82497
24,18120574,Odala,Q7077258
25,2138931,"Tigaon, Camarines Sur",Q209011
26,2265115,Toboso,Q7811729
27,2240168,Tuburan,Q453356
28,2137479,"Tublay, Benguet",Q30363
29,10688241,Jenesano,Q1577759
30,10733493,Puerto Salgar,Q1524761
31,2069154,"Umingan, Pangasinan",Q43152
32,1201142,Dominican Navy,Q3124137
33,1489013,Vargas,Q10201914
34,36479948,Na Yubo,Q6956459
35,2069130,"San Fabian, Pangasinan",Q42031
36,11189589,Yeban gesheng,Q8051021
37,12107915,Valle Hermoso,Q1039126
38,2211056,Tubod,Q424653
39,5086697,Tuban,Q17058459
40,2111818,Mambajao,Q356518
41,32961,Wine,Q282
42,16370123,Bonne-Espérance Abbey,Q592178
43,43622977,Ilaya Thalaimurai,Q17746986
44,2106191,Tiwi,Q406451
45,2284886,Viga,Q2523919
0,2070529,"Picong, Lanao del Sur",Q274031
1,2154898,"Sulat, Eastern Samar",Q314257
2,96540,Tara,Q737828
3,45228085,Tiep,Q21072525
4,2063435,"Malinao, Albay",Q493178
5,4273963,List of schools in Sabah,Q6637735
6,47840667,Kundiman,Q6444335
7,33136710,Tapon,Q7684726
8,2154653,"Governor Generoso, Davao Oriental",Q314632
9,2043635,"Daanbantayan, Cebu",Q315981
10,47584491,"Tambongon, Viga",Q25112666
11,9874133,Ola Tidman,Q2067451
12,27551256,Love Radio Network,Q6691186
13,2123182,Ibaan,Q59304
14,746499,Tacloban,Q40626
15,18853946,Buhay (album),Q4986296
16,1444050,"Dumangas, Iloilo",Q74758
17,2069301,"Gonzaga, Cagayan",Q49317
18,1839560,"Gloria, Oriental Mindoro",Q107559
19,11998551,Final case,Q3827670
20,2172969,"Shariff Aguak, Maguindanao",Q212766
21,3152338,Tridacna,Q2387255
22,17222879,Loreto Paras-Sulit,Q6680940
23,2126524,"Pantukan, Compostela Valley",Q315598
24,2155003,"Alimodian, Iloilo",Q274508
25,2137471,"Kibungan, Benguet",Q30349
26,28055671,Alaminos Airport,Q4705925
27,317145,List of airports by IATA code: T,Q680342
28,2137581,"Talakag, Bukidnon",Q357420
29,2154629,"Sulop, Davao del Sur",Q315014
30,2068471,Sugpon,Q12893
31,2123505,"Talalora, Samar",Q816519
32,2171949,"San Teodoro, Oriental Mindoro",Q107606
33,2043649,"Madridejos, Cebu",Q316080
34,2144455,Tarlac City,Q5285
35,6941632,Talang,Q674066
36,2043680,"Tabuelan, Cebu",Q316474
37,37642759,Tariric acid,Q614708
38,49914094,Teresita,Q18522071
39,5547511,Tapia,Q405424
40,32910168,Tagala Talaga,Q7675134
41,2123506,"Tarangnan, Samar",Q816542
42,178343,Sula,Q225421
0,2174816,"Laur, Nueva Ecija",Q55556
1,2138926,"Sipocot, Camarines Sur",Q208985
2,420994,Sigma,Q14413
3,2123728,"Sibuco, Zamboanga del Norte",Q132599
4,2123729,"Sibutad, Zamboanga del Norte",Q132601
5,1275600,"Magdalena, Laguna",Q75881
6,2068469,Sigay,Q12888
7,2070487,"Tandubas, Tawi-Tawi",Q155377
8,2090292,"Sierra Bullones, Bohol",Q405628
9,2070485,"Sitangkai, Tawi-Tawi",Q155334
10,2155940,"San Francisco, Southern Leyte",Q173745
11,2273248,Santol,Q417168
12,2218455,Santo Niño,Q420236
13,51572,Santiago,Q2887
14,2123188,"Lemery, Batangas",Q59311
15,2138678,"Sinacaban, Misamis Occidental",Q196233
16,10322268,Districts of Davao City,Q5283507
17,1642587,California State Route 905,Q623672
18,2090959,Sapian,Q356338
19,2138852,"Del Gallego, Camarines Sur",Q208765
20,43179046,"Riverside, Rio Arriba County, New Mexico",Q18390572
21,2226372,Santa Rita,Q185868
22,25167165,Zamboanga City,Q1629
23,2069152,"Sual, Pangasinan",Q43145
24,854734,"Malapatan, Sarangani",Q174457
25,1675382,Sibulan,Q195106
26,2174767,Palayan,Q55598
27,2161463,"T'Boli, South Cotabato",Q174003
28,39939572,Silab,Q16883325
29,2172035,"Sugbongcogon, Misamis Oriental",Q195899
30,89788,Santa Cruz,Q1256245
31,1128030,South Australia Police,Q7566092
32,4129060,Sapang,Q7420910
33,925795,"Camiling, Tarlac",Q56424
34,2123733,"Siocon, Zamboanga del Norte",Q132610
35,38025195,Sibul,Q7507304
36,28208,"Santa Monica, California",Q47164
37,1709856,Santa Elena,Q234489
38,2062556,"Sibalom, Antique",Q492742
39,919181,Santander,Q225393
40,2172970,"South Upi, Maguindanao",Q212784
0,107832,"San Clemente, California",Q675070
1,28504,San Diego,Q16552
2,23371813,Rancho La Habra,Q7291021
3,15769369,San-Lorenzo,Q549987
4,2137571,"Manolo Fortich, Bukidnon",Q357272
5,2043735,"Danao, Cebu",Q1159273
6,2155945,"San Ricardo, Southern Leyte",Q173763
7,1917432,San Agustín,Q247945
8,2280420,San Dionisio,Q410270
9,2571268,San Lucas,Q403799
10,31438,Tagalog language,Q34057
11,72178,San Juan,Q1320747
12,1553444,Sanchez-Mira,Q49336
13,2246756,San Nicolas,Q363719
14,2565520,"Allende, Coahuila",Q2448272
15,541487,San Joaquin,Q7414413
16,541484,San Gabriel,Q403794
17,49728,San Francisco,Q62
18,448390,San Cristóbal,Q227033
19,2163509,San Gregorio,Q405326
20,2069822,"San Manuel, Isabela",Q50164
21,1709856,Santa Elena,Q234489
22,2264950,San Roque,Q343996
23,33449153,Ruined Reeds,Q7378787
24,592829,San Luis,Q225404
25,13785488,Sangat,Q7417869
26,1853045,Sangay,Q14052
27,241489,San Miguel,Q229238
28,5745902,Del Monte,Q363083
0,10744741,San Miguel Island (Philippines),Q1422198
1,23955286,Salamanca,Q15695
2,2117625,"Barira, Maguindanao",Q212240
3,2063414,"Daraga, Albay",Q493008
4,2645508,Limunsudan Falls,Q38491
5,2138901,"Pasacao, Camarines Sur",Q208892
6,2137575,"Quezon, Bukidnon",Q357342
7,2091068,"Janiuay, Iloilo",Q82570
8,2066460,"Lebak, Sultan Kudarat",Q173460
9,1917432,San Agustín,Q247945
10,1554186,Rotunda,Q2169114
11,2171719,Puerto Princesa,Q111739
12,22216567,Sampiro,Q2033937
13,1372611,Punta,Q283405
14,16653800,Igbon Island,Q808775
15,28248328,Puñay,Q7262719
16,41941762,Sagrada,Q16864415
17,6717355,Ponso,Q34310
18,26637429,Taguig Science High School,Q7675342
19,2051327,"San Carlos, Negros Occidental",Q1025390
20,2080134,"Saguday, Quirino",Q53074
21,8295728,Peuët Sagoë,Q3958173
22,1086789,Patong,Q630024
23,2174840,"Santa Rosa, Nueva Ecija",Q55590
24,59545,Sagrada Família,Q48435
25,1635618,"Carranglan, Nueva Ecija",Q55546
26,37419918,Jeric Gonzales,Q12965254
27,1968816,San Vicente,Q241544
28,2138910,"Ragay, Camarines Sur",Q208924
29,2069130,"San Fabian, Pangasinan",Q42031
30,8146537,Sagunto,Q47483
31,2138914,"Sagñay, Camarines Sur",Q208937
32,714349,"Casiguran, Sorsogon",Q174162
33,592784,"Rosario, Santa Fe",Q52535
34,473447,"Santa Rosa, Laguna",Q76010
35,232458,Rizal,Q13874
36,2144437,"Gerona, Tarlac",Q56439
37,2069785,"Delfin Albano, Isabela",Q49365
38,2080489,"Pililla, Rizal",Q106817
39,1767568,"Pudtol, Apayao",Q30062
40,41355828,List of earthquakes in 2014,Q15505848
41,25486,Rosales,Q21895
0,2090949,"Panitan, Capiz",Q356231
1,28841709,Asar Talo Lahat Panalo!,Q4803591
2,26062956,Physician Assistant National Certifying Exam,Q7189640
3,2068082,Pasuquin,Q39591
4,2063437,"Pio Duran, Albay",Q256045
5,246435,Panay,Q332359
6,2069126,"Pozorrubio, Pangasinan",Q42017
7,2173073,"Rajah Buayan, Maguindanao",Q212759
8,34744912,Pollution of the Pasig River,Q7225747
9,2174822,"Pantabangan, Nueva Ecija",Q55567
10,1855413,Pata,Q293235
11,30215659,"Panitian, Palawan",Q7131203
12,2019344,Pantao,Q7131658
13,2144444,"Paniqui, Tarlac",Q56457
14,40164887,Tabernaemontana pandacaqui,Q14862280
15,2160963,Mulanay,Q103958
16,238482,PIAT,Q326166
17,2105161,Koronadal,Q542154
18,2062544,"Hamtic, Antique",Q144779
19,24692147,Pan'an County,Q1335099
20,2069299,"Gattaran, Cagayan",Q49316
21,2068085,Piddig,Q39616
22,1467494,List of settlements in Thesprotia,Q6638219
23,2153918,PIAS,Q411382
24,2207047,Pitogo,Q406571
25,2069155,"Urbiztondo, Pangasinan",Q43154
26,31344309,Pastrana,Q404624
27,2123704,"Liloy, Zamboanga del Norte",Q132553
28,2126569,"Pinukpuk, Kalinga",Q35873
29,24445659,DYMR,Q5206853
30,2069137,"Santa Barbara, Pangasinan",Q122401
31,2049417,"Remedios T. Romualdez, Agusan del Norte",Q627638
32,2123560,"Pio V. Corpuz, Masbate",Q191581
33,2161321,"San Andres, Quezon",Q104044
34,746463,"Catmon, Cebu",Q315900
35,2069099,"Malasiqui, Pangasinan",Q41985
36,2016373,"General Trias, Cavite",Q62723
37,3306330,Bantayan Island,Q806973
38,2273257,Pasil,Q7142135
39,1008020,Pio,Q3388871
40,2172971,"Sultan Kudarat, Maguindanao",Q212791
41,8883525,Palali,Q3534833
42,24198424,Panique,Q1764591
43,5613213,Piña,Q3429320
44,498916,"Busuanga, Palawan",Q111393
0,2174597,"Kananga, Leyte",Q213130
1,18985,Manga,Q8274
2,2174779,"Cuyapo, Nueva Ecija",Q55547
3,2154891,"Maydolong, Eastern Samar",Q314117
4,2123731,"Sindangan, Zamboanga del Norte",Q132605
5,1325716,"Guinobatan, Albay",Q493032
6,2050405,Bayugan,Q1694
7,2161457,"Norala, South Cotabato",Q173922
8,2216813,Osmeña,Q7107158
9,2155134,"Oton, Iloilo",Q275199
10,811327,"Mangaldan, Pangasinan",Q41996
11,1139931,Olea,Q296910
12,18727658,Roman Catholic Diocese of Dipolog,Q218158
13,2143820,"San Miguel, Bulacan",Q54763
14,26505424,Bumble and bumble,Q2928140
15,3281853,Tropical Storm Ondoy,Q7846080
16,24113024,Omar Haji Massale,Q7089702
17,38899850,Joey Lina,Q16149395
18,39844439,Mayana,Q16275432
19,44637926,Maulawin Spring Protected Landscape,Q1681084
20,2154889,"Maslog, Eastern Samar",Q314096
21,23484571,Dimethisterone,Q5277305
22,44111273,List of barangays in Pangasinan,Q18348440
23,24285347,Manggahan MRT Station,Q16989915
24,6414758,Pajo,Q13156421
25,2171941,"Bongabong, Oriental Mindoro",Q107550
26,2156528,"Cortes, Surigao del Sur",Q155568
27,21362,Nicaragua,Q811
28,2161344,Tiaong,Q104092
29,29421256,"Niugan, Cabuyao",Q7041692
30,2161321,"San Andres, Quezon",Q104044
31,6331775,Joe Masiga,Q6211148
32,4749047,Masaya,Q1001914
33,44910137,Osias,Q20997565
34,7297734,Mangas,Q628710
35,2283955,Oras,Q11774694
36,2068001,Badoc,Q39303
37,30019868,Orong Gewog,Q7103781
38,2126868,"Mondragon, Northern Samar",Q175082
39,19665311,Mangga,Q20446546
40,2206672,Olutanga,Q17979355
41,13905929,Amado Yuzon,Q4739067
42,2069780,"Cabagan, Isabela",Q49361
43,2662457,Makiling,Q3280821
44,18848117,Mandılı,Q6748356
45,2043659,"Oslob, Cebu",Q316230
0,22210331,"Mamatid, Cabuyao",Q6745462
1,2925761,Los Arcos,Q742713
2,2123728,"Sibuco, Zamboanga del Norte",Q132599
3,38653077,Linabuan Norte,Q6550217
4,2050656,"Madalag, Aklan",Q626820
5,1218192,Mabini,Q453593
6,2160709,"Linamon, Lanao del Norte",Q274230
7,30674247,"Bagontaas, Bukidnon",Q4842074
8,18110,Los Angeles,Q65
9,2160766,Catanauan,Q103872
10,2160707,"Kolambugan, Lanao del Norte",Q274205
11,351653,Gingoog,Q1525029
12,2138896,"Nabua, Camarines Sur",Q208872
13,96310,Lono,Q650821
14,2083849,"Labo, Camarines Norte",Q356708
15,652200,Lupo,Q417073
16,5289876,Linan,Q6550243
17,2206659,Magallanes,Q406093
18,2070535,"Taraka, Lanao del Sur",Q274097
19,2050615,"Banga, Aklan",Q569215
20,25554589,Malawa,Q1886761
21,2117972,"Maluso, Basilan",Q802142
22,3469170,Mamala,Q6745411
23,2070479,"Sapa-Sapa, Tawi-Tawi",Q155274
24,2174607,"Mahaplag, Leyte",Q213190
25,2171803,"Narra, Palawan",Q111535
26,34120443,Lillehammer Olympic Organizing Committee,Q6548010
27,927864,Loreto,Q1870330
28,2069297,"Enrile, Cagayan",Q49315
29,1312146,Limon,Q1662337
30,2051288,"Cauayan, Negros Occidental",Q195287
31,2066525,"Samal, Davao del Norte",Q1020674
32,2111817,Mahinog,Q176033
33,7451807,Mtsvane,Q1957003
34,2061821,"Maimbung, Sulu",Q156090
35,1508393,"Kalamansig, Sultan Kudarat",Q173438
36,2154780,"Tarragona, Davao Oriental",Q314745
37,44434633,Governor of Bataan,Q25039509
38,29613980,Lachi language,Q6583606
39,2284532,Madridejos,Q447615
40,41188263,Madrid,Q2807
41,1798492,"Claveria, Cagayan",Q49314
0,1675314,"Amlan, Negros Oriental",Q194822
1,2063438,"Polangui, Albay",Q493326
2,37670124,Bar La Curva / Plamy na słońcu,Q4857950
3,2123700,"Katipunan, Zamboanga del Norte",Q132527
4,854725,"Glan, Sarangani",Q174403
5,2154619,"Kiblawan, Davao del Sur",Q314844
6,2172023,"Lagonglong, Misamis Oriental",Q195740
7,2117603,"Makilala, Cotabato",Q315244
8,33275320,La Fortuna,Q2801462
9,2070472,"Languyan, Tawi-Tawi",Q155221
10,2061950,"Siasi, Sulu",Q156263
11,2043674,"Santa Fe, Cebu",Q316370
12,2091068,"Janiuay, Iloilo",Q82570
13,2123702,"Labason, Zamboanga del Norte",Q132535
14,2049220,La Granja,Q406166
15,201443,Lan Na,Q1059707
16,22174114,College of St. John-Roxas,Q5146841
17,2218935,Juban,Q16461610
18,936385,Liberty,Q2979
19,1337032,Hip hop Tuga,Q3135807
20,2137471,"Kibungan, Benguet",Q30349
21,2043935,"Lagayan, Abra",Q29029
22,2173060,"Datu Saudi-Ampatuan, Maguindanao",Q212519
23,32057688,Navas,Q414617
24,2270026,Julita,Q6309609
25,269897,La Union,Q13829
26,2137580,"Sumilao, Bukidnon",Q357396
27,2138977,"Lagawe, Ifugao",Q30419
28,2137565,"Kitaotao, Bukidnon",Q357175
29,2155105,"Lambunao, Iloilo",Q274907
30,2043649,"Madridejos, Cebu",Q316080
31,2138878,"Lagonoy, Camarines Sur",Q208792
32,2126805,"Lavezares, Northern Samar",Q175008
33,1276084,Siniloan,Q75948
34,36899162,Sanga-Sanga,Q7417761
35,19024401,"Casay, Antique",Q5048064
36,232458,Rizal,Q13874
37,2069136,"San Quintin, Pangasinan",Q42044
38,26359147,Taveta Constituency,Q7689082
39,1916891,Libertad,Q231961
40,2049412,"Kitcharao, Agusan del Norte",Q627495
41,2155939,"Saint Bernard, Southern Leyte",Q173735
42,61301,Laurel,Q366554
43,23485838,Lacson,Q1799817
0,2138845,"Camaligan, Camarines Sur",Q208738
1,33693548,Ilihan,Q15228282
2,2137555,Impasugong,Q357075
3,2090942,"Ivisan, Capiz",Q356081
4,8866461,Gabi,Q916660
5,28583861,Egaña,Q1005720
6,34897658,Döse,Q431203
7,2117887,"Santa Cruz, Zambales",Q56656
8,2066538,"Kapalong, Davao del Norte",Q314438
9,35602011,The Death of an Insect,Q7729465
10,15298839,"Ramón Blanco, 1st Marquis of Peña Plata",Q2258793
11,2174804,"Guimba, Nueva Ecija",Q55552
12,37619411,Doong,Q5297169
13,2049420,"Santiago, Agusan del Norte",Q588955
14,315798,Ermita,Q1111831
15,555090,Gamay,Q12982
16,2171805,"Quezon, Palawan",Q111662
17,2069084,"Calasiao, Pangasinan",Q41855
18,68175,Dos Hermanas,Q489205
19,2138896,"Nabua, Camarines Sur",Q208872
20,108480,Eden,Q224780
21,1969080,"Jovellar, Albay",Q493065
22,16272973,"Jaclupan, Cebu",Q6118145
23,2068775,"Rosario, La Union",Q40486
24,2138669,"Lopez Jaena, Misamis Occidental",Q196173
25,41517336,Don Pedro,Q528457
26,3322486,Juan Ponce Enrile,Q145881
27,1677419,Esmeralda,Q232617
28,1500434,Jolo,Q860298
29,2264987,Escalante,Q345907
30,2155144,"Zarraga, Iloilo",Q148064
31,1320364,Professional Wrestling Hall of Fame and Museum,Q865105
32,2069119,"Mangatarem, Pangasinan",Q42001
33,2137549,"Baungon, Bukidnon",Q356943
34,2069741,"Iguig, Cagayan",Q49318
35,2154626,"Santa Cruz, Davao del Sur",Q314965
36,2062546,"Laua-an, Antique",Q492479
37,2043674,"Santa Fe, Cebu",Q316370
38,9606076,Permodalan Nasional Berhad,Q4206786
39,35859960,Our Lady of Salvation,Q7110961
40,2098539,"Basey, Samar",Q809957
41,2174626,"Tabango, Leyte",Q213400
42,38113990,"Juan Antonio de Urbiztondo, Marquis of La Solana",Q3756913
43,8815,Dual polyhedron,Q1053857
44,429191,Gamut,Q375857
45,2049415,"Nasipit, Agusan del Norte",Q627604
0,1675374,"Pamplona, Negros Oriental",Q195040
1,162480,Baguio,Q1822
2,41773229,"Bal Bali, Fars",Q5940758
3,2090941,"Dumarao, Capiz",Q356053
4,842728,"Angeles, Philippines",Q55741
5,292434,Pagbilao,Q103971
6,7473114,Balila,Q4850910
7,2345003,Caridad,Q2394882
8,2407604,Diego Barros Arana,Q943158
9,10412234,Ambohidratrimo,Q2842212
10,2103616,Trece Martires,Q63160
11,20860600,Elinkine,Q3051019
12,2155056,"Calinog, Iloilo",Q274713
13,2136652,"Arayat, Pampanga",Q55694
14,160273,Aparri,Q43517
15,1143070,Corvo,Q341167
16,30318707,Agno,Q175471
17,1242250,Dire Dawa,Q193486
18,13418769,Biri,Q356529
19,12050316,Carcar,Q315851
20,6224059,1990 Luzon earthquake,Q2885880
21,2069854,Alfonso Castañeda,Q51474
22,35587152,"List of municipalities, communes, and arrondissements of Morocco",Q6629643
23,2063443,Ligao,Q1701
24,3459427,Sumbe,Q780534
25,21492996,29th Genie Awards,Q2815751
26,2142223,"Doña Remedios Trinidad, Bulacan",Q54566
27,871065,Marawi,Q592338
28,2086999,"Balilihan, Bohol",Q404519
29,2123545,"Dimasalang, Masbate",Q191496
30,544532,Banaba Island,Q271901
31,1456742,"Bais, Negros Oriental",Q628590
32,2070499,"Bubong, Lanao del Sur",Q273757
33,395973,Iligan,Q285488
34,489848,Caloocan,Q1478
35,11604378,Heritiera littoralis,Q2574713
36,1741223,Francistown,Q165422
37,1622937,Farafenni,Q1200999
38,68691,Douro,Q14299
39,2090300,"Ubay, Bohol",Q406015
40,998398,Alicia,Q778758
41,36881650,2012 UFL Cup,Q4627075
42,12429108,Izvorul Băluțu River,Q6102682
43,50044872,Battle of Đồng Đăng,Q25101502
44,2417,Alicante,Q11959
45,17489882,"Al Qastal, Jordan",Q3774912
46,1944157,Aranda,Q400565
47,2069747,"Peñablanca, Cagayan",Q49327
48,2171721,Agutaya,Q111351
49,54397,Banawá people,Q56875
0,15551197,Kingshill,Q6413228
1,1138412,Catalina de Erauso,Q143433
2,2174611,"Matalom, Leyte",Q213227
3,2350591,Chajul,Q2717716
4,8280415,Omuku,Q3510966
5,24383664,Edda people,Q5335765
6,30148,Tokelau,Q36823
7,5807892,Rehambal,Q2229173
8,13126764,Jacob K. Olupona,Q6118830
9,649718,Lashkar-e-Taiba,Q736955
10,5250460,List of mountains in Montenegro,Q1595995
11,27240593,Sabi,Q1363249
12,1444303,Mahabad,Q335518
13,27209869,Pampa de los Guanacos,Q1154215
14,45504787,Leovo Brdo,Q3229831
15,14860284,Zungeru,Q8075286
16,22788133,Mityana,Q2267729
17,1336967,San Jacinto,Q6432319
18,22367025,Villa Regina,Q1017096
19,23545197,Fitches Creek,Q5455433
20,19415708,Baraula,Q4858500
21,16095663,Atuntaqui,Q4741622
22,2143079,Vasojevići,Q1650935
23,2731411,Fray Luis Beltrán,Q5493943
24,10733900,Topaipí,Q1656355
25,2174586,"Carigara, Leyte",Q212969
26,14848383,Mukim Keriam,Q16944546
27,1314898,Tsumeb,Q639467
28,1657064,Hauran,Q1589883
29,24821947,Ganjuwa,Q5521392
30,2352027,Yelwa,Q8052050
31,25458828,Pitoa,Q11818718
32,5272941,List of populated places in Montenegro,Q3834108
33,27581241,Grbavci (Gradiška),Q947357
34,7735514,Hong Kong–Shenzhen Western Corridor,Q2916382
35,1090130,Po Toi,Q195674
36,6010223,Enfeh,Q4119042
37,15157772,Las Plumas,Q1530166
38,17212402,Cayarani District,Q3314088
39,8288233,Prince Yamashiro,Q3137695
40,37672141,Tequila Herradura,Q1688011
41,6030260,Amuay,Q2271735
42,225069,WA,Q225557
43,16227161,Birkhadem,Q2904515
44,57037,Majuro,Q12919
45,3008878,Tai Mei Tuk,Q7675791
46,17590996,Shurab,Q7505255
47,2051278,Binalbagan,Q195243
48,16058378,San Rafael del Paraná,Q1985050
0,2231461,Daska,Q2374990
1,10706829,Imués,Q1575329
2,11273900,Villa Altagracia,Q4011765
3,10709516,"Totoró, Cauca",Q2405808
4,3460008,Monguí,Q1654539
5,40630266,Postal codes in Nicaragua,Q15408435
6,3737915,Yau Yat Tsuen,Q8050322
