,Unnamed: 0,bbox,cessation,country_id,deprecated,file_hash,fullname,geom_hash,geom_latitude,geom_longitude,id,inception,iso,iso_country,lastmodified,lbl_latitude,lbl_longitude,locality_id,name,parent_id,path,placetype,region_id,source,superseded_by,supersedes,wof_country,wk:page,wordcount
39,64840,"16.2060079265,47.8762675786,16.2240645955,47.8943238359",uuuu,85632785.0,,795ac94ea160f1ddec86529c1224ce89,,3f9385d0b036bcdbdb000bf453c7b768,47.885167,16.214464,101858899.0,uuuu,AT,AT,1457385810.0,47.885811,16.212486,101858899.0,Matzendorf,102049805.0,101/858/899/101858899.geojson,locality,85681671.0,quattroshapes,,,AT,Matzendorf,1929
41,64842,"14.3033649749,48.0145828816,14.3204283846,48.0326082801",uuuu,85632785.0,,f44390c13ad504b30fcb78e68941b153,,824dabcf60bdadc8256dc213eabac384,48.023473,14.311806,101858903.0,uuuu,AT,AT,1456449665.0,48.023578,14.309937,101858903.0,Pichlern,102049819.0,101/858/903/101858903.geojson,locality,85681677.0,quattroshapes,,,AT,Terenten,173
42,64843,"14.842617008,48.1553159787,14.8606496032,48.1733485153",uuuu,85632785.0,,5804cfc737c102fda5a26ef04b65b710,,40aac46b75606c4fefa4b7318205d41f,48.164332,14.851633,101858905.0,uuuu,AT,AT,1456449665.0,48.164332,14.851634,101858905.0,Ardagger Stift,102049835.0,101/858/905/101858905.geojson,locality,85681671.0,quattroshapes,,,AT,Amstetten District,328
43,64844,"14.838802902,48.0829503909,14.8568356728,48.1009831396",uuuu,85632785.0,,b00701e4b0b0022fab109323665a875b,,cee17ee1a6df43304abdd9f71844b7e5,48.091967,14.847819,101858907.0,uuuu,AT,AT,1457385783.0,48.091966,14.84782,101858907.0,Winklarn,102049835.0,101/858/907/101858907.geojson,locality,85681671.0,quattroshapes,,,AT,Winklarn,201
44,64846,"15.5951061325,48.3107359534,15.6131511012,48.3287807082",uuuu,85632785.0,,9b271d4522e3779b432658e13e87a910,,f99da7d6209c7f5fed94534a1b21245e,48.319758,15.604128,101858911.0,uuuu,AT,AT,1457385008.0,48.319758,15.604128,101858911.0,Oberwölbling,102049869.0,101/858/911/101858911.geojson,locality,85681671.0,quattroshapes,,,AT,Karl Troll,261
45,64847,"15.5798258989,48.0737997026,15.5978704577,48.0918447662",uuuu,85632785.0,,4b85c0eab9e0f44edbf47cf0ff87b259,,3ea43fa8bae4241b6d2c85a0e4603ddb,48.08267,15.587815,101858915.0,uuuu,AT,AT,1456449666.0,48.082822,15.585281,101858915.0,Göblasbruck,102049869.0,101/858/915/101858915.geojson,locality,85681671.0,quattroshapes,,,AT,Sankt Pölten-Land District,792
46,64858,"17.5697701471,47.974099852,17.5878559945,47.992186109",uuuu,85633769.0,,9b87a66194aef2b30b064031504f3cf6,,55e7034dc9d46b3f50083fc01f81861d,47.983143,17.578813,101858939.0,uuuu,SK,SK,1456449666.0,47.983143,17.578814,101858939.0,Kostolné Kračany,102080453.0,101/858/939/101858939.geojson,locality,85688369.0,quattroshapes,,,SK,Kostolné Kračany,350
47,64861,"18.7717188021,48.4450258021,18.7898391979,48.4631461979",uuuu,85633769.0,,899ad07cc688a05ef9fbc45c163e912a,,76a9cfafe4cc912b1e74271b294a7880,48.454086,18.780779,101858945.0,uuuu,SK,SK,1456449666.0,48.454086,18.780779,101858945.0,Hodruša - Hámre,102080499.0,101/858/945/101858945.geojson,locality,85688355.0,quattroshapes,,,SK,Hodruša-Hámre,67
48,64862,"19.79524263,48.59698313,19.81339637,48.61513687",uuuu,85633769.0,,e408018139dc1b3643aea9d66ab87839,,d750e9b683bb2f8cfcee9dd7db32b17f,48.60606,19.804319,101858947.0,uuuu,SK,SK,1457385708.0,48.60606,19.804319,101858947.0,Utekáč,102080513.0,101/858/947/101858947.geojson,locality,85688355.0,quattroshapes,,,SK,Utekáč,343
49,64876,"15.9343622312,46.5573056666,15.9524179265,46.5753610716",uuuu,85633779.0,,7e2a9f72a850416cd26381e88aee4327,,00047300aba1dedf88d6bed2f448dc9f,46.566333,15.94339,101858979.0,uuuu,SI,SI,1456449666.0,46.566333,15.94339,101858979.0,Cerkvenjak,85677587.0,101/858/979/101858979.geojson,locality,85677587.0,quattroshapes,,,SI,Cerkvenjak,126
50,64879,"16.0057375854,46.558492251,16.0237944019,46.5765486322",uuuu,85633779.0,,2ba27d8dbe1b79d191c90ca1d73e9824,,c72a5538a6ecc8c90dc3b00466689165,46.56752,16.014766,101858987.0,uuuu,SI,SI,1456449666.0,46.56752,16.014766,101858987.0,Sveti Jurij ob Ščavnici,85677569.0,101/858/987/101858987.geojson,locality,85677569.0,quattroshapes,,,SI,Sveti Jurij ob Ščavnici,343
51,64883,"15.775725781,46.5976581753,15.7937787374,46.6157112021",uuuu,85633779.0,,072f141a37cf5fda2cf0bcf74281d698,,cf7223ee35cf1c62b817ae684c070fc1,46.606684,15.784752,101858995.0,uuuu,SI,SI,1456449666.0,46.606685,15.784752,101858995.0,Jurovski Dol,85677627.0,101/858/995/101858995.geojson,locality,85677627.0,quattroshapes,,,SI,Jurovski Dol,120
52,64892,"15.9859158445,46.3352188216,16.0039732854,46.3532759444",uuuu,85633779.0,,6ac6842d58c1ff47c57f5862e2a94ba9,,b30efc153c7fa4dd052efa35b2d9b792,46.344247,15.994944,101859015.0,uuuu,SI,SI,1456449666.0,46.344247,15.994944,101859015.0,Cirkulane,85677537.0,101/859/015/101859015.geojson,locality,85677537.0,quattroshapes,,,SI,Cirkulane,140
54,64895,"25.3047655383,41.7202700383,25.3229824617,41.7384869617",uuuu,85633001.0,,a6018e72194476b92206f0185eb8377f,,2d2afe0b703a4c6442a189a256c45878,41.729378,25.313874,101859023.0,uuuu,BG,BG,1452293261.0,41.729378,25.313874,101859023.0,Бели вир,85681745.0,101/859/023/101859023.geojson,locality,85681745.0,quattroshapes,,,BG,Beli Vir,58
55,64896,"25.3820125192,41.6367584593,25.3963544152,41.6546552093",uuuu,85633001.0,,7d3c53c704bdabfedf76ac307d0a0aed,,0065419c0719c3caa0254887d4ce03a1,41.646481,25.38986,101859025.0,uuuu,BG,BG,1452293260.0,41.646776,25.391157,101859025.0,Сипей,85681745.0,101/859/025/101859025.geojson,locality,85681745.0,quattroshapes,,,BG,Sipey,36
56,64897,"25.3493326798,41.6096525561,25.3675482672,41.6278574882",uuuu,85633001.0,,765bc0f8a47ff7a1bc1b6ecec18355c9,,7d52533a0e63794778acb98323741225,41.61843,25.358287,101859027.0,uuuu,BG,BG,1452293256.0,41.617754,25.358461,101859027.0,Резбарци,85681745.0,101/859/027/101859027.geojson,locality,85681745.0,quattroshapes,,,BG,Rezbartsi,36
57,64898,"25.2299364894,41.5910994894,25.2481505106,41.6093135106",uuuu,85633001.0,,bc363744c29a97299f91ebc00ab35652,,fa810b68e47cfe3bdced6f3b38766bc6,41.600206,25.239043,101859029.0,uuuu,BG,BG,1452293257.0,41.600206,25.239044,101859029.0,Кобиляне,85681745.0,101/859/029/101859029.geojson,locality,85681745.0,quattroshapes,,,BG,Kobilyane,36
58,64900,"25.5656945879,41.4548875879,25.5839134121,41.4731064121",uuuu,85633001.0,,6832ceb8a89aba31d15d19716f19c351,,deb8a880ddef72707074d129b474cd7e,41.463997,25.574804,101859033.0,uuuu,BG,BG,1452293256.0,41.463997,25.574804,101859033.0,Синделци,85681745.0,101/859/033/101859033.geojson,locality,85681745.0,quattroshapes,,,BG,Sindeltsi,35
59,64901,"25.6778491287,41.4471691287,25.6960698713,41.4653898713",uuuu,85633001.0,,ab1229b97eeac459645347a96d929321,,e5346bb087beae0eb5d3cdcf978092c0,41.456279,25.686959,101859035.0,uuuu,BG,BG,1452293260.0,41.456279,25.686959,101859035.0,Рогач,85681745.0,101/859/035/101859035.geojson,locality,85681745.0,quattroshapes,,,BG,Rogach,36
60,64902,"25.5425843922,41.4377903922,25.5608026078,41.4560086078",uuuu,85633001.0,,b5093a2574c47dced97d98bdc97ed1d1,,40cd97cffb63fcf43cfeb03194e90c3a,41.446899,25.551693,101859037.0,uuuu,BG,BG,1452293262.0,41.446899,25.551694,101859037.0,Конче,85681745.0,101/859/037/101859037.geojson,locality,85681745.0,quattroshapes,,,BG,Konče Municipality,185
61,64903,"25.6202362159,41.4337377159,25.6384557841,41.4519572841",uuuu,85633001.0,,6ca584051a21ce389f8dba7006b575fe,,6a7ba6639c9641231ca2982e43ab495b,41.442847,25.629346,101859041.0,uuuu,BG,BG,1452293257.0,41.442848,25.629346,101859041.0,Звънарка,85681745.0,101/859/041/101859041.geojson,locality,85681745.0,quattroshapes,,,BG,Zvanarka,36
62,64904,"25.3016868076,41.4043448076,25.3199001924,41.4225581924",uuuu,85633001.0,,470ddf604a46b88b82e1c9cb0f99c46d,,53a634a82829d60c7daa138066896a34,41.413451,25.310793,101859043.0,uuuu,BG,BG,1452293259.0,41.413451,25.310794,101859043.0,Старово,85681745.0,101/859/043/101859043.geojson,locality,85681745.0,quattroshapes,,,BG,Starovo,36
63,64905,"25.3582292865,41.4021292865,25.3764437135,41.4203437135",uuuu,85633001.0,,ddf1ae72811345a98b45463e57c95e75,,bad4dde880865a9b1cf01ae55d783b42,41.411236,25.367336,101859045.0,uuuu,BG,BG,1452293261.0,41.411236,25.367337,101859045.0,Върбен,85681745.0,101/859/045/101859045.geojson,locality,85681745.0,quattroshapes,,,BG,Vurben,36
64,64906,"25.559743483,41.393209983,25.577961517,41.411428017",uuuu,85633001.0,,4d4fbd076619df7cdee3aa1cc7dc9eec,,7170df0bc56ce81c003fa109b3c24e70,41.402319,25.568852,101859047.0,uuuu,BG,BG,1452293259.0,41.402319,25.568852,101859047.0,Голяма чинка,85681745.0,101/859/047/101859047.geojson,locality,85681745.0,quattroshapes,,,BG,Golyama Chinka,37
65,64907,"25.3426860654,41.3771390654,25.3608999346,41.3953529346",uuuu,85633001.0,,829c0b99ff5bd69a7423bdcf10302416,,ac96df29e112a9e84ae404a5780b0892,41.386246,25.351793,101859049.0,uuuu,BG,BG,1452293258.0,41.386246,25.351793,101859049.0,Фотиново,85681745.0,101/859/049/101859049.geojson,locality,85681745.0,quattroshapes,,,BG,Fotinovo,36
66,64908,"25.2268432681,41.3572112681,25.2450547319,41.3754227319",uuuu,85633001.0,,0c1965a493ea4e6b6001fcc0dd28de86,,7e92edd28f8cddd872afa4953546364d,41.366317,25.235949,101859051.0,uuuu,BG,BG,1452293258.0,41.366317,25.235949,101859051.0,Китна,85681745.0,101/859/051/101859051.geojson,locality,85681745.0,quattroshapes,,,BG,Kitna,43
67,64909,"25.2051780149,41.3496870149,25.2233889851,41.3678979851",uuuu,85633001.0,,d30b7f4e9a7d4a687fdea475c573c3e7,,5bc3afe96b1f912e2e3573fcc4ed0237,41.358792,25.214283,101859053.0,uuuu,BG,BG,1452293256.0,41.358792,25.214284,101859053.0,Могиляне,85681745.0,101/859/053/101859053.geojson,locality,85681745.0,quattroshapes,,,BG,Mogilyane,36
69,64913,"28.2543729361,46.7908245708,28.2728220639,46.8092734292",uuuu,85633287.0,,83af7a308d362259874806c72d1ecf07,,e08fbc3cb8bed68815efafe662953344,46.800049,28.263597,101859063.0,uuuu,MD,MD,1452293255.0,46.800049,28.263598,101859063.0,Tălăieşti,85686377.0,101/859/063/101859063.geojson,locality,85686377.0,quattroshapes,,,MD,Crasnoarmeiscoe,46
70,64924,"27.7924988452,47.5863678682,27.8109631548,47.6048321318",uuuu,85633287.0,,e164be646d5e932016295aa013a0b9a4,,75d999a0fa9016bc0cdd9249204ab697,47.5956,27.801731,101859087.0,uuuu,MD,MD,1452293258.0,47.5956,27.801731,101859087.0,Catranîc,85686437.0,101/859/087/101859087.geojson,locality,85686437.0,quattroshapes,,,MD,Catranîc,70
72,64929,"22.8710675803,47.9908855803,22.8893224197,48.0091404197",uuuu,85633805.0,,2974c7a53562383d82dabc73af60116c,,a1b8819f17ee7599ca3e1cbbeeda3556,48.000013,22.880195,101859099.0,uuuu,UA,UA,1456449666.0,48.000013,22.880195,101859099.0,Велика Паладь,102087991.0,101/859/099/101859099.geojson,locality,85688839.0,quattroshapes,,,UA,History of the Jews in Hungary,20505
76,64933,"22.8788430516,48.1060550516,22.8971009484,48.1243129484",uuuu,85633805.0,,400937ddff0fca85742b5ca26d471f2c,,6e8778a405e3a58e0377229877843841,48.115184,22.887972,101859107.0,uuuu,UA,UA,1456449666.0,48.115184,22.887972,101859107.0,Нове Село,102087991.0,101/859/107/101859107.geojson,locality,85688839.0,quattroshapes,,,UA,"Nowa Wieś, Przemyśl County",91
78,64935,"23.2111449384,48.12314228,23.2294159331,48.1414137009",uuuu,85633805.0,,403facfa22e6c1be38ea8601094e44ce,,23cf32862ca27f0c726eb1f7fd37a52d,48.132278,23.22028,101859113.0,uuuu,UA,UA,1456449666.0,48.132278,23.22028,101859113.0,Новоселиця,102087991.0,101/859/113/101859113.geojson,locality,85688839.0,quattroshapes,,,UA,Novoselytsia,85
79,64936,"23.0061800478,48.0603660478,23.0244419522,48.0786279522",uuuu,85633805.0,,6f912f2d43ccb6e65dba7bb970ce69b7,,bc60e5a1688de1af1df0c7794aebd3a3,48.069497,23.015311,101859115.0,uuuu,UA,UA,1456449666.0,48.069497,23.015311,101859115.0,Чепа,102087991.0,101/859/115/101859115.geojson,locality,85688839.0,quattroshapes,,,UA,Feliks Volkhovsky,485
81,64938,"23.0628706479,48.0829286479,23.0811353521,48.1011933521",uuuu,85633805.0,,79df8a8d006988bb45d9cbc0c2e83f71,,4a8c8aff3d0be78acde15e62044f9ae2,48.092061,23.072003,101859119.0,uuuu,UA,UA,1456449666.0,48.092061,23.072003,101859119.0,Сасово,102087991.0,101/859/119/101859119.geojson,locality,85688839.0,quattroshapes,,,UA,Administrative divisions of Ryazan Oblast,603
84,64941,"23.1761895677,48.1269424945,23.1944592597,48.1452125686",uuuu,85633805.0,,368e4d0870cba76cb6c2bb40718f6418,,c1cf66f9da7e573e080bf3f5f1f801cd,48.136077,23.185324,101859125.0,uuuu,UA,UA,1456449666.0,48.136078,23.185324,101859125.0,Черна,102087991.0,101/859/125/101859125.geojson,locality,85688839.0,quattroshapes,,,UA,Cernavodă,333
92,64949,"23.1010070352,48.2041146272,23.119275682,48.222383546",uuuu,85633805.0,,ec5dfec8fd9f0138c8523f0e2cba062c,,809d5e9f120dc373ded51aabcaf22b2a,48.213249,23.110141,101859143.0,uuuu,UA,UA,1456449666.0,48.213249,23.110141,101859143.0,Широке,102087991.0,101/859/143/101859143.geojson,locality,85688839.0,quattroshapes,,,UA,List of urban-type settlements in Ukraine by subdivision,117
97,64957,"22.5731279949,48.3028239949,22.5913780051,48.3210740051",uuuu,85633805.0,,0ea0b19360114754afd65ac79a032f3b,,95d039f782576e30a9fd670db8006b95,48.311949,22.582253,101859161.0,uuuu,UA,UA,1456449667.0,48.311949,22.582253,101859161.0,Гут,102088001.0,101/859/161/101859161.geojson,locality,85688839.0,quattroshapes,,,UA,St. Petersburg State University of Telecommunications,520
98,64958,"22.6276006935,48.3161436935,22.6458533065,48.3343963065",uuuu,85633805.0,,70ecffabb49040593b6cd070ed78d258,,25da26e7c355234f18901455d70a13cf,48.32527,22.636727,101859163.0,uuuu,UA,UA,1456449667.0,48.32527,22.636727,101859163.0,Гать,102088001.0,101/859/163/101859163.geojson,locality,85688839.0,quattroshapes,,,UA,"Hat, Berehove Raion",83
99,64959,"22.3960546452,48.3112626452,22.4142973548,48.3295053548",uuuu,85633805.0,,52ecfd9decf2e743c16a48079e515b43,,961872e84eac31eb8828c927ca159935,48.320384,22.405176,101859167.0,uuuu,UA,UA,1456449667.0,48.320384,22.405176,101859167.0,Батрадь,102088001.0,101/859/167/101859167.geojson,locality,85688839.0,quattroshapes,,,UA,Batrad,89
101,64964,"22.5694765723,48.2607665723,22.5877254277,48.2790154277",uuuu,85633805.0,,c4f9388f8a4848e9032cef23978850ae,,2406ca7db10f06296ec7fcb3a661b856,48.269891,22.578601,101859177.0,uuuu,UA,UA,1456449667.0,48.269891,22.578601,101859177.0,Мала Бийгань,102088001.0,101/859/177/101859177.geojson,locality,85688839.0,quattroshapes,,,UA,Mala Byihan,67
103,64966,"22.645361536,48.130234536,22.663610464,48.148483464",uuuu,85633805.0,,17879d440739d50f844593c01fb14c3c,,705270b409387602b3b7f5883d1ba3bd,48.139359,22.654486,101859181.0,uuuu,UA,UA,1456449667.0,48.139359,22.654486,101859181.0,Геча,102088001.0,101/859/181/101859181.geojson,locality,85688839.0,quattroshapes,,,UA,Job Getcha,381
104,64967,"22.7098069791,48.1495019791,22.7280590209,48.1677540209",uuuu,85633805.0,,0d6a38bdb50d3cc87a3fd93f58dd8f07,,e75ab3591d31ecf377a31c0459ac9bff,48.158628,22.718933,101859185.0,uuuu,UA,UA,1456449667.0,48.158628,22.718933,101859185.0,Боржава,102088001.0,101/859/185/101859185.geojson,locality,85688839.0,quattroshapes,,,UA,Borzhava,55
106,64969,"22.7608598746,48.1542548746,22.7791141254,48.1725091254",uuuu,85633805.0,,6a9314681ed4011a1c181b52f012eabe,,6517f4c9169ac57f3e55c11970b51008,48.163382,22.769987,101859189.0,uuuu,UA,UA,1456449667.0,48.163382,22.769987,101859189.0,Бене,102088001.0,101/859/189/101859189.geojson,locality,85688839.0,quattroshapes,,,UA,Sofia Metro,2033
109,64972,"22.7386275039,48.2233435039,22.7568824961,48.2415984961",uuuu,85633805.0,,34165cf6b4fc2c134603f81333e863fb,,b25d72bfb5134ade6383f6b11aa09393,48.232471,22.747755,101859195.0,uuuu,UA,UA,1456449667.0,48.232471,22.747755,101859195.0,Великі Береги,102088001.0,101/859/195/101859195.geojson,locality,85688839.0,quattroshapes,,,UA,Velyki Berehy,101
112,64977,"24.8699224496,48.0549540041,24.8882639944,48.0732955459",uuuu,85633805.0,,6699e440ce241f0fd802db7b17d0f1bd,,8c77d790191901a53da0177b354f6cf0,48.064125,24.879093,101859207.0,uuuu,UA,UA,1456449667.0,48.064125,24.879093,101859207.0,Голови,102088011.0,101/859/207/101859207.geojson,locality,85688823.0,quattroshapes,,,UA,Civil volunteer movement helping Ukrainian forces in the war in Donbass,2862
116,64981,"23.5010350167,48.0028946546,23.519315262,48.0211747332",uuuu,85633805.0,,90ccf82bb0cab776885977f7fb175557,,57759f2177956892196eecb4ab83d1fe,48.012035,23.510175,101859215.0,uuuu,UA,UA,1456449667.0,48.012035,23.510175,101859215.0,Яблунівка,102088013.0,101/859/215/101859215.geojson,locality,85688839.0,quattroshapes,,,UA,Yablunivka,49
120,64985,"23.4780354585,48.2909687112,23.4963225904,48.3092554463",uuuu,85633805.0,,d4a81a73151f49f06c5754401eb6de37,,e6ebd4dac1701e5b9babffcd11e3a38a,48.300112,23.487179,101859225.0,uuuu,UA,UA,1457385043.0,48.300112,23.487179,101859225.0,Березово,102088013.0,101/859/225/101859225.geojson,locality,85688839.0,quattroshapes,,,UA,Berezovo,1369
122,64987,"23.6013930782,48.3312200035,23.6196866254,48.3495134012",uuuu,85633805.0,,0db54357ef3b293ce62464f3e03c688a,,85356dfedf8c8d520d8d04a47db91b5a,48.340367,23.61054,101859229.0,uuuu,UA,UA,1456449667.0,48.340367,23.61054,101859229.0,Вільшани,102088013.0,101/859/229/101859229.geojson,locality,85688839.0,quattroshapes,,,UA,List of urban-type settlements in Ukraine by subdivision,117
