,Unnamed: 0,bbox,cessation,country_id,deprecated,file_hash,fullname,geom_hash,geom_latitude,geom_longitude,id,inception,iso,iso_country,lastmodified,lbl_latitude,lbl_longitude,locality_id,name,parent_id,path,placetype,region_id,source,superseded_by,supersedes,wof_country,wk:page,wordcount
20,38568,"24.8869130774,42.6027038468,24.9069570902,42.6267164991",uuuu,85633001.0,,01ec9695b635a95370f45b43844f415e,,98f09137f64c4121bff1fcbf394329cb,42.614856,24.897658,101799327.0,uuuu,BG,BG,1452293783.0,42.620622,24.901682,101799327.0,Васил Левски,85681779.0,101/799/327/101799327.geojson,locality,85681779.0,quattroshapes,,,BG,Vasil Levski,5227
22,38571,"24.6788982144,42.5922851332,24.696894223,42.6057144497",uuuu,85633001.0,,150edd68fa6b19b986bd67affdc4df14,,8c03a33e01a9282d2306f61341cee4b7,42.598913,24.686816,101799335.0,uuuu,BG,BG,1452293785.0,42.599426,24.684566,101799335.0,Климент,85681779.0,101/799/335/101799335.geojson,locality,85681779.0,quattroshapes,,,BG,Clement of Ohrid,1323
25,38574,"24.757781524,42.3122756797,24.7816228226,42.3283529235",uuuu,85633001.0,,45332db829b599651b4f2fa0fbb75a37,,0d727da817d3c2fd053db61651c65427,42.320536,24.76993,101799341.0,uuuu,BG,BG,1452293786.0,42.319579,24.769749,101799341.0,Дълго поле,85681779.0,101/799/341/101799341.geojson,locality,85681779.0,quattroshapes,,,BG,Vidin Province,1022
27,38578,"24.7163135966,42.2237139816,24.7494530027,42.2390908094",uuuu,85633001.0,,e74ffdd9c3071574db404ecd430358be,,f02b89b1b47ddb7a64132366281ea505,42.231447,24.730543,101799349.0,uuuu,BG,BG,1452293784.0,42.231367,24.72753,101799349.0,Труд,85681779.0,101/799/349/101799349.geojson,locality,85681779.0,quattroshapes,,,BG,Trud (Russian newspaper),556
29,38581,"24.9138501467,42.1763012291,24.9480919398,42.1971602134",uuuu,85633001.0,,7edacaf26ef8b4d784bbeafe08a4e44f,,2e053ce86e56291c2ce0c10e2b5435d4,42.187462,24.931789,101799357.0,uuuu,BG,BG,1452293786.0,42.187056,24.931789,101799357.0,Маноле,85681779.0,101/799/357/101799357.geojson,locality,85681779.0,quattroshapes,,,BG,Manole Pass,246
31,38583,"24.6314170085,42.1997480548,24.6631274262,42.2160211275",uuuu,85633001.0,,b2021c730490bdab6ea7a35e15137ba3,,368e32996cd1f9c6375ca66bb05bcb63,42.208379,24.650945,101799361.0,uuuu,BG,BG,1452293785.0,42.210011,24.654668,101799361.0,Бенковски,85681779.0,101/799/361/101799361.geojson,locality,85681779.0,quattroshapes,,,BG,FC Benkovski Byala,67
33,38587,"24.8502872912,42.1692959632,24.8751688621,42.1853802471",uuuu,85633001.0,,70d375784ee1a5b43e5edc924ddc2f0a,,5c111cf37070f69dd2deeb60c0a68826,42.176761,24.863017,101799371.0,uuuu,BG,BG,1452293785.0,42.176862,24.863254,101799371.0,Рогош,85681779.0,101/799/371/101799371.geojson,locality,85681779.0,quattroshapes,,,BG,Rogosh Glacier,191
35,38589,"24.4759882358,42.1005546402,24.492181838,42.1161113732",uuuu,85633001.0,,786f5673e35bddaff696c65e371f69ac,,519fe56b77af5aeeb656aec757a3e004,42.107186,24.484474,101799375.0,uuuu,BG,BG,1452293783.0,42.107071,24.484351,101799375.0,Ново село,85681779.0,101/799/375/101799375.geojson,locality,85681779.0,quattroshapes,,,BG,Novo Selo (Sokolac),63
36,38590,"24.8947876773,42.0932728919,24.9090364967,42.1044136133",uuuu,85633001.0,,8bfb31c19d0236a0c262865a02586ffa,,6e0f4489c65251cdfbec263848f8a428,42.098128,24.90164,101799377.0,uuuu,BG,BG,1452293784.0,42.097275,24.902126,101799377.0,Караджово,85681779.0,101/799/377/101799377.geojson,locality,85681779.0,quattroshapes,,,BG,Stefan Karadzhovo,130
37,38591,"24.8095485497,42.0793488648,24.827102152,42.1007359543",uuuu,85633001.0,,bb59e8ec8f6d3de2a8cd2c69614cb5f7,,f6f26bfcdd416db6c850b648aafdf5b4,42.088983,24.818835,101799379.0,uuuu,BG,BG,1457386117.0,42.089331,24.818702,101799379.0,Крумово,85681779.0,101/799/379/101799379.geojson,locality,85681779.0,quattroshapes,,,BG,Krumovo,106
39,38593,"24.9438718767,42.0582207807,24.9633814403,42.0734254258",uuuu,85633001.0,,91d29f3b663292d15e3f111814b95319,,ec1ffbe8e996b912d9422bc172027922,42.0653,24.953697,101799383.0,uuuu,BG,BG,1452293784.0,42.064711,24.952907,101799383.0,Болярци,85681779.0,101/799/383/101799383.geojson,locality,85681779.0,quattroshapes,,,BG,"Bolyartsi, Kardzhali Province",36
42,38597,"24.4579350805,42.0352629771,24.4810628143,42.0645875811",uuuu,85633001.0,,b1c5adb2c4c9ec7b3517cfc9ac217992,,e33bd20c6cabb9565b11dd094d43695b,42.048263,24.469466,101799393.0,uuuu,BG,BG,1455924859.0,42.044639,24.468327,101799393.0,Кричим,85681779.0,101/799/393/101799393.geojson,locality,85681779.0,quattroshapes,,,BG,Krichim,233
47,38604,"25.3312487957,42.6213757565,25.346112958,42.635186415",uuuu,85633001.0,,a08dec01bcf175ece490fa03730fac4b,,20dad2e19990739e1b59bc70fe1268c8,42.627675,25.338261,101799409.0,uuuu,BG,BG,1452293784.0,42.627608,25.338402,101799409.0,Копринка,85681783.0,101/799/409/101799409.geojson,locality,85681783.0,quattroshapes,,,BG,Koprinka Reservoir,363
51,38608,"25.4120068526,42.2188130946,25.4346334219,42.2364903231",uuuu,85633001.0,,e8d785a7a68522b3443cf726e6945840,,317462bdc586c30b65e1b7e9905ef959,42.227952,25.424517,101799417.0,uuuu,BG,BG,1452293784.0,42.228725,25.424688,101799417.0,Свобода,85681783.0,101/799/417/101799417.geojson,locality,85681783.0,quattroshapes,,,BG,Svoboda,127
52,38609,"25.2163620059,42.2087365601,25.2402517182,42.2230383964",uuuu,85633001.0,,6551e311f147371d225036a762797a23,,7d7f832836adf3bd999ca3fc770ac7dc,42.216266,25.228485,101799419.0,uuuu,BG,BG,1452293786.0,42.216382,25.229906,101799419.0,Черна гора,85681783.0,101/799/419/101799419.geojson,locality,85681783.0,quattroshapes,,,BG,List of country names in various languages (J–P),369
54,38611,"26.0934350947,42.0608021239,26.1185516647,42.0781015359",uuuu,85633001.0,,e9810136668d3e49cefc6944ef8c7606,,af3b1f8227a2093267cc14bd366f87c5,42.069051,26.105715,101799425.0,uuuu,BG,BG,1452293784.0,42.068454,26.104698,101799425.0,Главан,85681783.0,101/799/425/101799425.geojson,locality,85681783.0,quattroshapes,,,BG,Silistra Municipality,288
57,38615,"23.864849911,42.3243271784,23.8816144701,42.3359022625",uuuu,85633001.0,,9bd7c6eac202e77b404d76d50b83afbc,,be4f912fa448f7109867aa1a12dc9d3d,42.330393,23.872668,101799433.0,uuuu,BG,BG,1452293783.0,42.330804,23.870001,101799433.0,Момин проход,85681785.0,101/799/433/101799433.geojson,locality,85681785.0,quattroshapes,,,BG,Momin Prohod,395
58,38616,"23.6839446576,42.2784660196,23.6959431322,42.2978042751",uuuu,85633001.0,,addbc1606ff641d09688a1e3c885e51d,,fca351d4668f7767e9a2ee34c5ad1188,42.288172,23.690315,101799435.0,uuuu,BG,BG,1452293786.0,42.287896,23.690224,101799435.0,Радуил,85681785.0,101/799/435/101799435.geojson,locality,85681785.0,quattroshapes,,,BG,Raduil Point,170
60,38619,"27.7593070636,42.2257574204,27.7857193917,42.2453733995",uuuu,85633001.0,,4a2fe109a2ab2fec7ba539cca760fb63,,f264086455c04a08515bffa2449ae97f,42.236935,27.773023,101799443.0,uuuu,BG,BG,1455924859.0,42.2384,27.773923,101799443.0,Китен,85681805.0,101/799/443/101799443.geojson,locality,85681805.0,quattroshapes,,,BG,"Kiten, Burgas Province",211
61,38621,"14.6995879154,41.0070812278,14.7056329401,41.0162180536",uuuu,85633253.0,,ca72686941c7f18df2b488314db36129,,910958f8766c1fdaa5a3777e4b47db3c,41.011353,14.702425,101799447.0,uuuu,IT,IT,1455925406.0,41.011254,14.702123,101799447.0,Pannarano,404460797.0,101/799/447/101799447.geojson,locality,85685483.0,quattroshapes,,,IT,Pannarano,80
62,38622,"14.7404222927,40.9358408782,14.7548618298,40.9415392706",uuuu,85633253.0,,3b81cc1e4958556c65c7c4ec20f12b0a,,f7f9b5c2a49b66dac29730c676edf0ef,40.938471,14.748245,101799449.0,uuuu,IT,IT,1455925407.0,40.937953,14.748245,101799449.0,Ospedaletto d'Alpinolo,404465345.0,101/799/449/101799449.geojson,locality,85685493.0,quattroshapes,,,IT,Ospedaletto d'Alpinolo,32
63,38623,"15.0006862272,41.2287720858,15.0129804153,41.2369497912",uuuu,85633253.0,,431fdd4afdaead95367f21a2f0ea55ed,,746b9031c161beee653d9e68b17f173a,41.232579,15.006051,101799451.0,uuuu,IT,IT,1455925428.0,41.232828,15.005958,101799451.0,Casalbore,404465239.0,101/799/451/101799451.geojson,locality,85685493.0,quattroshapes,,,IT,Casalbore,20
64,38625,"14.6486795375,41.0163687746,14.6750010129,41.0467617656",uuuu,85633253.0,,f6df5e7e83975bd094852ec8574be567,,18b38879a804d134a6a9c48fbe0c46b6,41.031954,14.658968,101799455.0,uuuu,IT,IT,1457384992.0,41.029417,14.662059,101799455.0,San Martino Valle Caudina,404465381.0,101/799/455/101799455.geojson,locality,85685493.0,quattroshapes,,,IT,San Martino Valle Caudina,34
65,38626,"14.7145857301,41.0172921361,14.7217461497,41.0263727882",uuuu,85633253.0,,fcb115c7aec71ebd56d0f8270e24b3f3,,06a37152ea6969ddb6aa072c1f3cebfa,41.021171,14.717531,101799457.0,uuuu,IT,IT,1455925448.0,41.021074,14.716582,101799457.0,Roccabascerana,404465369.0,101/799/457/101799457.geojson,locality,85685493.0,quattroshapes,,,IT,Roccabascerana,32
66,38627,"14.7174781838,40.9904446586,14.7342932027,40.9991868923",uuuu,85633253.0,,43c60ff8337b213c1a891f0c0097b248,,8385c58f9842ca3bdf9f05284488147a,40.993701,14.726188,101799461.0,uuuu,IT,IT,1455925404.0,40.992001,14.72606,101799461.0,Pietrastornina,404465359.0,101/799/461/101799461.geojson,locality,85685493.0,quattroshapes,,,IT,Pietrastornina,31
67,38628,"16.938524866,40.8785478827,16.9583656879,40.8941005728",uuuu,85633253.0,,8380f8a6424b6222c7dc70abca3a5236,,f1a187095ff8ddff9e4e66e001f52aff,40.886839,16.948038,101799463.0,uuuu,IT,IT,1457385470.0,40.887218,16.948227,101799463.0,Sammichele di Bari,404463253.0,101/799/463/101799463.geojson,locality,85685531.0,quattroshapes,,,IT,Sammichele di Bari,32
68,38630,"16.7539902301,40.8825525108,16.7777569573,40.9040701417",uuuu,85633253.0,,1ffcfb3bc3ce6fa2e469970138ca2d1f,,042e147d150bd6a55af7f251473ca3cb,40.892495,16.765974,101799467.0,uuuu,IT,IT,1457385061.0,40.89098,16.765794,101799467.0,Cassano delle Murge,404463203.0,101/799/467/101799467.geojson,locality,85685531.0,quattroshapes,,,IT,Cassano delle Murge,19
69,38631,"17.0102756838,40.9102900741,17.0291272871,40.9230797783",uuuu,85633253.0,,dc1871ad107d1fa783de554f2ecf48cb,,23106d3b61202dd3d3c72b9052924e13,40.916886,17.01965,101799469.0,uuuu,IT,IT,1457386121.0,40.916518,17.019829,101799469.0,Turi,404456833.0,101/799/469/101799469.geojson,locality,85685531.0,quattroshapes,,,IT,Turi,171
70,38632,"16.8984878462,40.948463797,16.9309799551,40.9920930108",uuuu,85633253.0,,2fa7d4f9bea20f180fc5c1104ebc5581,,36fd3cdadbef61fa6fcb4ce81cd68f8e,40.969983,16.91662,101799471.0,uuuu,IT,IT,1457384852.0,40.957477,16.919082,101799471.0,Casamassima,404463201.0,101/799/471/101799471.geojson,locality,85685531.0,quattroshapes,,,IT,Casamassima,1301
71,38633,"16.9130008537,41.0284227234,16.9313242773,41.0528914408",uuuu,85633253.0,,5422cacd65360ac103b21e54ef54a814,,dd8b0e1359e44ecbd0bac9f75d375ecd,41.041771,16.920349,101799473.0,uuuu,IT,IT,1455925429.0,41.047793,16.918821,101799473.0,Capurso,404463199.0,101/799/473/101799473.geojson,locality,85685531.0,quattroshapes,,,IT,Capurso,41
72,38634,"16.9215459132,41.0131943464,16.9323674085,41.0242440185",uuuu,85633253.0,,bd8477c662d39904c450c9c0a64047e3,,9212db26037d6e434b7d0c852efc496b,41.019627,16.927716,101799475.0,uuuu,IT,IT,1455925426.0,41.020172,16.928167,101799475.0,Cellamare,404463207.0,101/799/475/101799475.geojson,locality,85685531.0,quattroshapes,,,IT,Cellamare,54
73,38635,"16.9950868521,41.0002137965,17.0359760233,41.0167921524",uuuu,85633253.0,,b6c19f16ae1438aad11ef494d162f7da,,91db63d815ec430d7b9cd2f7145e425b,41.007787,17.010658,101799479.0,uuuu,IT,IT,1455925399.0,41.008688,17.005857,101799479.0,Rutigliano,404463247.0,101/799/479/101799479.geojson,locality,85685531.0,quattroshapes,,,IT,Rutigliano,31
74,38636,"16.9764617594,41.0181934882,17.0024604201,41.043895662",uuuu,85633253.0,,14e4c10381bda5bd17a89424f342fb41,,8ceae2d799d9d4e8b2fb3387236694ef,41.033845,16.99092,101799481.0,uuuu,IT,IT,1455925409.0,41.03436,16.993087,101799481.0,Noicattaro,404463237.0,101/799/481/101799481.geojson,locality,85685531.0,quattroshapes,,,IT,Noicàttaro,69
75,38637,"16.8578987215,40.9972590811,16.8827763818,41.0188653813",uuuu,85633253.0,,9a046e9197776fd1a1fd47528d034c9d,,848c91a5efedf9e845020a188f82b5c7,41.004949,16.870034,101799483.0,uuuu,IT,IT,1455925438.0,41.0024,16.869186,101799483.0,Adelfia,404463181.0,101/799/483/101799483.geojson,locality,85685531.0,quattroshapes,,,IT,Adelfia,179
76,38638,"16.8169872439,41.0355557666,16.8364700952,41.050611175",uuuu,85633253.0,,f876ebd82974752baddb176bb925b6cc,,bd726264208f741f9a79200a79c39ee3,41.044065,16.826252,101799485.0,uuuu,IT,IT,1455925433.0,41.044364,16.826104,101799485.0,Bitritto,404463197.0,101/799/485/101799485.geojson,locality,85685531.0,quattroshapes,,,IT,Bitritto,27
77,38639,"16.7867052517,40.9893042638,16.8088315702,41.0075453801",uuuu,85633253.0,,3ed9a0dc9d88927e9fc0d52c9cff2393,,7e4dd2a62749cd8dc05ade9471134d37,40.999056,16.798415,101799487.0,uuuu,IT,IT,1457385852.0,40.999187,16.798248,101799487.0,Sannicandro di Bari,404456821.0,101/799/487/101799487.geojson,locality,85685531.0,quattroshapes,,,IT,Sannicandro di Bari,106
78,38640,"16.7390676926,41.0334583009,16.7643292148,41.0639080872",uuuu,85633253.0,,86ce147e72536d277cf8158ccccb77a3,,0f43ce58952c0393663d52ff54111704,41.045239,16.751721,101799489.0,uuuu,IT,IT,1455925433.0,41.04031,16.74665,101799489.0,Bitetto,404463191.0,101/799/489/101799489.geojson,locality,85685531.0,quattroshapes,,,IT,Bitetto,303
79,38642,"16.9096043538,41.0582005073,16.9386485689,41.0739156541",uuuu,85633253.0,,2fd6b8e56b9a8d5aa00ed107842e5140,,2fcbaee5a66e9304c90ae6ddce3ded39,41.065115,16.925315,101799493.0,uuuu,IT,IT,1455925389.0,41.064166,16.926525,101799493.0,Triggiano,404456831.0,101/799/493/101799493.geojson,locality,85685531.0,quattroshapes,,,IT,Triggiano,208
80,38645,"14.9724791275,41.3506392972,14.9833902927,41.3578545821",uuuu,85633253.0,,0d8d6d915d3097126f21446b73840c44,,821f0108142fcb170e4eb2b9f8dd6336,41.354059,14.977622,101799501.0,uuuu,IT,IT,1455925420.0,41.354558,14.978159,101799501.0,Foiano di Val Fortore,404460761.0,101/799/501/101799501.geojson,locality,85685483.0,quattroshapes,,,IT,Foiano di Val Fortore,91
81,38646,"15.0021586101,41.3210106627,15.0146173892,41.3288884897",uuuu,85633253.0,,12d8842921dcd5fe52253fd8603712c1,,178ad21b1c80cbb8171dffdccddee42d,41.324447,15.008484,101799503.0,uuuu,IT,IT,1455925411.0,41.324223,15.009428,101799503.0,Montefalcone di Val Fortore,404460787.0,101/799/503/101799503.geojson,locality,85685483.0,quattroshapes,,,IT,Montefalcone di Val Fortore,87
82,38647,"15.0803186921,41.2961688036,15.088776272,41.3043462864",uuuu,85633253.0,,e5d41ce07f2798fa80de64404cfe63a0,,895e598a98b24af7e8faf434d180e42b,41.29981,15.085291,101799505.0,uuuu,IT,IT,1455925427.0,41.298956,15.084586,101799505.0,Castelfranco di Miscano,404460727.0,101/799/505/101799505.geojson,locality,85685483.0,quattroshapes,,,IT,Castelfranco in Miscano,101
83,38649,"14.6773563639,41.1780196788,14.6912397715,41.1912672496",uuuu,85633253.0,,9bf4553c218f5569f9ffeb1f15f60a5d,,55e2d63d8f748c4b0d2bf8cbe995f15f,41.184116,14.683811,101799509.0,uuuu,IT,IT,1455925390.0,41.183608,14.682654,101799509.0,Torrecuso,404460863.0,101/799/509/101799509.geojson,locality,85685483.0,quattroshapes,,,IT,Torrecuso,73
84,38650,"14.6335446828,41.1544390086,14.6798612081,41.1780551085",uuuu,85633253.0,,95240da340848dcb7bc3ef8b6e6821c0,,f903da3a9ea8ea62bd800a02c4aced1d,41.167245,14.658828,101799511.0,uuuu,IT,IT,1455925386.0,41.174477,14.649529,101799511.0,Vitulano,404460759.0,101/799/511/101799511.geojson,locality,85685483.0,quattroshapes,,,IT,Vitulano,60
85,38651,"14.6352211492,41.1457364008,14.6560994613,41.1579255179",uuuu,85633253.0,,3ab7395f38682ad0886228fc2d4f6377,,1b8961f2ce22e7a45c6fb9222a3ddeef,41.150744,14.646039,101799515.0,uuuu,IT,IT,1455925426.0,41.150644,14.646039,101799515.0,Cautano,404460739.0,101/799/515/101799515.geojson,locality,85685483.0,quattroshapes,,,IT,Cautano,138
86,38652,"14.6299261582,41.1245219298,14.6494097322,41.1349077419",uuuu,85633253.0,,d6cef65bb520784cbb7b7077a395bd0d,,e275403b6365546bfa011984537ba1e3,41.129523,14.640948,101799517.0,uuuu,IT,IT,1455925430.0,41.130341,14.645154,101799517.0,Campoli del Monte Taburno,404460861.0,101/799/517/101799517.geojson,locality,85685483.0,quattroshapes,,,IT,Campoli del Monte Taburno,74
87,38653,"15.8720060187,41.9229707817,15.891704649,41.9308085771",uuuu,85633253.0,,d36e9a1ec315f6a2839df558a9dc95a9,,874d0bc16abf3bb2db51ebceb8db3633,41.92744,15.881936,101799519.0,uuuu,IT,IT,1455925399.0,41.928445,15.882608,101799519.0,Rodi Garganico,404458937.0,101/799/519/101799519.geojson,locality,85685527.0,quattroshapes,,,IT,Rodi Garganico,297
88,38655,"15.9511258375,41.8890021261,15.9674913608,41.9069401863",uuuu,85633253.0,,c15a310f2222df0e56c4fed8bfbdb06a,,dfe5fedeb2f03e0380aca50a4170afdd,41.896895,15.9603,101799523.0,uuuu,IT,IT,1455925387.0,41.894798,15.960176,101799523.0,Vico del Gargano,404463165.0,101/799/523/101799523.geojson,locality,85685527.0,quattroshapes,,,IT,Vico del Gargano,100
89,38656,"15.9975686086,41.9378591177,16.0258506811,41.9504272647",uuuu,85633253.0,,0ff2bb159629cb0e5a34ea1be22413cb,,00f43a0c1145821cac758b9bcb48ced5,41.945006,16.012104,101799525.0,uuuu,IT,IT,1457384927.0,41.947012,16.012318,101799525.0,Peschici,404458925.0,101/799/525/101799525.geojson,locality,85685527.0,quattroshapes,,,IT,Peschici,159
90,38658,"14.8567651286,42.0036291584,14.8658202745,42.0163656403",uuuu,85633253.0,,00c1c55383f7cf3145aab54cd7ca28dd,,07818d6734dc1eadc05d3c1872a6a7f8,42.010113,14.86105,101799529.0,uuuu,IT,IT,1457384782.0,42.010344,14.861428,101799529.0,Petacciato,404458789.0,101/799/529/101799529.geojson,locality,85685523.0,quattroshapes,,,IT,Petacciato,33
91,38659,"14.7753770077,41.9538441347,14.7861079665,41.9758817064",uuuu,85633253.0,,b21a368738a707d3e815abde5afa54d4,,b1bd9c53a72ce54f24386a21e77f4e45,41.96399,14.780842,101799533.0,uuuu,IT,IT,1457384782.0,41.956454,14.781817,101799533.0,Montenero di Bisaccia,404458777.0,101/799/533/101799533.geojson,locality,85685523.0,quattroshapes,,,IT,Montenero di Bisaccia,184
92,38660,"14.9423326557,41.9568627828,14.9497521104,41.9667782659",uuuu,85633253.0,,c36e999752344c043f8babacc7eb6cff,,3347e7a3fc875c535504935ca96bdcae,41.961719,14.9457,101799535.0,uuuu,IT,IT,1457384960.0,41.961738,14.945447,101799535.0,San Giacomo degli Schiavoni,404458819.0,101/799/535/101799535.geojson,locality,85685523.0,quattroshapes,,,IT,San Giacomo degli Schiavoni,69
