,Unnamed: 0,bbox,cessation,country_id,deprecated,file_hash,fullname,geom_hash,geom_latitude,geom_longitude,id,inception,iso,iso_country,lastmodified,lbl_latitude,lbl_longitude,locality_id,name,parent_id,path,placetype,region_id,source,superseded_by,supersedes,wof_country,wk:page,wordcount
32,63930,"73.4418432617,18.6752768691,73.5277612305,18.7529105094",uuuu,85632469.0,,d543cd3800cbb66ede8159155e5db2d2,,ffb85e121693280eafc5ef6ff769b1c5,18.718062,73.48627,85904023.0,uuuu,IN,IN,1458857999.0,18.723421,73.482801,0.0,Bhaje,-1.0,859/040/23/85904023.geojson,neighbourhood,85672171.0,quattroshapes,,,IN,Mirchi Bada,93
33,63931,"79.7974340821,11.8654144114,79.8462731934,11.9271645995",uuuu,85632469.0,,6d4ba0b0e34dc936f9bb36e9ce334c47,,079503efe00123bf363f1276120a3221,11.896779,79.824784,85904025.0,uuuu,IN,IN,1458858018.0,11.917086,79.829903,102028985.0,Ariyankuppam,102028985.0,859/040/25/85904025.geojson,neighbourhood,85672241.0,quattroshapes,,,IN,Ariyankuppam,778
34,63933,"80.1215307617,12.9714834955,80.1415307617,12.9904713191",uuuu,85632469.0,,164281aab853fde1e5d722cb9af46a45,,54b663736d48f0519a6e1d87b61d4ff8,12.981591,80.132127,85904029.0,uuuu,IN,IN,1458858018.0,12.980472,80.131531,102029537.0,Anakaputhur,102029537.0,859/040/29/85904029.geojson,neighbourhood,85672245.0,quattroshapes,,,IN,Anakaputhur,381
35,63934,"80.1333327396,12.9233034331,80.15625,12.9429988716",uuuu,85632469.0,,9c65fa34a6c8e25b08a0153ac5d4a237,,a14256dc32d714f93d215e03eaf35adf,12.934139,80.146221,85904031.0,uuuu,IN,IN,1458858018.0,12.937461,80.146495,102029537.0,Chitlapakkam,102029537.0,859/040/31/85904031.geojson,neighbourhood,85672245.0,quattroshapes,,,IN,Chitlapakkam,2220
36,63935,"80.0885717774,13.0400479035,80.1085717774,13.0600479035",uuuu,85632469.0,,a2cf4a2feba7b88016d5390e7bbb0b54,,9ba90c66e25fe39ba6d4e9324f777230,13.050048,80.098572,85904033.0,uuuu,IN,IN,1458858018.0,13.050048,80.098572,102029537.0,Poonamallee,102029537.0,859/040/33/85904033.geojson,neighbourhood,85672245.0,quattroshapes,,,IN,Poonamallee,1041
37,63936,"80.0885717774,12.9758240569,80.1250512696,13.0065291865",uuuu,85632469.0,,a28b1935250598f802a06aea0f9577ac,,cdf7ba0a571f7e64038dbed79f578ba8,12.990739,80.104876,85904035.0,uuuu,IN,IN,1458857999.0,12.987913,80.106073,0.0,Kundrathur,-1.0,859/040/35/85904035.geojson,neighbourhood,85672245.0,quattroshapes,,,IN,Kundrathur,441
38,63937,"80.1105444336,12.9608494292,80.1360375977,12.9797654976",uuuu,85632469.0,,c2817da7b4a5c87acafefdf144991228,,650df2b6f959fa266321d57994aa5e66,12.970395,80.123159,85904039.0,uuuu,IN,IN,1458858018.0,12.969765,80.122375,102029537.0,Pammal,102029537.0,859/040/39/85904039.geojson,neighbourhood,85672245.0,quattroshapes,,,IN,Pammal,150
39,63938,"88.3338110352,22.7332561168,88.3538110352,22.7532561168",uuuu,85632469.0,,36d66f3f02bc3aa8e5551f0dc854f956,,e98ca920c077822fd0b35a75599d3989,22.743256,88.343811,85904041.0,uuuu,IN,IN,1458858019.0,22.743256,88.343811,102030799.0,Serampore,102030799.0,859/040/41/85904041.geojson,neighbourhood,85672219.0,quattroshapes,,,IN,Serampore,3192
40,63939,"88.3908503262,22.5951236498,88.4417016602,22.6366873388",uuuu,85632469.0,,c596b3fcf3012ff4636a5c571abcf087,,905fbda67d15d1660887affc8a5769fc,22.615582,88.415716,85904043.0,uuuu,IN,IN,1458858018.0,22.614838,88.414189,102030585.0,South Dum Dum,102030585.0,859/040/43/85904043.geojson,neighbourhood,85672219.0,quattroshapes,,,IN,South Dumdum,168
41,63940,"72.6068823242,23.0621512864,72.6323754883,23.0873116687",uuuu,85632469.0,,d0cf65d7b81df69ad311a1477a4d4231,,251d658f0ea4e2322b40b31ab3cc7d1a,23.07433,72.618269,85904045.0,uuuu,IN,IN,1458858019.0,23.075184,72.620178,102031017.0,Sardarnagar,102031017.0,859/040/45/85904045.geojson,neighbourhood,85672249.0,quattroshapes,,,IN,Sardarnagar,22
42,63941,"72.7497045899,19.3089193,72.9015405274,19.3859317348",uuuu,85632469.0,,809a58a500817fc3f867d4485f880f38,,eb1dadacc0ff75ad79e5c7b435cbd04b,19.348671,72.830301,85904047.0,uuuu,IN,IN,1458858018.0,19.347759,72.827721,102028301.0,Vasai,102028301.0,859/040/47/85904047.geojson,neighbourhood,85672171.0,quattroshapes,,,IN,Vasai,274
43,63951,"78.5672135954,17.4742914126,78.5869653321,17.4942914127",uuuu,85632469.0,,0729557fd50c9dbaccff0669d01a6441,,2162b0a75bec25a7d49a639db77f6156,17.484373,78.577221,85904069.0,uuuu,IN,IN,1458858018.0,17.484291,78.576965,102030059.0,Hyderabad,102030059.0,859/040/69/85904069.geojson,neighbourhood,85672141.0,quattroshapes,,,IN,Hyderabad,14937
44,63952,"27.0850317383,38.4218449004,27.1489770508,38.4915447214",uuuu,85632393.0,,168cb46ec0acb80b0f6f634dbf5d59e0,,6f1641422e729f75c04a661170431f47,38.459046,27.113732,85904071.0,uuuu,TR,TR,1458857999.0,38.45653,27.118636,0.0,Alaybey,-1.0,859/040/71/85904071.geojson,neighbourhood,85679201.0,quattroshapes,,,TR,Alaybey railway station,86
45,63955,"32.7880524427,39.930800756,32.8134155273,39.9429068906",uuuu,85632393.0,,f93145a133e0b0e2e1d3efccea0d9b07,,150849fe7d83686da157ee41240c9b25,39.93568,32.801855,85904079.0,uuuu,TR,TR,1458858015.0,39.933655,32.80426,101912789.0,Atatürk Orman Çiftliği,101912789.0,859/040/79/85904079.geojson,neighbourhood,85679409.0,quattroshapes,,,TR,Atatürk Forest Farm and Zoo,311
46,63956,"32.8529996222,39.9518586026,32.87109375,39.9676482123",uuuu,85632393.0,,ed883010a9714603e8c70bdef196daf3,,d5f301a4a3fe8572f3d04becfe0d8c30,39.959993,32.862985,85904081.0,uuuu,TR,TR,1458857999.0,39.964981,32.867062,0.0,Aydınlıkevler,-1.0,859/040/81/85904081.geojson,neighbourhood,85679409.0,quattroshapes,,,TR,Kayseray,153
47,63957,"32.8298950195,39.9297343084,32.8436279297,39.9446592098",uuuu,85632393.0,,b16083e9ffe712ba57c630e1b91eed4d,,5b2ca5bf25e3a1194162107446822ecf,39.935567,32.836433,85904083.0,uuuu,TR,TR,1458858015.0,39.932714,32.834153,101912789.0,Bahçelievler,101912789.0,859/040/83/85904083.geojson,neighbourhood,85679409.0,quattroshapes,,,TR,Bahçelievler,573
48,63958,"27.136226505,38.4034656293,27.1608528224,38.4208168592",uuuu,85632393.0,,055efd28d6b7d3465fe11d1c94c74739,,b031ac96191a01c79aa744e33a6ab8cb,38.412757,27.149086,85904085.0,uuuu,TR,TR,1458857999.0,38.417803,27.142312,0.0,Basmahane,-1.0,859/040/85/85904085.geojson,neighbourhood,85679201.0,quattroshapes,,,TR,Şemsipaşa Primary School,432
49,63959,"28.9599609375,41.0078496705,28.9684027366,41.0136013212",uuuu,85632393.0,,e5888816c5e3333579ca122c5445a0f4,,1ae3e7b9acdf41ab73be51c19611780c,41.0111,28.963854,85904087.0,uuuu,TR,TR,1458857999.0,41.011131,28.964979,0.0,Beyazıt,-1.0,859/040/87/85904087.geojson,neighbourhood,85679237.0,quattroshapes,,,TR,Beyazid,151
51,63962,"28.8854162598,41.0341453317,28.9122827149,41.0582881669",uuuu,85632393.0,,a4bba38db019de50198e3aaaedda8b1d,,6a2304f1a132e9da219042ca4e79b01a,41.046383,28.899037,85904095.0,uuuu,TR,TR,1458857999.0,41.046396,28.89737,0.0,Edirnekapı,-1.0,859/040/95/85904095.geojson,neighbourhood,85679237.0,quattroshapes,,,TR,"Edirnekapı, Istanbul",229
52,63966,"27.0703125,38.3854915009,27.1103983518,38.4182939018",uuuu,85632393.0,,da808ef4cab56fbba5c78ba09a760c12,,e78d55f6ab9f87f6eaef2dd9ddd12f9c,38.400351,27.09238,85904103.0,uuuu,TR,TR,1458857999.0,38.39892,27.086697,0.0,Güzelyalı,-1.0,859/041/03/85904103.geojson,neighbourhood,85679201.0,quattroshapes,,,TR,Güzelyalı,114
53,63967,"27.1472167969,38.4199250984,27.1819360352,38.455694012",uuuu,85632393.0,,dfa6266614cd908d8009ebf648308d1b,,a7842f301155bf7eecd97d5451004bfb,38.439798,27.165609,85904105.0,uuuu,TR,TR,1458857999.0,38.441211,27.156271,0.0,Halkapınar,-1.0,859/041/05/85904105.geojson,neighbourhood,85679201.0,quattroshapes,,,TR,Halkapınar,46
54,63968,"28.9867401123,41.0379306062,28.9984130859,41.0462168145",uuuu,85632393.0,,bf2c48f72d0d8f0b839c310781fb1ff6,,adce166b3b83a626dabb7d5c46b98ec4,41.042137,28.99229,85904107.0,uuuu,TU,TU,1458858015.0,41.042003,28.990803,101912685.0,Harbiye,101912685.0,859/041/07/85904107.geojson,neighbourhood,85679237.0,quattroshapes,,,TU,Harbiye,21
55,63971,"29.0245056152,40.9727689573,29.0423584005,40.9964840144",uuuu,85632393.0,,41d5772314fa9279ea4432096370fda9,,fd3f77ed003ecbe290551f3af294e327,40.984089,29.031814,85904115.0,uuuu,TU,TU,1458858015.0,40.98543,29.029831,101912677.0,Kadiköy,101912677.0,859/041/15/85904115.geojson,neighbourhood,85679237.0,quattroshapes,,,TU,Kadıköy,2718
56,63972,"32.8528540039,39.9714882165,32.8775455095,39.9934339005",uuuu,85632393.0,,8c2135460e6c2992db293c31ff0e8565,,22031ff14c7dd53998da8ecadd55d178,39.982176,32.863438,85904117.0,uuuu,TR,TR,1458857999.0,39.979709,32.866973,0.0,Kalaba,-1.0,859/041/17/85904117.geojson,neighbourhood,85679409.0,quattroshapes,,,TR,Kalaba,22
57,63973,"29.0172541156,40.9674558081,29.0431669175,40.9809689761",uuuu,85632393.0,,c241764e5383f635181a0df31fabbe7f,,ebcee43732125fbf93404d92f16bc721,40.973788,29.030839,85904119.0,uuuu,TR,TR,1458858015.0,40.977783,29.03889,-1.0,Kalamiş,-1.0,859/041/19/85904119.geojson,neighbourhood,85679237.0,quattroshapes,,,TR,Galatasaray Kalamış Facilities,72
58,63974,"29.0423583973,41.0600875833,29.0698242188,41.0814214839",uuuu,85632393.0,,b432c327baa1dee6d30061e536582c7d,,cfb656e7086b9a8ee230aee708088318,41.072454,29.058944,85904121.0,uuuu,TR,TR,1458857999.0,41.076028,29.053114,101912647.0,Kandilli,101912647.0,859/041/21/85904121.geojson,neighbourhood,85679237.0,quattroshapes,,,TR,Kandilli,93
59,63977,"32.8408813477,39.9055224749,32.878347168,39.9223756829",uuuu,85632393.0,,8608c4fdcc3964da1cb80bd99068c6c9,,facbf2893110e8ad3abfe5f69a9c995a,39.914159,32.859402,85904129.0,uuuu,TR,TR,1458857999.0,39.912191,32.857238,0.0,Kavaklıdere,-1.0,859/041/29/85904129.geojson,neighbourhood,85679409.0,quattroshapes,,,TR,Kavaklıdere,43
60,63978,"29.0505981445,40.9512338626,29.0615844727,40.9674558733",uuuu,85632393.0,,9d9ca2e8d2c1c0ad5e647cdd8d59a821,,21877b9b8605b100677580b7fc4069e6,40.959024,29.056192,85904131.0,uuuu,TR,TR,1458857999.0,40.963934,29.058184,-1.0,Kızıltoprak,-1.0,859/041/31/85904131.geojson,neighbourhood,85679237.0,quattroshapes,,,TR,Bağdat Avenue,868
61,63979,"32.8573608398,39.9149898653,32.8630208951,39.9209091143",uuuu,85632393.0,,515e1c3f7644e9e1293696941e9d32a9,,02306da2a8e26e102d63476f1b39d7f3,39.91768,32.860577,85904133.0,uuuu,TR,TR,1458857999.0,39.916702,32.860557,0.0,Kocatepe,-1.0,859/041/33/85904133.geojson,neighbourhood,85679409.0,quattroshapes,,,TR,Kocatepe,53
62,63982,"29.0258789062,41.0503595106,29.0505981445,41.0710978751",uuuu,85632393.0,,e0287f416b9bffb8ee38c9b78955afc5,,a2a2b44262e952b2f427bba7069c6f8d,41.06023,29.037602,85904139.0,uuuu,TU,TU,1458858015.0,41.06159,29.038087,101912663.0,Kuruçeşme,101912663.0,859/041/39/85904139.geojson,neighbourhood,85679237.0,quattroshapes,,,TU,Turkcell Kuruçeşme Arena,455
63,63984,"32.4463598633,37.8366636527,32.5044265211,37.8881053505",uuuu,85632393.0,,fdd22eb416f34930361b10a3b01c6bcf,,4de148bac79e78643714908e87bf67df,37.858033,32.469243,85904143.0,uuuu,TR,TR,1458858000.0,37.877814,32.495815,0.0,Meram,-1.0,859/041/43/85904143.geojson,neighbourhood,85679425.0,quattroshapes,,,TR,Meram,215
64,63985,"28.9746801758,40.9553819132,29.0264178726,40.990264611",uuuu,85632393.0,,ae88623afdd0dee4a010370524da9d76,,54544835bb41c55182688590b20b5542,40.972921,28.99745,85904147.0,uuuu,TR,TR,1458858015.0,40.981357,29.021726,-1.0,Moda,-1.0,859/041/47/85904147.geojson,neighbourhood,85679237.0,quattroshapes,,,TR,Moda,94
65,63986,"29.0176391602,41.0451455834,29.0396118164,41.0600725015",uuuu,85632393.0,,1fd065020ea255cf158588aa2ce8bfa5,,f2dca4410330e9eda35da57df9946f33,41.052211,29.028396,85904149.0,uuuu,TU,TU,1458858015.0,41.048861,29.028163,101912663.0,Ortaköy,101912663.0,859/041/49/85904149.geojson,neighbourhood,85679237.0,quattroshapes,,,TU,Ortaköy,583
67,63989,"32.8858129883,39.9439643484,32.9113061524,39.9723855168",uuuu,85632393.0,,a1677134be377acb1bc651cea127ecef,,06b8dce8a406cece46ad70de45009682,39.958175,32.89856,85904155.0,uuuu,TR,TR,1458858000.0,39.961827,32.896179,0.0,Siteler,-1.0,859/041/55/85904155.geojson,neighbourhood,85679409.0,quattroshapes,,,TR,Siteler (Istanbul Metro),57
68,63990,"27.0740454102,38.4163773475,27.1083402553,38.4442281442",uuuu,85632393.0,,f910d7777ac7409407ba6d5c3eb49c38,,70a6250221fca8902aaafa6bb3741970,38.429207,27.089925,85904157.0,uuuu,TR,TR,1458858000.0,38.432937,27.095398,-1.0,Tepecik,-1.0,859/041/57/85904157.geojson,neighbourhood,85679201.0,quattroshapes,,,TR,Tepecik,20
69,63992,"28.9297485352,41.0092573784,28.9434814453,41.0240628319",uuuu,85632393.0,,c9cd91e9780944fe6c285df7457619c8,,8e5ec3458ceecfc7b98cfba5ff06513f,41.016923,28.937029,85904161.0,uuuu,TR,TR,1458858000.0,41.01862,28.936251,0.0,Topkapı,-1.0,859/041/61/85904161.geojson,neighbourhood,85679237.0,quattroshapes,,,TR,Topkapı,82
70,63996,"28.8966619846,40.9840448817,28.9126382789,40.9985568012",uuuu,85632393.0,,b140d7e17e12410aea02b76abb4ae746,,ebcae1d9a90c434a6eab9d212b89dd6d,40.991774,28.905086,85904171.0,uuuu,TR,TR,1458858000.0,40.992079,28.904343,0.0,Zeytinburnu,-1.0,859/041/71/85904171.geojson,neighbourhood,85679237.0,quattroshapes,,,TR,Zeytinburnu,2173
