,bbox,cessation,country_id,deprecated,file_hash,fullname,geom_hash,geom_latitude,geom_longitude,id,inception,iso,iso_country,lastmodified,lbl_latitude,lbl_longitude,locality_id,name,parent_id,path,placetype,region_id,source,superseded_by,supersedes,wof_country
13129,"-75.028952,40.069161,-74.98418,40.10493",uuuu,85633793.0,,bebd6fa35e97df9703d87b70f8f3d956,,8463c32977284fb9b84a15aba87b0f8e,40.086654,-75.006264,420539457.0,uuuu,US,US,1452292132.0,40.086601,-75.006602,101718083.0,Northeast Phila Airport,101718083.0,420/539/457/420539457.geojson,neighbourhood,85688481.0,zetashapes,,,US
13130,"-74.98242,40.064672,-74.973888,40.075755",uuuu,85633793.0,,83a384abcda070e6634dd8501b9a3e7b,,cae84382d33b6588fa2e3aa066b871c0,40.070284,-74.978973,420539459.0,uuuu,US,US,1452292129.0,40.070712,-74.978682,101718083.0,Crestmont Farms,101718083.0,420/539/459/420539459.geojson,neighbourhood,85688481.0,zetashapes,,,US
13131,"-75.153861,39.933378,-75.143877,39.942015",uuuu,85633793.0,,57164ce54f931f00b67b3e43e755fd00,,fdf220f148bbc59c1a84bed2ae74d215,39.937757,-75.148782,420539461.0,uuuu,US,US,1452292129.0,39.937706,-75.148782,101718083.0,Queen Village,101718083.0,420/539/461/420539461.geojson,neighbourhood,85688481.0,zetashapes,,,US
13132,"-75.227419,39.943087,-75.211401,39.952",uuuu,85633793.0,,352a8e64e4b52115643960785f4a5177,,cf63cfdbdbfa5d02f90b6e09d7b2ef9e,39.947727,-75.219914,420539465.0,uuuu,US,US,1452292132.0,39.947775,-75.219914,101718083.0,Cedar Park,101718083.0,420/539/465/420539465.geojson,neighbourhood,85688481.0,zetashapes,,,US
13133,"-75.251298,40.032392,-75.23204,40.052043",uuuu,85633793.0,,b898a42904767dbfdb598d1e643be905,,923e5475fdd98a58ebad88f906f43ff2,40.043719,-75.241699,420539467.0,uuuu,US,US,1452292133.0,40.044543,-75.242644,101718083.0,Dearnley Park,101718083.0,420/539/467/420539467.geojson,neighbourhood,85688481.0,zetashapes,,,US
13134,"-74.971611,40.077207,-74.955763,40.096929",uuuu,85633793.0,2015-12-29,9d71896358207ea1e1ed21474518b7c4,,b79c6329d5a6e796413f82c8b823ddd4,40.087144,-74.962921,420539469.0,uuuu,US,US,1452292137.0,40.086886,-74.963463,101718083.0,Franklin Mills,101718083.0,420/539/469/420539469.geojson,neighbourhood,85688481.0,zetashapes,420536841.0,,US
13135,"-75.114099,40.001294,-75.090071,40.023626",uuuu,85633793.0,,e5cf2ed7a0b476ab6ec1c089bf626c71,,2bc495c5d4a79ab97b33a06f0d114163,40.010248,-75.103517,420539471.0,uuuu,US,US,1452292129.0,40.009049,-75.103292,101718083.0,Juniata Park,101718083.0,420/539/471/420539471.geojson,neighbourhood,85688481.0,zetashapes,,,US
13136,"-75.232952,40.012719,-75.185463,40.086022",uuuu,85633793.0,,02124e0ac1091ec1e84057f8921f3c9d,,a0aabd3307eac5388ec272102fe0a930,40.046327,-75.211076,420539473.0,uuuu,US,US,1452292127.0,40.044499,-75.21339,101718083.0,Wissahickon Park,101718083.0,420/539/473/420539473.geojson,neighbourhood,85688481.0,zetashapes,,,US
13137,"-75.104725,40.027739,-75.088184,40.046232",uuuu,85633793.0,,27f2c2f33c58f7c5e31308bae96ebb2d,,de7ee87d064134f49c3e6a6c0c67f2db,40.036795,-75.095928,420539475.0,uuuu,US,US,1452292129.0,40.036908,-75.096052,101718083.0,Crescentville,101718083.0,420/539/475/420539475.geojson,neighbourhood,85688481.0,zetashapes,,,US
13138,"-75.11455,40.027349,-75.085989,40.057259",uuuu,85633793.0,,4c86848344e9c1ac0f0ea18fccd1d428,,9ca8b874964129459d706e6850990dea,40.044021,-75.101288,420539477.0,uuuu,US,US,1452292126.0,40.045099,-75.102692,101718083.0,Lawndale,101718083.0,420/539/477/420539477.geojson,neighbourhood,85688481.0,zetashapes,,,US
13139,"-75.227444,40.037304,-75.214111,40.049098",uuuu,85633793.0,,730a45689755e05497c0fc9966b64160,,45008494e0f2c0ed073cbe4e5b765d61,40.042659,-75.220706,420539479.0,uuuu,US,US,1452292132.0,40.041719,-75.220807,101718083.0,Wissahickon Hills,101718083.0,420/539/479/420539479.geojson,neighbourhood,85688481.0,zetashapes,,,US
13140,"-75.123566,40.042711,-75.110978,40.053177",uuuu,85633793.0,,1717c36f841557e03604cd968cf7774c,,77acb924aefd0c48417e7b86ac92d927,40.047346,-75.117848,420539483.0,uuuu,US,US,1452292133.0,40.047246,-75.117943,101718083.0,Melrose Park Gardens,101718083.0,420/539/483/420539483.geojson,neighbourhood,85688481.0,zetashapes,,,US
13141,"-75.161309,39.92229,-75.152938,39.925717",uuuu,85633793.0,,02c5568391f33b0b61dbb33c1c8b7558,,271be2b9ac6230c00161dc4a3e01599a,39.923997,-75.157134,420539485.0,uuuu,US,US,1452292131.0,39.923998,-75.157133,101718083.0,Greenwich,101718083.0,420/539/485/420539485.geojson,neighbourhood,85688481.0,zetashapes,,,US
13142,"-75.23245,39.892089,-75.189219,39.933522",uuuu,85633793.0,,4b59d3c31cb192fde76d426f748cfd84,,b354b6da92e5f19bcfa19253bfde9bc1,39.91114,-75.20869,420539487.0,uuuu,US,US,1452292128.0,39.911521,-75.208284,101718083.0,Industrial,101718083.0,420/539/487/420539487.geojson,neighbourhood,85688481.0,zetashapes,,,US
13143,"-75.25741,39.867004,-75.195236,39.897747",uuuu,85633793.0,,fd9feb7ebf18099c422a2faad110ce98,,f3117976b1255fa2df52db60aa3b73d5,39.883137,-75.218538,420539489.0,uuuu,US,US,1452292131.0,39.885788,-75.213853,101718083.0,Airport,101718083.0,420/539/489/420539489.geojson,neighbourhood,85688481.0,zetashapes,,,US
13144,"-75.224071,39.92523,-75.204413,39.941286",uuuu,85633793.0,,8b63a23dfc4b3e105adc494dd10c1e02,,4fca8e1978a2246a4c377217df44b659,39.932798,-75.213078,420539491.0,uuuu,US,US,1452292124.0,39.932598,-75.21211,101718083.0,Bartram Village,101718083.0,420/539/491/420539491.geojson,neighbourhood,85688481.0,zetashapes,,,US
13145,"-75.198928,39.957296,-75.187033,39.962608",uuuu,85633793.0,,fef10789d8432fc58b5a166a322b1892,,49e43548f5a2fc6e4e670f1a6dd78204,39.960409,-75.191839,420539493.0,uuuu,US,US,1452292128.0,39.960223,-75.192245,101718083.0,Powelton,101718083.0,420/539/493/420539493.geojson,neighbourhood,85688481.0,zetashapes,,,US
13146,"-75.152947,39.961276,-75.146543,39.970524",uuuu,85633793.0,,63cce3aeb8738da6e24223ae198ac32f,,50c698355a2831d2ec3fe45dbadc7977,39.965935,-75.149592,420539495.0,uuuu,US,US,1452292130.0,39.965911,-75.149592,101718083.0,East Poplar,101718083.0,420/539/495/420539495.geojson,neighbourhood,85688481.0,zetashapes,,,US
13147,"-75.204417,39.964112,-75.175984,40.000409",uuuu,85633793.0,,a9a7393d704dc0dd68040708b2d3ba02,,012d153f961568c3e254649c29feb245,39.982729,-75.191964,420539497.0,uuuu,US,US,1452292136.0,39.984101,-75.195272,101718083.0,East Park,101718083.0,420/539/497/420539497.geojson,neighbourhood,85688481.0,zetashapes,,,US
13148,"-75.227057,39.974182,-75.19132,40.011512",uuuu,85633793.0,,28f475b97203470160fbf0aaa73f1c13,,b1319d5b669aa35d1cf31ee282737c74,39.990747,-75.207175,420539501.0,uuuu,US,US,1452292137.0,39.989,-75.211362,101718083.0,West Park,101718083.0,420/539/501/420539501.geojson,neighbourhood,85688481.0,zetashapes,,,US
13149,"-75.13319,39.978589,-75.120252,39.989836",uuuu,85633793.0,,f846e5f0084e330d8c9ba46c891b2a66,,cce4063a33284d444b24eaa6372d3011,39.984457,-75.127525,420539503.0,uuuu,US,US,1452292137.0,39.984703,-75.128063,101718083.0,East Kensington,101718083.0,420/539/503/420539503.geojson,neighbourhood,85688481.0,zetashapes,,,US
13150,"-75.186937,39.922318,-75.175289,39.930146",uuuu,85633793.0,,258e435c948c834931e921e6ae93d0b4,,73dfa951aeb6207db7aa1da45e8a22b0,39.926383,-75.181392,420539505.0,uuuu,US,US,1452292134.0,39.926497,-75.181502,101718083.0,West Passyunk,101718083.0,420/539/505/420539505.geojson,neighbourhood,85688481.0,zetashapes,,,US
13151,"-75.022217,40.053538,-75.007269,40.072071",uuuu,85633793.0,,528a16d8cfe17ebfb64af25286dc1ed2,,7df0e26d5372b6eb479e3a5730d3c43e,40.063407,-75.013689,420539507.0,uuuu,US,US,1452292131.0,40.063402,-75.014425,101718083.0,Aston-Woodbridge,101718083.0,420/539/507/420539507.geojson,neighbourhood,85688481.0,zetashapes,,,US
13152,"-75.243777,40.032737,-75.226267,40.045328",uuuu,85633793.0,,6eef9291fb09219129b08d94333a2b0d,,7f53d3b4c83cce97cc570202a5f6873d,40.040105,-75.234091,420539509.0,uuuu,US,US,1452292125.0,40.040418,-75.234018,101718083.0,Roxborough Park,101718083.0,420/539/509/420539509.geojson,neighbourhood,85688481.0,zetashapes,,,US
13153,"-75.19726,39.877365,-75.135429,39.899172",uuuu,85633793.0,,13aabb9fe47adc705bd7244169e00bdb,,642e03b37353cae859999921359cbba7,39.889604,-75.169669,420539511.0,uuuu,US,US,1452292130.0,39.88984,-75.169028,101718083.0,Navy Yard,101718083.0,420/539/511/420539511.geojson,neighbourhood,85688481.0,zetashapes,,,US
13154,"-75.253492,39.903575,-75.242364,39.918759",uuuu,85633793.0,,092edce80fc0d37c33a8eac3908ea1e9,,557df0cf524004a0d635fc82690ec2fb,39.909944,-75.247253,420539513.0,uuuu,US,US,1452292132.0,39.909696,-75.246873,101718083.0,Clearview,101718083.0,420/539/513/420539513.geojson,neighbourhood,85688481.0,zetashapes,,,US
13155,"-75.247518,39.960005,-75.22422,39.97533",uuuu,85633793.0,,2b96825c6a01f9d5296f80a1c35f395b,,483bee775e59c35d35b994ff8d3305f0,39.966321,-75.235828,420539515.0,uuuu,US,US,1452292127.0,39.965834,-75.235604,101718083.0,Haddington,101718083.0,420/539/515/420539515.geojson,neighbourhood,85688481.0,zetashapes,,,US
13156,"-75.243226,39.904151,-75.230417,39.914934",uuuu,85633793.0,,8a3127f0ea54068dadd2a8dd3d818199,,4e552557e2decc0ca8dac946e632c589,39.910006,-75.237328,420539519.0,uuuu,US,US,1452292136.0,39.909842,-75.237425,101718083.0,Penrose,101718083.0,420/539/519/420539519.geojson,neighbourhood,85688481.0,zetashapes,,,US
13157,"-75.211334,39.962311,-75.201928,39.968726",uuuu,85633793.0,,2c9adc34c8d24e348b6a43c07e667105,,067d2a969ad6356138565c1d3b4140f8,39.964629,-75.207908,420539521.0,uuuu,US,US,1452292136.0,39.964479,-75.208619,101718083.0,Haverford North,101718083.0,420/539/521/420539521.geojson,neighbourhood,85688481.0,zetashapes,,,US
